,gx,gy,gz
501,-0.05532554,-1.4242165,0.8523196
502,-0.16624293,-2.5344558,0.73720783
503,-0.59899384,-2.400103,0.2249639
504,-0.6203651,-2.176271,0.05492608
505,-0.5163717,-2.071279,-0.029293908
506,-0.34693307,-1.7237468,-0.03355484
507,-0.17796049,-1.307973,0.029893102
508,0.045938175,-0.6459972,-0.006324821
509,0.22183478,-0.21750727,-0.13055763
510,0.49739724,0.44074017,-0.26750663
511,0.90724564,1.1363373,-0.23661488
512,1.5116322,1.8126937,-0.11884006
513,2.3703432,2.147976,-0.08628388
514,3.3798513,1.7423217,-0.049533337
515,4.0700555,1.0228235,-0.15026443
516,4.4223814,0.46104616,-0.35012877
517,4.6723785,-0.14607008,-0.8186316
518,4.747477,-0.044806365,-1.1320764
519,4.8477426,0.34213954,-1.2194921
520,4.9708433,1.1374025,-1.2200247
521,4.91645,2.0813322,-1.1213574
522,4.7171183,2.3473074,-0.8906014
523,4.1596017,2.4847891,-0.37675962
524,3.7454925,2.6095545,-0.11830744
525,3.2678685,3.5769193,-0.031424373
526,3.189574,4.799141,-0.075631544
527,3.410743,4.2890277,0.0751655
528,3.7140014,1.9038377,0.55491984
529,3.716132,-0.25319257,0.9999209
530,2.8244653,-0.6742925,1.0820104
531,1.5905261,2.0946476,0.7067821
532,1.9977779,1.2285466,0.4461329
533,2.6016319,0.24513675,0.31184697
534,3.2401726,1.3489845,0.325695
535,4.105275,2.7129488,0.59380084
536,4.216658,2.3057635,0.54693055
537,3.2513576,0.83094835,-0.03515269
538,2.362354,0.52922106,-0.34000906
539,1.692855,0.7701635,-0.3602485
540,1.3374001,1.4860001,-0.30219328
541,1.1758841,3.0210009,-0.15026443
542,1.408238,4.518186,0.28308567
543,1.41676,4.9744387,0.286814
544,0.75797987,4.500077,-0.2019948
545,-0.44127277,3.805079,-0.9577776
546,-1.7113634,2.832854,-1.4912597
547,-2.6062922,1.2983859,-1.5979161
548,-2.5924442,-0.57515925,-1.5936552
549,-1.5531098,-1.8916541,-1.1762836
550,-0.20831963,-2.625067,-0.047935486
551,0.6540531,-1.7338665,0.8053827
552,0.9834764,0.65931267,0.85764575
553,1.1742862,2.4262013,0.7073147
554,1.4652946,2.9181392,0.6955972
555,1.8325337,2.4597561,0.80857843
556,2.0974438,1.3346038,0.8912006
557,1.6342672,-1.0607058,0.44773075
558,-0.15346013,-2.4241376,-0.22436471
559,-1.0968571,-1.952905,-0.15985154
560,-0.8585778,-1.4258144,0.058121778
561,-0.03881443,-1.1843394,0.4557866
562,-0.7839449,-1.6634945,0.8080458
563,-2.2454445,-2.5797281,0.60764885
564,-2.5316594,-3.263075,0.29107493
565,-3.069469,-4.0950885,0.325695
566,-3.359412,-4.419652,0.7238258
567,-3.4510887,-5.0193114,1.1694261
568,-3.5918326,-5.7207007,1.5276108
569,-3.819393,-6.0400043,1.7072357
570,-4.0874987,-5.6455355,1.524415
571,-4.0389643,-4.6317663,0.77289313
572,-3.6088762,-3.0141435,-0.003129122
573,-2.7043602,-1.4806739,-0.26164785
574,-1.9336642,-0.1242328,-0.031424373
575,-1.5120317,1.494522,0.40458882
576,-1.7551045,2.4522996,0.56717
577,-2.0690155,3.0108812,0.5404726
578,-2.5529642,3.4495573,0.33634734
579,-3.0923715,3.6494217,0.025099553
580,-4.580502,1.469489,-0.33415028
581,-6.2163005,-1.65444,-0.69180226
582,-6.582474,-3.4464283,-0.75897855
583,-5.939673,-4.3412905,-0.82129467
584,-4.5560017,-4.357802,-1.1197597
585,-3.02899,-3.6356404,-1.6965168
586,-2.2433143,-3.0914395,-2.1442475
587,-2.2406511,-3.0818522,-2.1905851
588,-2.837115,-3.2385082,-1.7300715
589,-4.1749144,-0.20419185,-1.1133683
590,-4.7095284,4.1563396,-0.14387304
591,-4.05714,6.6097045,0.6769556
592,-2.3355234,4.1632633,0.97808367
593,-0.2392114,-0.94186574,1.0564449
594,0.5698331,-3.3030212,1.0074441
595,0.19460475,-3.027459,0.7195649
596,-0.2664414,-2.3089592,0.29107493
597,-0.32343137,-1.9902548,0.18927859
598,-0.16144937,-1.9198828,0.15938549
599,-0.09533835,-1.8575001,0.19780046
600,-0.04627106,-1.5041757,0.09866721
601,-0.04946676,-0.5207658,-0.1555906
602,-0.01111837,0.2995302,-0.2958019
603,0.3059882,1.0441281,-0.34160691
604,1.0778161,1.4390632,-0.1587863
605,2.0244088,1.7690191,0.13328728
606,2.910283,2.1314647,0.36996874
607,3.7273169,2.0323315,0.34327134
608,4.270985,1.5638287,0.10985216
609,4.479438,1.3367343,-0.13854687
610,4.5988107,1.3532454,-0.7115091
611,4.6611934,1.7108974,-0.98653895
612,4.695281,2.364884,-1.0499868
613,4.664389,3.0913727,-0.98068017
614,4.5209823,3.3903704,-0.82076204
615,4.152678,3.3307173,-0.36450943
616,3.6708596,2.8781931,0.15512456
617,3.2966964,2.2065637,0.42429563
618,3.3366427,1.6506451,0.22230081
619,3.7795799,2.1042347,-0.13055763
620,3.8451583,1.6314709,-0.29040915
621,3.3958297,0.29367143,-0.05912043
622,2.1784682,0.010119714,0.4600475
623,1.0308793,2.4070272,0.546398
624,1.4130316,1.581405,0.3950017
625,1.7871947,-0.22443128,0.21484418
626,2.6847868,-0.030425718,0.48614573
627,3.4480262,0.9157009,0.8571131
628,3.3297186,1.3196906,0.55172414
629,2.521673,0.74672836,-0.098001435
630,1.9833974,0.3538571,-0.41464195
631,1.6646264,0.8597096,-0.42689213
632,1.4663599,1.3649629,-0.38907635
633,1.195591,2.6122177,-0.32616103
634,1.0730225,3.7203264,-0.23768012
635,1.0207596,4.7255735,-0.15292752
636,0.46963462,5.067713,-0.45085987
637,-0.533482,4.6562667,-1.0515847
638,-1.2690254,3.7891004,-1.3543106
639,-1.8840643,1.9699488,-1.4332044
640,-1.7806702,0.002130466,-1.2972541
641,-0.8058488,-1.6352658,-0.88048166
642,0.44619948,-2.832388,-0.13535117
643,0.9051152,-2.850497,0.45259088
644,1.1700253,-0.8139046,0.62362736
645,1.278213,1.9316003,0.7062495
646,1.4029119,3.0780573,0.7035864
647,1.2803435,3.1723971,0.67322725
648,1.3432589,2.3249376,0.5239615
649,1.5585691,0.71363956,0.07569812
650,0.78787297,-1.893252,-0.6331479
651,-0.6698984,-3.006154,-1.0569109
652,-1.508836,-3.100494,-0.9913325
653,-1.1272162,-3.9404967,-0.06551183
654,-0.46417528,-4.504937,1.374084
655,-1.2156972,-4.8236413,2.0184834
656,-2.211357,-4.9659834,1.6160916
657,-2.54604,-4.892948,1.2238196
658,-2.6132164,-4.617386,1.4077054
659,-2.686784,-4.1904936,1.5553068
660,-2.9228663,-3.9287791,1.5308064
661,-3.2618766,-4.069989,1.2846044
662,-3.8588731,-4.10148,0.78620857
663,-4.219654,-3.6809127,0.093341045
664,-3.7906318,-2.1523032,0.032023568
665,-2.7859173,-0.5212984,0.4424046
666,-1.5728166,1.0968571,0.9487897
667,-1.1789466,2.1288016,1.1699587
668,-1.4081049,2.4815934,1.0660319
669,-1.8297374,2.7630148,0.74999064
670,-2.3909822,2.8899107,0.22283344
671,-3.0044231,2.9138784,-0.2797568
672,-3.6808462,2.436321,-0.7951965
673,-4.907795,-0.143407,-0.9033842
674,-6.140602,-3.4234593,-0.8810143
675,-6.371425,-5.358788,-0.69020444
676,-5.509518,-6.1268873,-0.62941957
677,-4.5671864,-5.70419,-0.8623727
678,-3.3189332,-4.6616592,-1.4550418
679,-2.6180098,-3.564203,-1.8324006
680,-2.6564248,-1.2834727,-1.6997124
681,-2.8722677,1.3734848,-1.0366715
682,-2.9911077,2.7945056,-0.07829463
683,-2.7907107,1.4630309,0.74999064
684,-1.6122302,-1.0340749,1.0612384
685,-0.027629482,-2.169347,0.97488797
