,gx,gy,gz
501,2.881988,0.31337824,-0.32562843
502,2.0627573,0.22063638,-0.54360175
503,1.4391963,0.9673647,-0.60278875
504,1.0549135,1.8393911,-0.57775575
505,0.9509202,2.8483,-0.5659716
506,1.1406648,3.8114703,-0.38801113
507,0.91363704,4.7202473,-0.1358838
508,0.16318038,5.263383,-0.1033276
509,-0.2797568,4.922775,-0.16943863
510,-1.3542441,3.077525,-0.66031134
511,-1.5829363,1.6298732,-0.88687307
512,-1.14426,0.35172662,-0.8916666
513,0.89659333,-1.0745538,-0.16304722
514,1.3464545,-1.7493124,0.599127
515,0.58907384,-0.8938637,1.2781465
516,0.10292814,1.3303429,0.9050486
517,0.1344191,2.5930436,0.47762385
518,0.5378761,2.9879787,0.19194168
519,1.1369365,2.715612,0.3358147
520,1.7979137,1.6533748,0.50638515
521,1.8986447,-0.056523927,0.108786926
522,0.5938674,-2.1507056,-0.786142
523,-1.4869987,-2.884651,-1.1981208
524,-2.7560906,-3.1180701,-0.9294824
525,-1.0089089,-3.3275216,-0.14014472
526,-0.34799832,-2.5483036,1.6587676
527,-2.378732,-4.5646567,2.3511024
528,-2.9777923,-5.606654,1.4684902
529,-3.0049558,-5.5715017,0.9333439
530,-3.048697,-4.721845,0.774491
531,-3.13558,-4.040695,0.7707627
532,-3.4036858,-3.937301,0.7126409
533,-3.5065475,-4.128111,0.3454018
534,-3.7053466,-3.8243196,-0.25472385
535,-4.067792,-2.8457034,-1.014235
536,-3.8231213,-0.50318944,-1.1821424
537,-3.28904,0.82136124,-0.8037183
538,-2.417613,1.9017073,0.0016644266
539,-1.740724,2.606359,0.55864817
540,-1.677276,2.9799893,0.8437977
541,-1.9171531,3.0034244,0.89918983
542,-2.2331944,2.9853156,0.77289313
543,-2.5513663,2.7700052,0.5404726
544,-3.0337837,1.2919945,0.21431157
545,-4.433433,-3.217736,-0.27922422
546,-5.5868144,-6.4727554,-0.59053856
547,-5.921031,-8.119206,-0.5201666
548,-5.40932,-8.216208,-0.58254933
549,-4.150414,-6.8752136,-0.97056043
550,-2.8045588,-4.8822956,-1.4619658
551,-2.2507708,-3.5167336,-1.740724
552,-2.4826586,-2.5419123,-1.7423217
553,-3.3519554,-0.34220612,-1.2621014
554,-4.010203,2.3366551,-0.0009986559
555,-3.7330425,4.1094027,1.2605702
556,-2.6126838,2.9053564,1.4764795
557,-1.1261511,-0.52236366,1.1177623
558,-0.10812115,-2.908086,0.9376048
559,0.20312662,-2.795105,0.7190323
560,-0.2072544,-1.4705542,0.44400245
561,-0.61876726,-0.8139046,0.39020818
562,-0.5035889,-1.2967881,0.26331228
563,-0.027629482,-1.7562363,0.17223486
564,0.32469633,-1.6011784,0.16843997
565,0.4083837,-0.87415683,-0.018641578
566,0.38008845,0.024500359,-0.20092958
567,0.5373435,0.64333415,-0.3096499
568,1.0005201,1.3601694,-0.34427
569,1.523949,1.875609,-0.36823773
570,2.6576233,2.126671,-0.48235083
571,3.5637372,1.7935195,-0.57935363
572,3.9357698,1.476413,-0.7317485
573,4.144156,1.3372669,-1.084607
574,4.087632,1.4769456,-1.4055084
575,4.006075,1.6282753,-1.5770775
576,3.9224544,2.0051014,-1.6533083
577,3.8515496,2.6036959,-1.6138946
578,3.7566774,3.3802507,-1.5099678
579,3.6793814,3.9233863,-1.3473866
580,3.6639357,4.645614,-0.8415341
581,3.8749847,5.1093235,-0.27443066
582,3.989564,4.978699,0.4328175
583,3.939498,4.266125,1.0127703
584,3.8701913,3.4863079,1.1561108
585,3.8152652,0.1918751,0.74519706
586,2.9433055,-0.9263533,0.7712953
587,2.3501039,1.1778814,0.7585125
588,2.776996,0.74672836,0.8943963
589,2.8825207,-0.014447222,0.83740634
590,2.683189,-0.49733067,0.67802083
591,2.6709387,0.88421,0.40565404
592,3.4416347,2.5253346,0.501059
593,3.6148682,2.4150164,0.31397742
594,3.0094163,0.9918651,-0.02290251
595,2.4481719,0.35924983,-0.29473665
596,1.7238133,0.28781265,-0.50898165
597,1.1204255,0.9652343,-0.5708318
598,0.7979927,2.2316632,-0.60119087
599,0.8006558,2.82593,-0.52762324
600,1.0799465,4.3471494,-0.106589876
601,0.7276207,4.73303,-0.35598755
602,-0.53827554,4.062,-0.8937971
603,-1.7881268,3.1649404,-1.511033
604,-2.3440452,1.9369265,-1.7343326
605,-2.263021,0.6459972,-1.7013103
606,-0.7637055,-1.6304723,-0.8639706
607,0.0885475,-2.7988331,0.35019535
608,0.59280217,-2.6064255,0.9631704
609,1.0191617,-0.6273557,1.1513171
610,1.1433945,2.1277363,0.7334795
611,1.3539112,2.6628163,0.5138418
612,1.5979826,2.3451772,0.64979213
613,1.7419223,1.0909983,0.6188338
614,0.78947085,-1.5110996,-0.16943863
615,-0.8585778,-2.8494318,-1.1405983
616,-2.2747386,-2.257828,-1.5158266
617,-2.7624822,-1.717888,-1.069161
618,-0.6251586,-1.7733467,0.2804226
619,-0.9913325,-4.2896266,2.041985
620,-2.3792646,-6.511703,2.6224039
621,-3.0006948,-7.3687496,2.0537026
622,-2.782189,-6.4530487,1.5537089
623,-2.5876508,-5.201067,1.177948
624,-2.7352521,-4.4340324,0.8368737
625,-2.9314547,-3.8775814,0.36091426
626,-3.0753276,-2.7423093,-0.18009096
627,-3.2576158,-1.1422627,-0.66676927
628,-3.0476317,0.51537305,-0.747727
629,-2.9127467,1.8548371,-0.42742476
630,-2.686784,3.3749244,0.079493016
631,-2.316882,4.1445556,0.42163256
632,-2.1180828,4.0678587,0.7723605
633,-2.1202133,3.8375685,0.8555153
634,-2.2262704,3.6542153,0.7276207
635,-2.4367871,3.4884384,0.423763
636,-2.9495637,1.6773425,-0.003129122
637,-4.2201867,-2.908086,-0.5175035
638,-5.20839,-6.1710944,-0.7370747
639,-5.600662,-8.013149,-0.70405245
640,-5.2990017,-8.706549,-0.73547685
641,-4.2756457,-7.903363,-1.0489216
642,-3.2964966,-6.4823422,-1.4252152
643,-2.2688797,-4.245353,-1.7279412
644,-2.2608905,-2.6474369,-1.4278783
645,-2.9026268,-0.501059,-0.96310383
646,-3.8433607,3.6275845,0.46856937
647,-3.8711233,5.522368,1.2200912
648,-2.9170074,4.624842,1.47861
649,-1.6767434,1.4539765,1.1822089
650,-0.17369956,-2.7396462,0.93281126
651,0.53627825,-3.8924947,0.7099778
652,-0.010585753,-2.2199457,0.43441534
653,-0.5216979,-1.4503148,0.35552153
654,-0.5579824,-1.0249538,0.27190074
655,-0.20565654,-1.3858016,0.3230319
656,0.1962026,-1.8207495,0.25798613
657,0.40199232,-1.6507118,0.08428656
658,0.3944691,-0.70784736,-0.14866659
659,0.3657078,0.23927797,-0.37356392
660,0.66683584,0.7951965,-0.45618606
661,1.3250833,1.1635008,-0.3602485
662,1.9295365,1.4369328,-0.25365862
663,2.9070876,1.6879948,-0.130025
664,3.6154008,1.522218,-0.14493828
665,3.9698572,1.369224,-0.34640047
666,4.275779,1.6320035,-0.7829463
667,4.3008785,1.7391261,-1.0340084
668,4.294487,2.1623564,-1.2407967
669,4.250213,2.8365824,-1.2919279
670,4.1223187,3.5518863,-1.2509165
671,3.8637998,4.112066,-1.119227
672,3.403819,4.209069,-0.8154359
673,3.080787,3.9868343,-0.4684362
674,3.2502923,4.058205,-0.0548595
675,3.6426308,4.305006,0.61244243
676,3.782243,3.812003,1.1353387
677,3.6329772,2.2178152,1.1518497
678,3.0621455,-1.1129022,0.9152349
679,2.1246073,0.24620198,0.43494797
680,2.2184143,0.19294032,0.46697152
681,2.6176105,-0.2792908,0.37050137
682,2.7913766,0.6795521,0.34060827
683,3.1618114,2.5716722,0.56290907
684,3.5056152,3.4532857,0.60924673
685,3.3201315,2.6676097,0.27935737
686,2.692776,1.1022499,-0.3410743
687,2.141651,0.28195387,-0.6726281
688,1.5084366,0.6075823,-0.6955306
689,1.1577752,1.0201603,-0.65498513
690,0.78627515,1.740724,-0.65445256
