,gx,gy,gz
501,1.8453165,1.8580327,-1.3559085
502,1.6321367,2.5077584,-1.196523
503,1.6977152,2.9725327,-0.96629953
504,2.1421835,3.1830494,-0.7893377
505,2.7817895,3.297096,-0.58734286
506,3.5850418,3.5033517,-0.19074328
507,4.994811,3.7341743,0.45472136
508,6.7324057,4.229308,0.86190665
509,7.2547693,4.582699,0.88853747
510,7.0005116,4.863055,0.6838796
511,6.488268,4.317789,1.0020514
512,3.4229932,1.3873994,0.3358147
513,2.9555557,-3.1036897,-0.81756634
514,3.8243196,-6.832005,-0.93161285
515,3.8542128,-4.4058037,-1.1379352
516,3.9805095,2.609022,-1.6250795
517,5.0476065,9.36959,-1.08727
518,6.5953903,10.637617,0.546398
519,4.3765097,6.314435,-0.3064542
520,3.1980958,4.0641303,-0.5595802
521,2.0867915,3.0833836,-0.4098484
522,1.4178251,3.4905689,-0.16357985
523,1.3218876,4.5970798,0.18448505
524,1.1342734,4.5811014,0.33421686
525,0.50059295,3.6100082,0.15086363
526,-0.16411246,2.9917068,-0.26484355
527,-0.5366777,1.189599,-0.7189657
528,-2.1202133,-1.1811436,-1.1613703
529,-3.7122705,-3.3504908,-1.6986473
530,-4.3247128,-5.011322,-2.0189495
531,-4.71805,-7.373543,-2.2097592
532,-4.7777033,-7.8020997,-2.1196806
533,-4.831564,-8.563209,-1.6506451
534,-4.63383,-8.919795,-1.3303429
535,-4.1541424,-9.1409645,-0.9012537
536,-2.7496994,-7.997703,-0.4850139
537,0.18981121,-3.7709916,0.062915325
538,3.2518902,2.8723342,1.0639014
539,4.385631,5.3609185,1.5579699
540,2.4156156,0.47223112,0.56237644
541,-0.6714963,-1.5110996,-0.33681336
542,-0.5675695,-2.2844589,-0.32616103
543,1.0404663,-2.736983,-0.4157072
544,1.1609708,-2.7721357,0.15565717
545,-1.4624983,-6.3000546,2.6325238
546,-1.9299359,-7.6922474,3.54929
547,-1.9155552,-5.52563,2.119281
548,-2.467213,-3.3221955,0.8176329
549,-2.9953687,-1.6677555,0.2740312
550,-3.2042875,-0.21803989,0.3747623
551,-3.5507545,5.6060553,1.4354016
552,-4.3049397,9.67924,2.0766053
553,-4.9925475,10.838547,2.3915813
554,-6.829808,9.947346,2.2450452
555,-11.217437,-1.879404,0.83847153
556,-11.027692,-10.9468,-0.23874535
557,-7.2050366,-14.126655,-1.2621014
558,-3.010282,-11.401988,-2.389917
559,-2.577531,-3.0540895,-2.4677455
560,-3.8034146,1.3559085,-1.579208
561,-4.175447,2.788647,-0.14706874
562,-3.2166042,3.0060875,1.5324043
563,-1.041931,1.1533811,1.8719473
564,0.32469633,0.5393408,1.5718845
565,0.77722067,0.31444347,1.2605702
566,1.0164986,-0.45092645,0.8288844
567,1.9641565,-1.6049067,0.47176507
568,2.6373837,-2.3164158,-0.006324821
569,2.8106174,-2.4358552,-0.56330854
570,2.7487671,-2.0280704,-0.87089455
571,2.6421773,-1.2072419,-1.1762836
572,2.5419788,-0.34753227,-1.2610362
573,2.3409827,0.7216288,-1.1997187
574,2.0318654,1.8638915,-1.1453918
575,1.6923224,2.9165413,-1.0585088
576,1.5617647,3.5913,-0.93161285
577,1.8309358,3.9111362,-0.7392051
578,2.6277966,4.101946,-0.43381613
579,3.8248522,3.9122014,-0.036217924
580,5.1387506,3.5327122,0.416839
581,6.065104,3.4921668,0.6481943
582,6.6007166,2.5514328,0.325695
583,7.206235,-0.9988557,-0.11670959
584,4.9249716,-1.8037058,-0.5143078
585,2.1256726,-1.7583668,-1.7140931
586,1.2142324,-4.0918927,-1.8531725
587,2.394311,-3.1526902,-1.4513134
588,3.8531475,2.1090283,-1.8979789
589,5.1312943,7.423076,-1.1906642
590,6.3667645,10.008663,-0.14387304
591,5.378029,8.885641,-0.23661488
592,3.6324446,6.8708863,-0.6240934
593,2.5409136,4.798542,-0.3794227
594,1.660898,3.329652,-0.14014472
595,1.0559788,3.1612122,-0.06284875
596,1.0575767,3.8994186,0.19673522
597,0.93227863,3.5636039,0.6055184
598,0.35771856,3.103623,0.6620423
599,-0.6011243,1.4529113,0.23934455
600,-2.0727437,-1.3650296,-0.18541713
601,-2.9650095,-3.7960246,-0.3538571
602,-3.358347,-5.7265596,-0.5852124
603,-3.7191944,-7.257899,-0.9060473
604,-4.022453,-7.948103,-1.098455
605,-4.3406916,-8.193839,-1.1170965
606,-4.49788,-7.950766,-0.78560936
607,-4.415324,-7.594179,-0.4812856
608,-4.2580695,-6.8458533,-0.25046292
609,-0.24560279,1.7130278,0.09121058
610,2.4875853,7.4214783,0.40884975
611,4.1980166,8.210816,1.4316732
612,2.6783953,0.2078536,0.658314
613,-0.52276313,-2.2258043,-0.44340324
614,-1.0371375,-2.4955082,-0.016511112
615,0.48987404,-2.8899772,-0.14547089
616,0.7521211,-2.9560215,0.7627734
617,-0.46204484,-5.395605,2.392114
618,-1.1202923,-6.0900702,3.6851737
619,-1.2093058,-3.6798475,2.4752686
620,-1.7535067,-1.1289473,1.3011155
621,-2.526866,-0.017110305,1.0388685
622,-3.6856396,2.4048967,1.2888653
623,-5.142812,7.8425117,1.9838634
624,-6.134211,11.079422,2.0989752
625,-7.247646,11.361909,2.00357
626,-10.50373,2.5919783,0.6817491
627,-10.919504,-6.6955886,-0.9700278
628,-8.271002,-10.826829,-2.1660848
629,-4.4174547,-11.141871,-2.9954352
630,-3.0439034,-8.656483,-3.1777232
631,-3.101426,-1.993983,-2.4203427
632,-2.70223,3.0684702,-0.6971284
633,-2.6148143,4.576308,1.3981184
634,-0.87242585,1.8174872,2.0083637
635,1.1492532,0.45039383,1.5574373
636,1.9332647,-0.3091839,1.2243522
637,1.8240118,-1.4588367,0.8464608
638,1.9535042,-2.6548936,0.24200763
639,2.2733405,-3.3728607,-0.41677243
640,2.336722,-2.7940397,-0.7845441
641,2.2509038,-1.5499806,-1.0153003
642,2.2157512,-0.4338827,-1.192262
643,2.200838,0.5020576,-1.2727537
644,2.1107593,1.2743516,-1.2759495
645,1.7589661,2.6495008,-1.210371
646,1.5979826,3.317868,-1.1390004
647,1.6316041,4.0593367,-0.9076451
648,1.9726784,4.374313,-0.6752912
649,3.1192021,4.699941,-0.14227518
650,4.6137238,4.966982,0.52875507
651,6.1818137,5.0693107,0.9754206
652,6.8784094,4.8737073,1.0004536
653,7.5036345,2.3265355,0.8464608
654,7.3341293,-0.6908036,0.40991497
655,3.404884,-0.66257495,-1.1890664
656,2.5211403,-2.4891167,-2.1084957
657,3.6095421,-5.16425,-0.9593755
658,3.5189307,-1.104913,-0.42050073
659,4.508199,4.7101274,-0.6832804
660,6.037341,10.849731,0.11304785
661,6.5202913,10.059794,0.72329324
662,4.7581964,6.2659006,-0.23821273
663,3.2582815,3.855145,-0.5627759
664,2.1171505,3.3050852,-0.36450943
665,1.8447839,5.2974706,-0.06551183
666,1.7995114,5.933348,0.19140907
667,1.5314056,4.98569,0.29853156
668,0.93867004,3.7906983,0.036817115
669,0.3678383,2.3473074,-0.44287062
670,-0.34427,0.6001257,-0.8351427
671,-2.1873229,-1.5393283,-1.2066427
672,-3.630181,-3.8759835,-1.6639606
673,-4.3737135,-6.435472,-2.101039
674,-4.8603253,-8.411812,-2.4677455
675,-5.044744,-9.34722,-2.4432452
676,-4.9536,-9.6094675,-2.0141559
677,-4.6151886,-9.63723,-1.5025111
678,-4.0949554,-9.120725,-0.8858078
679,-3.3226616,-7.9097548,-0.4812856
680,0.8816801,-1.2061766,-0.38801113
681,4.865319,6.5580406,0.542137
682,4.0524793,4.65893,1.120958
683,1.9764733,0.71044385,0.08109087
684,-0.50199103,-2.0222118,-0.5547867
685,-0.5483953,-3.4751897,-0.16730817
686,1.3746833,-2.1949127,0.38594723
687,0.13282125,-1.5851333,2.4417138
688,-1.0706923,-6.124757,4.754401
689,-0.863904,-6.1615076,4.794348
690,-0.9854071,-3.9239855,3.1708658
691,-2.007232,-0.22762698,1.1076427
692,-3.6584096,2.5226715,0.15778764
693,-4.984558,4.689289,0.040012814
694,-5.773363,6.739197,0.48827618
695,-6.358642,8.576457,1.0841409
696,-6.6869335,9.003416,1.2445916
697,-7.2689505,7.7476397,0.6103119
698,-9.146756,-2.121345,-0.9108408
699,-9.994748,-14.552547,-1.8355962
700,-7.7156157,-17.450981,-2.381395
701,-4.596547,-12.337929,-2.9746633
702,-2.8738656,-2.6090887,-2.109561
703,-2.3120883,4.052346,-0.17103648
704,-2.366948,6.0473943,1.4630976
705,-1.6132954,3.755479,1.8116951
706,0.22822617,0.94606006,1.6368637
707,1.0826097,-1.2131007,1.2531135
708,1.3363348,-2.0829966,0.802187
709,2.0015063,-2.0622246,0.42749134
710,2.4630852,-1.9758741,-0.07829463
711,2.5227382,-1.8964477,-0.5409386
712,2.43479,-0.956779,-1.1416636
713,2.4939768,-0.06504579,-1.2881997
714,2.4391174,0.7029872,-1.3266146
715,2.2221427,1.3500497,-1.3212885
716,2.2221427,1.3500497,-1.3212885
