,mx,my,mz
51,22.85625,-11.7375,38.775
52,25.10625,-10.25625,36.24375
53,24.187502,-10.81875,37.912502
54,25.06875,-9.543751,39.131252
55,24.525002,-8.25,40.0875
56,24.35625,-5.2125,39.84375
57,25.556252,-3.0375001,39.75
58,25.612501,-0.58125,39.99375
59,26.718752,-0.3,40.7625
60,24.056252,0.99375004,41.943752
61,24.7875,-2.25,40.55625
62,23.85,-4.18125,41.456253
63,22.931252,-6.6937504,39.600002
64,21.84375,-9.675,41.831253
65,21.2625,-11.25,40.59375
66,21.225,-10.9875,38.98125
67,20.2875,-11.400001,41.287502
68,21.243752,-10.96875,41.081253
69,20.5125,-9.243751,40.893753
70,18.806252,-7.5000005,44.30625
71,20.75625,-6.0,41.268753
72,19.96875,-4.9125004,43.706253
73,22.331251,-2.8875,43.725002
74,23.6625,0.4875,41.006252
75,23.79375,-0.46875003,43.4625
76,21.806252,-2.0062501,42.75
77,22.893751,-3.24375,41.1375
78,20.925001,-4.6312504,42.525
79,22.125,-8.493751,40.0125
80,19.425001,-9.806251,40.4625
81,20.79375,-12.150001,41.775
82,18.65625,-10.650001,41.475002
83,18.6375,-11.887501,40.537502
84,20.925001,-11.887501,42.73125
85,20.775002,-10.5,41.8875
86,21.75,-9.0,40.518753
87,22.800001,-7.8750005,42.73125
88,22.78125,-4.875,41.662502
89,21.975,-3.80625,41.98125
90,21.975,-2.15625,43.725002
91,21.975,0.28125,41.381252
92,23.38125,-2.0625,43.66875
93,22.2,-3.15,42.45
94,21.618752,-4.7250004,41.2125
95,20.1,-6.3,42.600002
96,19.40625,-9.525001,41.25
97,19.78125,-10.368751,41.925003
98,20.681252,-12.543751,40.65
99,19.650002,-12.3,39.7125
100,19.95,-12.187501,41.15625
101,19.7625,-10.387501,40.631252
102,19.237501,-8.925,45.131252
103,21.88125,-7.2187505,41.756252
104,20.962502,-5.0625,42.05625
105,20.868752,-5.5875,42.7125
106,21.075,-1.9125,43.256252
107,21.9375,-0.65625,42.375
108,21.0375,-1.5,41.943752
109,21.075,-1.9312501,41.9625
110,21.46875,-4.5750003,42.1875
111,20.1,-6.3,42.91875
112,21.46875,-9.09375,40.050003
113,18.393751,-9.39375,41.287502
114,17.90625,-10.14375,41.475002
115,17.8875,-11.38125,41.362503
116,18.5625,-11.19375,40.518753
117,20.00625,-11.3625,41.775
118,19.21875,-8.925,43.518753
119,20.550001,-8.15625,41.831253
120,21.225,-6.3187504,42.73125
121,22.725,-4.1625004,43.275
122,21.31875,-1.5375,41.943752
123,21.31875,-1.25625,44.04375
124,21.75,-1.5937501,41.60625
125,21.862501,-1.2,42.881252
126,20.25,-3.73125,41.86875
127,20.025002,-5.6062503,42.91875
128,22.59375,-8.8125,41.625
129,20.7,-11.043751,42.075
130,18.09375,-10.725,41.325
131,19.3875,-12.243751,41.34375
132,18.75,-11.625,40.6875
133,18.900002,-11.493751,42.15
134,20.6625,-10.6125,42.05625
135,20.6625,-9.1125,43.800003
136,20.268751,-8.1,42.65625
137,21.993752,-3.80625,43.612503
138,22.48125,-4.6875,42.6375
139,24.16875,-3.1312501,41.737503
140,22.66875,-0.75,42.693752
141,22.59375,-1.2750001,44.49375
142,22.10625,-2.325,42.43125
143,22.66875,-3.4687502,44.0625
144,20.23125,-7.6875005,42.6375
145,21.09375,-9.150001,43.800003
146,18.54375,-9.5625,40.631252
147,18.16875,-11.418751,41.34375
148,17.00625,-11.137501,41.53125
149,18.91875,-11.925,40.537502
150,21.0375,-11.775001,40.4625
151,20.400002,-8.26875,40.875
152,21.0,-8.19375,43.443752
153,20.6625,-5.025,42.05625
154,21.69375,-3.91875,41.5125
155,20.737501,-1.3312501,42.112503
156,21.88125,-1.1812501,44.5125
157,23.0625,-0.375,43.96875
158,22.1625,-1.5187501,42.075
159,23.8875,-4.4437504,42.600002
160,21.1875,-5.8875003,42.7125
161,19.706251,-8.175,42.825
162,19.78125,-10.368751,42.73125
163,17.0625,-10.181251,42.16875
164,17.75625,-11.493751,41.53125
165,17.925001,-10.575001,40.6875
166,17.456251,-11.325001,42.1875
167,17.643751,-10.106251,43.59375
168,18.1875,-8.53125,42.73125
169,19.462502,-5.68125,42.768753
170,20.8875,-5.5687504,43.85625
171,21.45,-4.14375,43.48125
172,21.768751,-1.5937501,43.55625
173,22.706251,0.1875,41.68125
174,22.7625,-0.20625001,42.506252
175,21.393751,-2.23125,42.768753
176,22.25625,-3.8437502,42.46875
177,20.831251,-6.675,42.112503
178,19.893751,-8.75625,41.0625
179,18.487501,-8.85,42.24375
180,18.581251,-11.175,42.46875
181,18.65625,-12.168751,41.025
182,18.712502,-11.34375,40.6875
183,18.768751,-10.106251,42.91875
184,16.931252,-8.793751,43.256252
185,20.6625,-9.1125,43.800003
186,21.2625,-6.58125,42.73125
187,21.712502,-3.9,42.975002
188,21.5625,-2.53125,42.9375
189,21.993752,-0.91875005,44.006252
190,23.04375,-0.09375,43.4625
191,22.518751,-0.88125,40.912502
192,23.25,-2.1750002,44.006252
193,22.21875,-3.43125,42.787502
194,21.65625,-6.3750005,41.5875
195,20.306252,-7.1625004,41.643753
196,18.862501,-11.212501,42.131252
197,19.29375,-12.7875,40.706253
198,18.862501,-11.212501,42.131252
199,19.837502,-9.5625,41.25
200,18.337502,-10.200001,42.28125
