,gx,gy,gz
501,1.2606367,2.7849185,-0.030359142
502,1.2909958,4.053944,0.19939831
503,1.1923952,3.7810447,0.25265995
504,1.0244879,3.173995,0.15459195
505,0.5229628,2.5173454,-0.07243585
506,-2.0407867,0.58254933,-0.61983246
507,-3.4026206,-2.0312662,-1.0931288
508,-3.7064118,-3.974584,-1.4182912
509,-3.7895665,-6.308643,-1.8489116
510,-3.862069,-6.9029098,-1.9411209
511,-3.8780475,-6.906638,-1.827607
512,-3.7634683,-6.8917246,-1.4933901
513,-3.50708,-7.0697517,-1.077683
514,-3.1899068,-6.913562,-0.7141722
515,-1.968817,-5.385485,-0.3575854
516,3.9448242,5.678025,0.2217682
517,5.7346153,8.475726,1.0596405
518,2.440715,1.6640271,1.514828
519,-0.82395774,-2.263154,0.5021242
520,-0.88467604,-3.9426272,0.5303529
521,0.41051418,-4.843415,0.46111274
522,0.6631076,-2.556293,0.6774882
523,-0.74133563,-5.099204,1.8356628
524,-0.863904,-5.9008584,2.7433746
525,-0.8314144,-4.0993495,2.205565
526,-1.4859335,-1.9188175,1.3357357
527,-2.2044332,0.42476168,0.99566
528,-3.2629418,2.3307965,1.0649667
529,-4.8171835,4.9589925,1.6272765
530,-6.2301483,7.7626195,1.7445188
531,-7.1027074,9.564128,1.1822089
532,-7.7433786,9.410602,0.4461329
533,-8.214544,7.4902525,-0.9353412
534,-11.0596485,-6.9167576,-2.2433808
535,-11.2078495,-13.819668,-2.3200774
536,-5.9551187,-17.199919,-2.203368
537,-2.9974992,-10.1414175,-2.693708
538,-1.818486,-0.45092645,-1.7316694
539,-2.6708055,5.774495,0.33741257
540,-2.4991698,4.4105306,1.1566434
541,0.14613666,1.2498512,1.8005102
542,1.2494518,-0.11997187,1.6480486
543,1.5159597,-1.8633589,1.1497194
544,1.898112,-2.6240017,0.5746266
545,2.4641502,-2.7492332,0.114645705
546,3.032319,-2.8947709,-0.5547867
547,3.060015,-2.1314647,-1.0579761
548,2.8841183,-0.95890945,-1.3825393
549,2.7668762,-0.10286156,-1.4614332
550,2.4641502,1.1901315,-1.4534439
551,2.09052,2.0712125,-1.4023128
552,1.7963158,2.7060246,-1.3073738
553,1.6598328,3.2949655,-1.1005855
554,1.9263408,3.7075436,-0.8260882
555,2.3932457,3.999617,-0.58681023
556,3.0301886,4.226645,-0.32669365
557,4.175048,4.271984,0.09014534
558,5.824694,4.284234,0.59486604
559,6.9498467,4.455337,0.86989594
560,7.581996,4.110468,0.6119098
561,7.399708,2.2732072,0.8171003
562,3.2247267,-0.40884975,0.36091426
563,2.47427,-3.3691323,-0.7802832
564,3.126126,-6.345926,-1.0296808
565,2.9998293,-1.2935923,-1.3862677
566,3.6559463,4.288495,-1.4987829
567,5.550197,11.021899,0.14660269
568,5.106727,9.858333,0.5340812
569,3.7795799,6.7456546,-0.3027259
570,2.7492998,4.3247128,-0.30805206
571,1.8804692,3.2112782,-0.00046603946
572,1.3160288,3.538571,0.22123559
573,1.2361363,4.219188,0.49946114
574,1.2585063,3.6765852,0.6524552
575,0.6945985,2.911748,0.37582752
576,-0.86763227,1.9704814,-0.31018254
577,-2.0349278,-0.5479292,-1.034541
578,-2.5524316,-3.079722,-1.45877
579,-2.9761944,-4.9777007,-1.6581018
580,-3.4633389,-6.3911986,-1.6842666
581,-3.704814,-7.0953174,-1.6543734
582,-3.7650661,-7.7594237,-1.3452562
583,-3.5454283,-8.337179,-0.93321073
584,-3.153689,-8.462478,-0.5894733
585,-2.475202,-7.708825,-0.34000906
586,3.4501567,1.4881306,0.11943925
587,6.1695633,5.8842807,1.1934605
588,4.5444174,2.9767938,1.920948
589,0.09760197,-0.83840495,0.84965646
590,-0.79406464,-2.041386,0.61404026
591,-0.15232833,0.4130441,0.42429563
592,-1.5285428,0.78188103,0.64233553
593,-1.6655585,-6.1977253,1.3133657
594,-1.253513,-7.6363225,2.5493689
595,-1.1746857,-5.4958034,1.806369
596,-2.0477107,-2.3937118,0.73134905
597,-2.9985645,-0.108254306,0.26118183
598,-3.5768528,1.8254765,0.3683709
599,-3.9819741,3.2528887,1.0511187
600,-4.8304987,4.605602,1.7184206
601,-5.5671077,7.2034388,1.9428519
602,-6.2061806,7.744444,1.653974
603,-7.826999,5.1503353,0.33368424
604,-10.954657,-8.5941,-1.1037811
605,-10.10986,-16.191475,-1.2791451
606,-5.441876,-16.55552,-1.7508436
607,-3.0982304,-9.568988,-2.3184798
608,-2.9346504,-1.0958585,-1.8542378
609,-3.475589,4.992614,-0.33628076
610,-3.8684604,6.3064456,1.2115694
611,-1.6255456,2.6431093,1.747781
612,0.3816863,-0.43867627,1.6577023
613,0.8208952,-1.472152,1.3954552
614,1.3634982,-1.6363311,1.0766842
615,2.4337246,-1.9491767,0.6636402
616,2.9539578,-2.427333,0.053328227
617,3.112278,-2.2156847,-0.5942669
618,3.0035577,-1.4231514,-0.9780171
619,2.8218024,-0.27130154,-1.216829
620,2.6778626,0.3874785,-1.189599
621,2.317015,1.5046417,-1.0936614
622,1.9439172,2.4512343,-1.0158329
623,1.7909896,3.0956337,-0.9044494
624,1.9455149,3.406349,-0.7802832
625,2.1720767,3.5502884,-0.6827478
626,3.4544175,4.0833044,-0.24407151
627,4.260333,4.432967,-0.13055763
628,5.634417,4.7138557,0.20099616
629,6.423821,4.9307637,0.27669427
630,6.614631,4.3530083,0.12636326
631,7.4706125,1.326082,-0.48661175
632,4.47298,-0.67216206,-2.241783
633,2.3021016,-2.572804,-2.8376477
634,2.6847868,-4.7485423,-1.6949189
635,3.1943676,-4.7346945,-0.6592461
636,3.7343075,3.0364468,-1.265297
637,4.7864246,8.18312,-1.2381337
638,5.929686,11.387541,0.3448692
639,4.570582,8.392039,0.08481918
640,3.0770588,5.180761,-0.68381304
641,2.005767,3.4969604,-0.6347457
642,1.2941916,3.487373,-0.4684362
643,1.1390669,4.495283,-0.24620198
644,1.1945257,4.5358286,0.14180915
645,0.5981283,3.4809818,0.04693683
646,-0.18594974,2.8670082,-0.037815772
647,-1.0824765,1.6789404,-0.3117804
648,-2.4720063,-0.7190323,-0.69659585
649,-2.9996297,-2.0296683,-0.86343795
650,-3.7474232,-5.699396,-1.1858706
651,-3.791697,-7.3841953,-1.353778
652,-3.8732538,-8.015812,-1.4747485
653,-3.8454912,-7.898037,-1.3319408
654,-3.5592763,-7.891646,-1.0478565
655,-3.1877763,-7.464687,-0.6597787
656,-2.8664088,-6.6625,-0.11884006
657,1.0533158,-1.1864699,0.37636015
658,4.154808,6.0671015,1.0654993
659,4.0812407,5.5400105,1.7258773
660,1.8559688,-0.36617386,0.6071162
661,-1.283406,-2.8563557,-0.41038102
662,-0.81330544,-3.663869,-0.20838621
663,0.4499278,-4.515589,-0.058587816
664,0.9051152,-4.6904206,0.70838
665,0.08908011,-6.2872715,2.7497659
666,-0.06817491,-4.7639885,2.7529616
667,-0.32662708,-3.4213288,2.5099554
668,-0.99612606,-1.4689564,1.7776076
669,-1.9810671,0.19134249,1.0399337
670,-2.94477,1.4630309,0.59113777
671,-3.5667331,4.3353653,0.847526
672,-4.4707165,8.188979,1.2637658
673,-4.863521,9.844484,1.3597034
674,-5.7121124,10.147742,1.1353387
675,-7.545578,8.328125,0.11730879
676,-10.786749,-1.9636239,-1.3351364
677,-10.412054,-11.139741,-1.8393246
678,-7.5503716,-14.214602,-1.9816663
679,-3.0316532,-10.641877,-2.9090848
680,-2.8669415,-4.8551326,-2.5391827
681,-3.3263898,-0.5133092,-1.1714901
682,-4.0080724,2.8158104,0.39020818
683,-3.439371,3.4186656,1.2680267
684,-1.1405317,2.8760626,1.5772107
685,0.5868768,1.9694161,1.4802079
686,0.6887397,0.7935986,1.1934605
687,1.1273494,-0.38861033,0.52342886
688,2.1325965,-1.2696246,0.0069905915
689,2.7785938,-1.4999146,-0.33947644
690,3.032319,-1.3479859,-0.617702
691,3.0605476,-0.97169226,-0.72003096
692,2.8867815,-0.5207658,-0.5953321
693,2.6064255,0.24939768,-0.41410935
694,2.321276,1.1597724,-0.22915825
695,2.0990417,1.8495108,-0.11138343
696,1.8165551,2.877128,0.061850093
697,2.0627573,3.657411,0.2708355
698,2.7780612,4.1728506,0.4920045
699,4.439425,4.582699,0.59806174
700,6.3176975,5.064517,0.7238258
701,7.8154817,5.7350817,0.57675713
702,8.695963,6.0585794,0.17756103
703,6.254316,3.46234,-1.0798134
704,3.0035577,0.49300316,-1.7391261
705,2.3234065,-1.7583668,-1.3452562
706,3.1767247,-7.1011763,0.30492294
707,3.543431,-5.9701653,0.1631138
708,3.4474936,3.213941,-1.1368699
709,4.6478114,8.687375,-0.8314144
710,5.917436,10.84547,0.71423876
711,4.3323026,7.835588,0.2740312
712,2.9326532,4.930231,-0.41091365
713,2.0643551,3.8423622,-0.54786265
714,1.0991207,4.09662,-0.5617107
715,0.94026786,4.6994085,-0.27070233
716,1.1193602,4.5784383,0.09813459
717,0.8395368,3.4367747,-0.04420717
718,0.26071578,2.581326,-0.2696371
719,-1.4310074,0.59959304,-0.84745944
720,-2.5103548,-1.8329997,-1.3346038
721,-2.9735315,-3.8568094,-1.5350008
722,-3.3444989,-6.0804834,-1.6997124
723,-3.5230584,-7.5521026,-1.7513763
724,-3.6040828,-7.859622,-1.7274085
725,-3.559809,-7.7983713,-1.5387291
726,-3.4691978,-7.684258,-1.1938599
727,-3.202157,-7.474807,-0.8026531
728,-2.9004965,-6.8176246,-0.4039896
729,0.9333439,-2.5669453,0.032023568
730,4.034903,4.509664,0.6214969
731,4.109003,4.9851575,0.984475
732,0.69885945,-0.26597536,-0.17583002
733,-1.0190285,-0.963703,-0.52762324
734,-0.6533873,-2.093649,-0.14547089
735,0.28308567,-2.6634154,-0.11830744
736,-0.9497218,-3.971921,1.517491
737,-2.6265318,-7.690117,4.0268474
738,-2.1021042,-6.0884724,3.1724637
739,-1.4939227,-3.488505,1.569754
740,-1.8073009,-2.039788,0.59699655
741,-2.6910448,-0.8298831,-0.10172975
742,-3.4819806,2.4762673,0.29480323
743,-4.0406284,4.9041333,0.6726947
744,-4.7670507,8.740637,1.539861
745,-5.301665,9.756003,1.9017738
746,-6.2338767,9.499615,1.2754834
747,-7.97733,4.5901556,-0.19021067
748,-10.056599,-7.3351946,-1.5776101
749,-9.35248,-13.155028,-2.237522
750,-7.2114277,-15.050344,-2.6953058
751,-3.384445,-11.540002,-3.0609472
752,-1.6762108,-1.3389313,-2.135659
753,-1.9224793,4.234634,-0.23182134
754,-1.9240772,5.1855545,1.5953196
755,-0.4545882,2.9442375,2.2418494
756,0.7696974,0.45358953,2.0872576
757,1.1129688,-1.4497821,1.6561044
758,1.5121648,-3.329652,1.0676298
759,2.1880553,-4.3333015,0.14127652
760,2.4790635,-4.1904936,-0.43434876
761,2.4838572,-3.0626116,-1.0307461
762,2.34045,-1.4796087,-1.3873329
763,2.202436,0.022369893,-1.4987829
764,2.055833,1.2413293,-1.5525771
765,1.8506427,2.2274022,-1.556838
766,1.7206177,2.939444,-1.4875313
767,1.8378599,3.3898377,-1.3697565
768,2.1528358,3.6243887,-1.2066427
769,2.816476,3.6132038,-0.8815469
770,3.5711937,3.6036167,-0.55744976
771,5.57523,3.8562102,0.15352671
772,6.6114354,4.4009438,0.43654582
773,6.606642,4.704202,0.2841509
774,6.646588,4.5741773,0.71210825
775,5.7447352,4.838555,1.0122377
776,3.012612,1.7642256,-0.17689526
777,2.818074,-2.342048,0.060784858
778,3.973053,-5.794801,0.546398
779,4.579104,-3.7555456,0.22336605
780,4.4000115,2.3643513,-0.54733
781,4.82211,8.357419,-0.05912043
782,6.018167,10.411055,0.94346356
783,5.447868,8.626058,0.8635045
784,3.4533522,4.0108023,0.121569715
785,2.2333276,2.2891858,0.077295974
786,1.4093033,2.7673423,0.07569812
787,1.145525,4.6466794,0.19353953
788,1.0473903,4.605602,0.17862627
789,0.81237334,3.9010165,-0.05379427
790,0.28202045,2.8152778,-0.60598445
791,-1.0424637,1.0899332,-1.2114363
792,-2.6409123,-1.2403307,-1.5664252
793,-3.3530207,-3.0461004,-1.841455
794,-3.801284,-5.2724376,-2.217216
795,-3.9718544,-6.086342,-2.294512
796,-4.014464,-6.2558475,-2.1431823
797,-3.9505498,-6.450918,-1.7694852
798,-3.8668625,-7.034,-1.3122339
799,-3.689368,-7.6944447,-0.8095771
800,-3.4324472,-7.9347878,-0.20678836
801,-0.3698356,-4.753336,0.06770887
802,2.8979664,2.6457725,0.7787519
803,2.6202736,1.0995868,1.3479859
804,0.85125434,-2.0360599,0.17223486
805,-0.73015064,-2.625067,-0.004194355
806,-0.16304722,-3.2044206,0.14873315
807,0.78094894,-2.1090949,-0.07403369
808,-0.112382084,-0.12529804,0.6519226
809,-0.9779505,-3.9751167,2.307428
810,-1.0557791,-4.644083,3.1148746
811,-1.0947267,-3.5695293,2.4449096
812,-1.4901944,-1.4838696,1.4561735
813,-2.2800648,0.60278875,0.8299497
814,-3.3237267,2.4032989,0.68760794
815,-4.166393,4.0353026,0.89972246
816,-4.856597,5.563978,0.92322415
817,-5.334154,7.3734765,0.60977936
818,-5.835213,7.746042,0.3448692
819,-6.8500476,6.8485165,-0.6251586
820,-10.252735,-5.169043,-1.780204
821,-10.805457,-11.433945,-1.7524415
822,-9.012404,-15.686222,-1.645319
823,-4.1360335,-14.195429,-1.8606292
824,-2.3530998,-4.203276,-2.110626
825,-2.1969764,4.223449,-0.825023
826,-3.1430366,7.3058343,1.1103057
827,-1.8473138,3.695826,2.0184834
828,0.45418873,0.3991961,2.0361264
829,1.236669,-1.8788713,1.5852
830,1.4748816,-2.2295327,1.1582412
831,2.264286,-2.3068287,0.7851433
832,2.9945033,-2.8590188,0.21164848
833,3.306816,-2.8084202,-0.6694324
834,3.0509605,-1.4886632,-1.3660282
835,2.8835857,-0.40245834,-1.673015
836,2.6533623,0.7382065,-1.7780737
837,2.3655496,1.7140931,-1.7242128
838,2.095846,2.5216062,-1.6117642
839,1.9673523,3.2976286,-1.4108346
840,2.0174847,3.7309787,-1.2333401
841,2.6277966,4.0886307,-0.83780575
842,3.5333114,4.270919,-0.38481542
843,5.0476065,4.6935496,0.18501766
844,6.4302125,5.360386,0.5959313
845,6.978142,5.652992,0.6710968
846,7.3544354,5.3880816,0.5639743
847,5.3625827,2.5375848,-0.75631547
848,3.909605,1.6741469,-1.5163592
849,2.73918,-3.620128,-0.79572904
850,3.8526149,-5.51551,-0.14334042
851,3.901083,-1.640592,-0.33255243
852,4.0082054,3.648889,-0.7595112
853,5.6168404,11.382748,0.18075673
854,5.7095823,10.6557255,1.0383359
855,4.129775,6.3549137,0.21271372
856,2.507825,2.9362483,-0.54466695
857,1.7979137,2.6558921,-0.5617107
858,1.3603026,3.272063,-0.5553193
859,1.1657643,4.7271714,-0.2754959
860,1.1657643,4.208536,-0.06284875
861,0.6599119,3.3536198,-0.15452537
862,-0.45352295,2.498171,-0.42369643
863,-1.9491102,0.6971284,-1.0147676
864,-2.8403108,-1.809032,-1.3937242
865,-3.4329798,-4.588092,-1.6842666
866,-3.8225887,-6.720089,-1.8196177
867,-3.967061,-7.967277,-1.7620286
868,-4.0229855,-8.212481,-1.6314709
869,-3.8764496,-8.451825,-1.2546448
870,-3.4803827,-8.565339,-0.9076451
871,-3.1334496,-8.291374,-0.6235608
872,-1.3286785,-5.7297554,-0.04740287
873,1.9156884,0.050065953,0.59380084
874,4.4676538,6.7269464,1.5292085
875,4.073784,5.8454,1.9519063
876,1.0623702,-0.22975744,0.44666553
877,-0.54466695,-2.4816601,-0.12416623
878,-0.00952052,-3.4847767,-0.55425406
879,-0.35598755,-2.2972417,0.14660269
880,-1.6719499,-5.997861,1.85011
881,-1.3889307,-7.4369907,2.6666112
882,-0.7141722,-5.93661,2.2556975
883,-0.9715591,-4.1611333,1.5031104
884,-2.244912,-2.0184834,0.8368737
885,-3.4958951,0.25685433,0.39766482
886,-3.9382331,1.8174872,0.339543
887,-4.3971486,4.850272,0.9269525
888,-4.5458817,7.1762753,1.4109012
889,-4.6844287,8.30196,1.5798737
890,-5.540477,8.020539,1.3495836
891,-6.9917903,5.4792256,0.1796915
892,-9.609933,-3.3211303,-0.84100145
893,-10.842741,-12.600708,-1.4097693
894,-8.735244,-16.368437,-1.6671562
895,-3.3530207,-12.827736,-2.0621579
896,-1.921414,-3.4144046,-2.0040362
