,ax,ay,az
501,-5.0958147,-1.8053846,7.9534435
502,-6.0514483,-0.39451665,12.260524
503,-4.8562336,-0.89282197,9.361918
504,-3.5650067,-1.747957,6.4465632
505,-0.85094756,-2.0617158,7.605886
506,1.6908283,-3.3338,6.683752
507,2.3925235,-4.019045,4.328915
508,3.1902308,-5.9210396,6.3197436
509,1.7650058,-9.30808,10.600503
510,0.622433,-10.668699,9.52493
511,-1.9193429,-11.068898,9.170194
512,-3.612863,-10.505987,10.286446
513,-2.9997022,-8.927322,9.996614
514,-1.864308,-7.341479,8.269595
515,-1.0977074,-5.6407804,7.29452
516,-1.2604194,-4.026223,6.6717877
517,-1.9552352,-1.6857436,6.111269
518,-2.2331018,-1.3528421,6.506384
519,-3.179164,-0.6197411,6.949654
520,-3.3254254,-0.5168497,7.196414
521,-3.39721,-0.389731,7.1772714
522,-3.667898,-0.50458646,7.5676007
523,-3.5147574,-0.45194438,8.068299
524,-2.7266214,-1.2927225,7.6348987
525,-1.9241285,-1.8005991,7.498209
526,-1.8930218,-1.9205393,7.7976108
527,-1.6031911,-2.196013,8.157132
528,-1.442573,-2.4116662,8.405986
529,-1.3444673,-2.2007985,8.377272
530,-1.1694921,-1.8942182,8.135298
531,-1.7922242,-1.9851454,8.842078
532,-1.9384855,-2.3347967,8.962018
533,-2.4487548,-3.01047,8.870791
534,-2.8151557,-3.7746778,8.568997
535,-3.3924243,-3.784249,8.53789
536,-3.6726837,-3.5470605,8.463713
537,-2.9973094,-2.885744,8.703294
538,-2.990131,-2.5313072,8.437391
539,-2.9685955,-2.4212375,8.676674
540,-2.4894328,-2.603092,8.880363
541,-2.9303105,-2.9315069,8.962018
542,-3.8548372,-3.2380872,9.316455
543,-3.9338005,-3.118147,9.210872
544,-4.424927,-2.6632116,9.12473
545,-4.58076,-2.3012972,9.002696
546,-4.942375,-2.0545373,8.873184
547,-4.705187,-1.7647067,8.597711
548,-4.4967117,-1.7096717,8.516355
549,-4.0848475,-1.6187445,8.985947
550,-3.9290147,-1.8101703,9.263813
551,-3.8380876,-1.841277,9.5919285
552,-4.3172503,-1.9061823,9.817153
553,-4.779364,-1.6402799,10.114162
554,-4.7434716,-1.4222339,10.380065
555,-4.664509,-1.3887345,10.595717
556,-4.604688,-1.6235301,10.691431
557,-4.9256253,-2.0138593,11.196915
558,-5.026124,-2.1649063,11.029118
559,-5.3015976,-1.9971097,11.237593
560,-5.5794644,-2.044966,11.594422
561,-5.6706905,-2.0114665,11.053046
562,-5.919843,-1.8245273,10.995618
563,-5.869594,-1.7814565,11.292627
564,-5.749654,-1.5948163,11.177772
565,-5.7209396,-1.4700904,11.033903
566,-5.7616177,-1.6019948,11.441281
567,-5.732904,-1.8750757,11.216057
568,-5.749654,-1.9085752,11.0913315
569,-5.689833,-1.937289,11.074581
570,-5.517251,-1.9205393,10.89512
571,-5.3015976,-1.7982062,10.705788
572,-5.1006007,-1.7001005,10.787144
573,-5.0476594,-1.6857436,10.8352995
574,-4.81077,-1.692922,10.533205
575,-4.35075,-1.4198412,10.185946
576,-4.221238,-1.3671991,10.133305
577,-4.036991,-1.3022938,9.81476
578,-4.08724,-1.1324034,9.419347
579,-4.099204,-1.0339985,9.304491
580,-4.154239,-0.93349993,9.206086
581,-4.235595,-0.919143,10.11177
582,-4.173382,-1.0316057,9.088838
583,-4.0513477,-1.2161521,8.873184
584,-4.360321,-1.6115661,9.493823
585,-4.6908298,-1.9492532,8.990732
586,-5.067101,-2.1649063,9.072088
587,-5.2537413,-1.8726828,9.539287
588,-5.0069814,-1.2903296,10.185946
589,-4.5951166,-0.79471624,10.356136
590,-4.0680976,-1.0172487,10.015758
591,-3.3661032,-1.6881363,10.356136
592,-2.566003,-2.4930222,10.945369
593,-2.2522442,-3.2979078,11.088939
594,-2.3383858,-4.8119664,10.4566345
595,-2.7146573,-5.916254,7.1270223
596,-2.1972094,-5.9904313,6.515955
597,-2.0006988,-6.5437717,8.338987
598,-2.3961127,-7.95464,6.1639113
599,-3.3373895,-9.490233,2.3503501
600,-4.453641,-12.065509,-1.5687944
601,-5.8190455,-15.783358,-1.3411771
602,-6.966703,-20.674885,-2.306681
603,-6.3388863,-21.755245,-4.936692
604,-3.9840498,-23.688347,-4.026522
605,-2.2546372,-27.99782,0.54646087
606,-4.755436,-34.76532,-0.7710871
607,-7.1007013,-37.091145,-4.1437707
608,-6.724729,-33.31108,-5.4278193
609,-4.1685963,-26.06711,-4.45065
610,-1.7994026,-19.582561,-0.37088752
611,-0.0317049,-13.220046,7.112665
612,-0.6017949,-8.692527,10.904691
613,-1.2580265,-5.6814585,13.707285
614,-1.7922242,-0.57188463,25.29692
615,-0.90119684,-0.8066803,15.384354
616,-1.2987045,-2.129014,6.6502523
617,-2.0150557,-2.5695925,-0.2536392
618,-2.120639,-1.9229321,-1.8705891
619,-5.0718865,-2.1095722,5.160122
620,-6.355636,-3.3385859,7.474281
621,-3.246462,-2.8666015,0.39332023
622,-1.1192428,-2.7708886,-0.2656033
623,-0.6376872,-1.8245273,-0.9843474
624,0.36370903,-0.44715872,-2.8142586
625,0.6655038,0.23539393,-3.5210385
626,0.7372885,0.65952176,-3.3197422
627,0.6559325,1.5194423,-2.606083
628,0.2844468,1.7518452,-1.5544374
629,0.29671,1.538585,-1.0657034
630,-0.15373886,1.2631112,-1.2263216
631,-0.046061836,1.4596218,-1.2837493
632,-0.2015953,1.4285151,-1.0872388
633,-0.19202402,1.3878372,-1.6932211
634,-0.23748764,1.4691931,-2.5339992
635,-0.29282168,1.6968104,-3.5473595
636,-0.4244269,1.8834505,-5.973981
637,-0.56829536,1.0091729,-7.737192
638,-0.7405786,0.14446667,-7.725228
639,-0.831805,-0.16450655,-7.085447
640,-1.1647065,-0.22432712,-4.5559344
641,-1.4904294,-0.22432712,-2.428715
642,-1.4976078,-0.25573292,-1.5089738
643,-1.6941184,-0.32512477,-1.314856
644,-1.864308,-0.5599205,-1.3722838
645,-1.9528424,-0.7465607,-1.2909278
646,-1.971985,-0.78035927,-1.0226326
647,-1.91695,-0.83778703,-0.54346985
648,-1.998306,-0.9765707,-0.32063824
649,-1.6510476,-0.8258229,0.117547415
650,-1.2412767,-0.6580262,0.6230312
651,-0.47946185,-0.57427746,2.8558338
652,10.692926,-2.9219356,48.918865
653,1.815255,-11.799606,34.423744
654,-9.539287,-15.062221,-6.4459653
655,-6.7127647,-15.804893,-8.129914
656,-5.0548377,-17.771494,-11.162817
657,2.5292134,-30.742985,8.386844
658,6.3834524,-55.639706,24.008087
659,17.92254,-65.37969,44.060837
660,1.8367904,-59.71199,0.6469594
661,-8.35125,-35.986855,2.5803602
662,-10.578968,-19.48655,3.4211383
663,-9.829117,-10.920244,-3.5760734
664,-9.913165,-3.7818563,-5.00399
665,-6.9209404,-0.028115666,-1.0393823
666,-4.781757,2.0703897,0.5943173
667,-1.5071791,5.704489,5.936294
668,-0.65922266,6.612266,10.8015
669,-2.8079774,5.5797634,11.95873
670,-2.6401806,3.8168511,8.470891
671,-2.7816563,-1.1587243,5.457131
672,-1.6199409,-8.62792,10.059127
673,-0.64247286,-12.563814,12.224631
674,-0.19441684,-12.975679,10.562219
675,-1.2819548,-9.911968,9.084052
676,-3.9601214,-6.706783,7.8550386
677,-3.3900316,-3.0080771,6.2958155
678,-0.38614175,-0.54317075,4.8391848
679,0.6942177,-1.2161521,5.454738
680,-1.0280164,-3.6236308,7.0597243
681,-2.879762,-5.0009995,9.467203
682,-4.322036,-5.171189,10.284053
683,-4.8705907,-4.174578,10.039985
684,-4.5352964,-3.9828532,9.58475
685,-4.334,-4.323232,9.043374
686,-2.9805596,-4.395017,8.863613
687,-2.0150557,-4.1339,9.19173
688,-1.5864414,-4.014259,9.771689
689,-2.2713869,-3.5877385,8.9521475
690,-2.6859434,-3.1085758,8.669496
691,-3.3637104,-2.6775684,8.509176
692,-4.0154557,-2.7397819,8.269595
693,-3.979264,-3.2237303,8.897113
694,-3.7471602,-3.9302113,10.135697
695,-3.330211,-4.4548373,9.675677
696,-3.5841491,-4.4189453,9.541679
697,-3.7567315,-3.8177485,9.050552
698,-3.804588,-3.3026934,8.396415
699,-3.9987056,-2.5097718,8.240881
700,-3.4669008,-2.5121646,8.250452
701,-3.1624143,-2.6174488,8.463713
702,-3.7037904,-2.629413,8.374879
703,-3.1552358,-2.548057,7.9534435
704,-3.8644085,-2.2821546,8.190632
705,-4.67408,-2.3084757,8.482856
706,-4.9663033,-2.4523442,8.923434
707,-5.5316076,-2.804388,9.4890375
708,-5.407181,-2.8833513,9.805189
709,-5.5651073,-2.6823542,10.240982
710,-5.8839507,-2.4212375,10.605289
711,-5.749654,-2.140978,10.200304
712,-5.622834,-1.8942182,9.455238
713,-4.820341,-1.6881363,9.136694
714,-4.369892,-1.7766708,9.084052
715,-3.7758741,-2.047359,9.045767
716,-3.9553359,-2.2582264,9.335598
717,-4.7865424,-2.3973093,9.932009
718,-5.3904314,-2.4595225,10.432707
719,-5.5890355,-2.387738,10.430314
720,-5.692226,-2.196013,10.209875
721,-5.5890355,-2.1481566,10.190733
722,-5.2537413,-2.0401804,10.358529
723,-4.820341,-2.1047866,10.17159
724,-4.7434716,-2.3060827,10.382458
725,-4.892126,-2.1649063,10.090234
726,-4.935197,-2.1385853,9.788439
727,-5.064708,-2.0521445,10.075877
728,-4.999803,-2.179263,10.219446
729,-4.863412,-2.1505494,10.157233
730,-4.851448,-2.0808585,10.30828
731,-4.928018,-2.2869403,10.4351
732,-5.107779,-2.4212375,10.567004
733,-5.246563,-2.545664,11.009975
734,-5.328218,-2.4451656,10.808679
735,-5.328218,-2.4595225,10.720144
736,-5.433502,-2.2582264,10.229017
737,-5.404788,-1.82692,9.395418
