,ax,ay,az
501,-4.5062833,-0.8593224,-10.506286
502,-4.1518464,-1.096511,-10.523036
503,-3.7543387,-1.1706885,-10.470394
504,-3.423531,-1.204188,-10.312168
505,-3.2368908,-1.1778669,-10.420144
506,-3.0332017,-1.2329018,-10.300204
507,-2.8342984,-1.1611172,-10.139885
508,-2.7529426,-1.2089736,-9.998409
509,-2.542075,-1.1970096,-9.919446
510,-2.3192434,-1.2568301,-9.921839
511,-2.1996021,-1.2855439,-9.96491
512,-2.161317,-1.3336995,-10.077672
513,-2.2354946,-1.4174483,-10.221241
514,-2.4320052,-1.3480564,-10.33161
515,-2.7194428,-1.204188,-10.149456
516,-3.0332017,-1.1419746,-10.003195
517,-3.313461,-1.0869397,-9.823733
518,-3.8213377,-1.0893325,-9.553045
519,-4.173382,-1.0339985,-9.31825
520,-4.4081774,-0.98853487,-9.030811
521,-4.5472603,-1.0534402,-8.7577305
522,-4.5879383,-1.082154,-8.39821
523,-4.5038905,-1.1180464,-8.201998
524,-4.4608197,-1.0725827,-8.197212
525,-4.039384,-1.2664014,-8.283354
526,-3.6176488,-1.3241283,-8.355139
527,-3.1914272,-1.3767704,-8.65454
528,-2.5516462,-1.4270196,-8.85823
529,-2.1948166,-1.4533406,-9.049954
530,-1.8810577,-1.4174483,-9.152845
531,-1.6127625,-1.4916258,-9.313464
532,-1.5550356,-1.6211374,-9.449855
533,-1.6175481,-1.8990039,-9.53151
534,-1.8233309,-2.1649063,-9.507282
535,-2.1924238,-2.2845473,-9.342177
536,-2.6979074,-2.179263,-9.227023
537,-3.100201,-2.0401804,-9.155238
538,-3.2560334,-1.8918254,-9.08824
539,-3.5243287,-1.6163517,-9.028419
540,-3.6320057,-1.4772689,-9.124132
541,-3.505186,-1.4796617,-9.25125
542,-3.452544,-1.5681962,-9.349357
543,-3.3349965,-1.8990039,-9.306286
544,-3.2560334,-2.2510478,-9.215059
545,-3.315854,-2.6198416,-9.215059
546,-3.3206396,-2.804388,-9.301499
547,-3.3900316,-2.996113,-9.2488575
548,-3.464508,-3.0583265,-9.210274
549,-3.4764721,-3.091826,-9.179167
550,-3.3756745,-2.9793632,-9.13131
551,-3.2392836,-2.972185,-8.999705
552,-3.1313076,-2.984149,-8.975478
553,-2.9853454,-3.063112,-8.9348
554,-2.935096,-3.1253254,-8.985348
555,-2.8677979,-3.226123,-8.95155
556,-2.9279177,-3.281158,-8.915657
557,-2.990131,-3.3122647,-8.803194
558,-3.083451,-3.2883365,-8.623434
559,-3.1097722,-3.281158,-8.460722
560,-3.2679975,-3.0439694,-8.417352
561,-3.2679975,-2.8642087,-8.240283
562,-3.342175,-2.6006992,-8.165807
563,-3.3637104,-2.3276181,-8.180463
564,-3.3924243,-2.0688944,-8.120343
565,-3.3900316,-1.8293129,-8.070093
