,gx,gy,gz
501,0.5293542,0.4157072,0.027230019
502,0.33108774,0.31337824,0.004327509
503,0.1669087,0.20891882,-0.035685305
504,-0.0025965055,0.14014472,-0.076696776
505,-0.16411246,0.07243585,-0.107655115
506,-0.28987655,0.02290251,-0.14706874
507,-0.40924922,-0.0069240145,-0.1976673
508,-0.5126434,-0.038414966,-0.25578907
509,-0.62249553,-0.04853468,-0.3117804
510,-0.7050511,-0.06770887,-0.35012877
511,-0.863904,-0.11943925,-0.40505487
512,-1.0019848,-0.19400556,-0.44766417
513,-1.1011181,-0.25212735,-0.47536024
514,-1.2252843,-0.29853156,-0.50631857
515,-1.3990505,-0.32143405,-0.5441343
516,-1.5445879,-0.36883694,-0.56703687
517,-1.6660911,-0.40831712,-0.58414716
518,-1.7881268,-0.45678523,-0.6081149
519,-1.9901216,-0.5863442,-0.6646388
520,-2.160692,-0.7286194,-0.7221614
521,-2.366948,-0.8784178,-0.79306597
522,-2.5855203,-1.0196277,-0.88048166
523,-2.7832541,-1.1838068,-0.9860063
524,-2.971401,-1.3751493,-1.1069769
525,-3.1126108,-1.574481,-1.2439924
526,-3.1819177,-1.8015753,-1.3724196
527,-3.181385,-1.9550354,-1.469955
528,-3.165939,-2.0835292,-1.5078373
529,-3.05136,-2.19438,-1.4683572
530,-2.8664088,-2.1367908,-1.3740175
531,-2.6030967,-1.7951839,-1.2039796
532,-2.5028982,-1.4620323,-0.9625712
533,-2.3750036,-1.2035136,-0.81010973
534,-2.2230747,-0.56550556,-0.49992716
535,-2.287588,0.253126,-0.2078536
536,-2.4250696,1.009508,0.13861345
537,-2.7853847,1.4156281,0.5506589
538,-3.1185362,1.7812693,0.83580846
539,-3.6610727,1.9086313,1.1438606
540,-4.362529,1.3319408,1.2856697
541,-4.9659166,0.8650358,1.1763501
542,-6.069165,0.5910712,0.6055184
543,-6.4476557,-0.08315475,0.23614885
544,-6.2147026,-0.55485326,-0.30325854
545,-5.493007,0.15772106,-1.0041152
546,-4.9440126,1.0132363,-1.3591042
547,-4.7244415,2.4389842,-1.1240871
548,-4.811857,4.4601307,-0.54786265
549,-5.106594,5.912043,-0.39653298
550,-5.5036597,6.64752,-0.6710302
551,-5.7952003,6.854375,-1.055313
552,-4.098151,4.2229166,-1.7540393
553,-2.0929832,1.6351993,-1.9566333
554,-1.5754796,-1.2919945,-1.8574336
555,-1.8792708,-3.3579473,-1.6554387
556,-1.9656212,-5.1461406,-1.3921264
557,-1.43154,-5.6466007,-1.1544462
558,-0.28721344,-4.176579,-0.87888384
559,0.65298784,-2.9363148,-0.7834789
560,1.2115694,-2.3287325,-0.6533873
561,1.5228838,-1.7578342,-0.5457322
562,1.9967127,-1.0905323,-0.51856875
563,2.1608918,-0.6300188,-0.5409386
564,2.158162,-0.46903542,-0.54786265
565,2.1294007,-0.61244243,-0.55585194
566,2.1134224,-0.83414406,-0.5521236
567,2.0969112,-1.0228235,-0.53507984
568,2.0686824,-1.0804126,-0.5228297
569,2.0451808,-1.1107718,-0.4705667
570,2.046246,-1.002584,-0.40878317
571,2.0355937,-0.8736242,-0.3639768
572,1.7349983,-0.38594723,-0.25046292
573,0.9344091,0.24460414,-0.11724221
574,-0.015379302,0.5175035,-0.19287376
575,-0.41457537,0.1918751,-0.27016973
576,-0.59313506,-0.19773388,-0.31391084
577,-0.533482,-0.5532554,-0.49406838
578,-0.40019473,-0.38328415,-0.4263595
579,-0.26750663,-0.36297816,-0.21850592
580,-0.12196918,-0.38594723,0.008588442
581,0.036351077,-0.48774356,0.18714812
582,0.21111587,-0.6620423,0.32090145
583,0.34333792,-0.78887165,0.38434938
584,0.5416044,-0.94346356,0.44666553
585,0.67216206,-1.0399337,0.47655863
586,0.7756228,-1.1369365,0.4978633
587,0.8379389,-1.2403307,0.514907
588,0.8854084,-1.3618338,0.5303529
589,0.93920267,-1.462565,0.5538546
590,1.1124362,-1.285603,0.56557214
591,4.592952,4.2319713,0.5543872
592,7.2307353,7.667747,1.5206867
593,7.002642,6.1736913,2.5568256
594,5.663711,3.127058,2.9992301
595,3.9501503,0.51217735,2.4683447
596,2.257362,1.3564411,1.9822655
597,0.27988997,5.6828184,2.183195
598,2.7397127,1.069161,1.7525747
599,7.342185,-6.917823,1.7733467
600,3.8120694,-6.101788,2.4961073
601,2.1224768,-7.993442,1.4497821
602,-0.17529741,-8.867533,-0.06338137
603,-1.0371375,-6.9210186,-0.68221515
604,-0.21950458,-3.2684011,-1.2573079
605,1.825077,-0.5532554,-1.6714172
606,2.9784582,-0.3613803,-1.7082343
607,4.446349,-0.49679804,-1.4869987
608,4.996409,-0.34327134,-1.3452562
609,7.196115,1.097989,-0.9918651
610,6.7947884,2.3664818,-0.22969086
611,4.3189874,5.481356,0.95890945
612,1.9353952,2.7342534,1.7232141
613,1.6640937,0.59053856,0.94239837
614,1.6795396,1.0169647,0.09653674
615,2.119281,2.3094919,0.17915888
616,2.8281937,3.2731283,0.53567904
617,2.995036,2.9799893,0.49093926
618,2.9422402,2.4357884,0.37263182
619,2.7386475,1.8580327,0.1663095
620,2.619741,1.585666,0.06611103
621,2.5414462,1.4640962,0.078361206
622,2.481194,1.4278783,0.1561898
623,2.3356566,1.2759495,0.3614469
624,2.1320639,1.2115028,0.46324322
625,1.9812669,1.1278155,0.48135218
626,1.8991773,0.9860063,0.44133934
627,1.8325337,0.9545819,0.3912734
628,1.7371287,1.0185626,0.32090145
629,1.567091,0.8948623,0.3001294
630,1.3358022,0.77762014,0.3454018
631,1.1508511,0.6235608,0.37316445
632,0.9973244,0.49034008,0.34327134
633,0.7979927,0.33628076,0.27562904
634,0.6093133,0.21690807,0.20206138
635,0.47176507,0.09061138,0.10931954
636,0.3614469,0.07882725,0.019240772
637,0.24740037,0.11191604,-0.07137061
638,0.15199544,0.14174257,-0.14014472
639,0.027230019,0.12895977,-0.2147776
640,-0.12676273,0.106057264,-0.2717676
641,-0.26484355,0.07935986,-0.30911732
642,-0.47269717,-0.0005326165,-0.35492232
643,-0.6251586,-0.05599131,-0.37729222
644,-0.7669012,-0.122634955,-0.39173946
