,mx,my,mz
51,2.775,56.475002,9.20625
52,4.89375,55.425003,12.243751
53,1.0500001,53.11875,-8.6625
54,6.3187504,45.6375,-24.16875
55,10.425,38.8875,-33.675003
56,15.281251,40.818752,-26.737501
57,15.843751,37.55625,-30.73125
58,6.99375,44.4375,-25.143751
59,7.7625003,51.956253,-15.806251
60,1.3125,57.843754,4.9875
61,4.425,55.443752,8.53125
62,2.60625,55.593754,-1.3125
63,5.5125003,46.85625,-20.625
64,9.13125,40.85625,-30.13125
65,14.512501,39.9375,-27.675001
66,17.0625,38.25,-29.812502
67,6.6562505,44.60625,-26.906252
68,6.6937504,49.893753,-16.368752
69,1.575,54.937504,3.91875
70,4.5,56.268753,9.150001
71,4.425,54.99375,4.65
72,4.05,53.49375,-17.025002
73,8.08125,44.41875,-29.062502
74,15.056251,36.825,-32.456253
75,18.4125,40.3875,-30.393751
76,13.856251,39.037502,-29.737501
77,2.8312502,47.850002,-23.00625
78,4.875,54.693752,-9.150001
79,1.9312501,53.437504,8.981251
80,3.7875001,54.7125,8.56875
81,0.8625,55.500004,-5.15625
82,3.35625,46.36875,-27.35625
83,9.431251,36.0,-34.21875
84,16.931252,39.61875,-29.362501
85,16.462502,38.4375,-30.768751
86,5.2125,44.775,-27.69375
87,6.6000004,50.568752,-18.0
88,1.5187501,55.331253,1.8000001
89,3.3937502,55.85625,9.0375
90,2.1000001,56.625004,1.7437501
91,3.9,50.775,-16.462502
92,5.0062504,44.11875,-27.656252
93,17.118752,36.018753,-32.662502
94,15.562501,40.7625,-27.562502
95,11.325001,40.162502,-30.656252
96,3.3000002,49.4625,-18.35625
97,4.9500003,54.300003,-6.3750005
98,0.675,56.04375,8.137501
99,4.05,56.156254,7.3875003
100,-1.25625,55.050003,-7.0312505
101,5.15625,45.768753,-24.6375
102,10.106251,37.8375,-32.98125
103,16.706251,40.631252,-27.91875
104,18.65625,37.893753,-30.825
105,7.89375,43.331253,-29.831251
106,5.8875003,50.662502,-17.493752
107,2.4,55.0875,2.4375
108,2.1750002,56.68125,8.56875
109,3.3000002,55.781254,-0.20625001
110,6.39375,48.112503,-19.875
111,9.731251,39.0,-30.900002
112,16.21875,38.2125,-30.2625
113,16.875,38.8125,-29.98125
114,11.175,40.331253,-30.337502
115,4.40625,49.593754,-19.6875
116,3.45,55.631252,-0.375
117,3.05625,56.437504,8.38125
118,2.23125,55.987503,7.4437504
119,-1.1812501,52.10625,-14.400001
120,6.7125,43.893753,-28.518751
121,11.118751,37.55625,-34.800003
122,16.3875,39.5625,-28.368752
123,14.062501,39.693752,-32.025
124,3.3000002,49.031254,-22.06875
125,4.875,54.693752,-9.637501
126,0.22500001,56.381252,8.962501
127,4.59375,55.143753,7.55625
128,0.075,54.318752,-8.83125
129,5.11875,46.2,-23.34375
130,9.01875,39.075,-31.368752
131,15.356251,41.625,-26.60625
132,15.525001,37.875,-31.5375
133,8.475,45.075,-25.518751
134,7.5000005,50.625004,-14.137501
135,0.43125,56.8875,6.6562505
136,2.625,56.343754,7.9125004
137,2.025,55.36875,-2.7562501
138,3.9562502,49.631252,-22.10625
139,7.5750003,40.48125,-32.34375
140,15.975,39.487503,-27.375002
141,18.375,37.95,-30.000002
142,10.743751,41.756252,-30.0375
143,6.01875,50.49375,-19.275002
144,2.5875,55.575,-2.60625
145,3.5625002,56.906254,7.8562503
146,4.2937503,55.162502,6.43125
147,0.65625,53.812504,-13.05
148,5.8875003,43.875,-26.7
149,11.306251,35.775,-32.325
150,15.356251,38.175003,-31.218752
151,13.837501,39.037502,-32.006252
152,1.5,47.0625,-21.6375
153,5.8875003,52.912502,-11.0625
154,0.82500005,55.875004,7.4812503
155,3.54375,55.687504,7.2562504
156,0.31875002,56.5125,-5.64375
157,5.4187503,46.0125,-24.0
158,10.125,37.55625,-33.300003
159,16.2,38.49375,-29.1375
160,18.993752,37.3125,-31.29375
161,7.2187505,43.162502,-28.518751
162,4.425,50.831253,-19.893751
163,2.325,55.331253,-1.95
164,3.3375,57.768753,8.325001
165,2.5687501,56.30625,3.0375001
166,1.85625,51.15,-18.206251
167,5.26875,44.362503,-27.675001
168,13.51875,36.46875,-33.375
169,15.918751,36.881252,-30.225
170,11.15625,37.29375,-32.68125
171,-0.35625002,50.175003,-21.1875
172,3.4875002,54.9,-4.7250004
173,0.73125005,55.350002,7.3500004
174,4.2375,55.875004,8.043751
175,-0.15,54.112503,-6.05625
176,4.125,47.550003,-24.0
177,6.675,39.487503,-33.09375
178,11.793751,41.34375,-29.737501
179,13.63125,38.53125,-29.868752
180,6.2250004,44.79375,-26.41875
181,5.2125,50.343754,-17.456251
182,0.73125005,55.818752,-0.45000002
183,2.6625001,55.93125,7.9125004
184,2.2687502,56.49375,3.2062502
185,2.2125,50.5875,-15.6
186,7.3125005,42.037502,-29.775002
187,14.962501,36.300003,-31.800001
188,16.893751,40.050003,-29.04375
189,11.981251,40.7625,-31.031252
190,2.625,48.7125,-21.5625
191,4.93125,52.781254,-7.8
192,0.84375006,56.9625,6.80625
193,3.61875,56.2125,6.2625003
194,-0.075,54.6375,-7.5375004
195,4.6312504,46.800003,-24.31875
196,8.19375,38.643753,-31.500002
197,15.056251,38.34375,-31.050001
198,17.5125,34.893753,-31.837502
199,10.556251,40.66875,-30.656252
200,2.2687502,49.593754,-19.63125
