,ax,ay,az
501,-6.937989,0.4749753,-9.162417
502,-7.0169525,0.76719874,-9.332606
503,-7.1007013,0.89431745,-9.354142
504,-7.2613196,1.0211371,-9.299107
505,-7.4793653,1.0642079,-9.291928
506,-7.771589,1.0666007,-9.002098
507,-8.056634,1.0522437,-8.776874
508,-8.142776,1.035494,-8.601898
509,-8.293822,0.89431745,-8.094022
510,-8.200203,0.81266236,-7.9767733
511,-8.152347,0.76959157,-7.9097743
512,-8.006385,0.77677006,-8.137093
513,-7.98455,0.7408777,-8.395817
514,-7.8481593,0.8321041,-8.752945
515,-7.711469,0.817448,-9.028419
516,-7.687541,0.79112697,-9.090632
517,-7.6803627,0.6092725,-8.985348
518,-7.5272217,0.2832504,-8.805588
519,-7.3953176,0.04875376,-8.625827
520,-7.3642106,-0.15732808,-8.455936
521,-7.3402824,-0.22432712,-8.206783
522,-7.301997,-0.13100705,-8.113164
523,-7.199106,-0.061615184,-8.038987
524,-7.088737,0.058325052,-7.91456
525,-7.0935225,0.13489537,-7.9337025
526,-7.0935225,0.12771691,-7.792227
527,-7.112665,0.12771691,-7.6462646
528,-7.07438,-0.023330022,-7.665407
529,-7.0265236,-0.10468599,-7.706085
530,-6.8922267,-0.20279172,-7.751549
531,-6.710372,-0.26291138,-7.780263
532,-6.4181485,-0.35144582,-7.88794
533,-6.27428,-0.39451665,-7.919346
534,-6.0729837,-0.4854439,-8.060522
535,-6.0107703,-0.57427746,-8.084451
536,-6.1040907,-0.65324056,-8.201998
537,-6.2934227,-0.7106683,-8.132307
538,-6.466005,-0.6125626,-8.050951
539,-6.7725854,-0.40887356,-7.9169526
540,-6.9281187,-0.18125631,-7.8400836
541,-7.0025954,-0.05682954,-7.8257265
542,-7.048059,0.1683949,-7.5622168
543,-7.0695944,0.13489537,-7.4856467
544,-7.0935225,0.02213361,-7.3250284
545,-7.0959153,-0.066400826,-7.3322067
546,-7.115058,-0.23150559,-7.2341013
547,-7.0265236,-0.33708888,-7.2006016
548,-6.8874407,-0.4854439,-7.246065
549,-6.7343,-0.6628119,-7.2006016
550,-6.6649084,-0.8234301,-7.344171
551,-6.518647,-0.98853487,-7.353742
552,-6.41097,-1.1371889,-7.2963142
553,-6.343672,-1.3289139,-7.2676005
554,-6.302994,-1.4246268,-7.147959
555,-6.247959,-1.5610176,-7.0615187
556,-6.2407804,-1.4916258,-7.1336026
557,-6.183353,-1.50359,-7.2412796
558,-6.176174,-1.6211374,-7.315457
559,-6.142675,-1.7670995,-7.3779697
560,-6.0897336,-1.9013968,-7.5311103
