,mx,my,mz
51,17.400002,45.35625,30.618752
52,10.1625,52.275,16.2
53,6.2625003,57.787502,-2.98125
54,6.4875,59.175003,3.3000002
55,3.7500002,56.943752,6.0375004
56,10.33125,56.7,8.4375
57,18.35625,43.068752,31.95
58,21.13125,43.537502,30.225
59,13.25625,49.3875,26.081251
60,8.625,57.693752,3.91875
61,9.731251,55.85625,-3.1875002
62,6.6375003,56.60625,7.2562504
63,11.962501,55.93125,6.61875
64,19.66875,41.268753,31.968752
65,20.5125,44.025,30.712502
66,13.35,49.93125,26.550001
67,10.70625,57.037502,5.6625004
68,10.8,56.68125,-2.11875
69,3.73125,57.375004,7.65
70,12.675,55.55625,3.8625002
71,12.731251,46.631252,30.712502
72,19.3875,41.456253,34.55625
73,14.2875,48.54375,22.837502
74,8.512501,57.581253,5.71875
75,7.4812503,56.812504,-4.4625
76,5.3625,55.85625,12.50625
77,7.8750005,56.98125,6.5625005
78,6.8250003,51.131252,26.38125
79,15.281251,40.21875,36.99375
80,14.1,47.1375,30.337502
81,9.525001,55.48125,13.687501
82,7.0687504,57.018753,-2.1750002
83,3.05625,56.756252,6.05625
84,3.54375,57.225002,3.45
85,8.7375,51.693752,23.71875
86,17.831251,41.5125,34.7625
87,19.1625,45.80625,27.300001
88,11.83125,54.131252,16.9125
89,8.700001,56.268753,-2.04375
90,6.5062504,56.475002,6.3
91,7.05,57.750004,3.3187501
92,11.231251,55.256252,11.700001
93,17.34375,40.7625,35.456253
94,19.368752,44.025,29.775002
95,11.625,53.343754,17.90625
96,10.106251,56.5125,-1.2750001
97,6.2812505,58.237503,2.5125
98,5.1375003,58.3875,3.35625
99,11.71875,54.80625,13.312501
100,19.875,42.225002,33.881252
101,20.85,43.575,30.562502
102,12.187501,51.131252,22.650002
103,8.475,57.562504,2.1375
104,7.4625,57.075,-4.78125
105,5.1937504,55.256252,5.8875003
106,11.925,54.7125,5.7000003
107,19.143751,43.5,30.45
108,20.60625,40.631252,34.875
109,11.94375,46.96875,26.681252
110,7.6312504,56.456253,5.11875
111,8.90625,56.906254,-3.2062502
112,3.825,55.031254,7.8750005
113,7.4625,56.756252,5.4375
114,8.08125,47.30625,28.725
115,20.56875,41.04375,34.537502
116,13.556251,47.850002,26.2875
117,11.418751,54.675003,11.0625
118,8.137501,55.893753,-5.4187503
119,4.875,57.99375,1.7625
120,7.89375,56.7,4.9500003
121,12.13125,52.593754,17.587502
122,14.19375,42.24375,34.36875
123,17.962502,46.2,25.875002
124,9.88125,54.750004,13.70625
125,8.493751,57.2625,0.20625001
126,8.75625,57.525,1.3312501
127,5.86875,57.093754,5.9625
128,12.0375,55.687504,10.6875
129,18.28125,42.2625,32.1375
130,20.04375,45.84375,29.550001
131,11.2875,50.30625,24.487501
132,8.212501,57.468754,2.8125
133,9.243751,56.756252,-0.28125
134,2.30625,57.562504,8.981251
135,11.887501,56.625004,5.7937503
136,18.13125,45.28125,32.2125
