,mx,my,mz
51,2.3812501,40.331253,-35.381252
52,4.4625,31.5375,-42.65625
53,6.1125,21.75,-44.850002
54,8.306251,16.5375,-47.193752
55,13.462501,7.55625,-46.612503
56,16.518751,1.1812501,-46.350002
57,19.95,-1.6875001,-43.631252
58,21.0,-0.73125005,-43.6875
59,20.475,6.0375004,-43.537502
60,14.775001,14.531251,-44.737503
61,11.34375,26.2875,-44.325
62,12.468751,44.362503,-26.23125
63,3.075,52.0875,-9.13125
64,-1.5,49.687504,-19.63125
65,-1.03125,45.600002,-28.125002
66,-1.3312501,44.268753,-28.406252
67,9.543751,38.643753,-33.43125
68,-4.1062503,31.9125,-41.90625
69,7.33125,19.10625,-47.25
70,13.012501,9.1125,-47.1375
71,15.375001,2.5500002,-46.518753
72,19.3125,-2.5687501,-44.71875
73,18.337502,-1.21875,-44.8875
74,19.331251,1.5187501,-45.975002
75,14.981251,12.150001,-48.24375
76,8.19375,23.681252,-44.325
77,8.400001,41.8125,-30.093752
78,7.2375,51.412502,-12.31875
79,-0.35625002,50.41875,-13.856251
80,-1.7437501,47.662502,-21.50625
81,-2.6437502,46.66875,-22.59375
82,5.86875,41.4375,-31.143751
83,-2.79375,33.2625,-40.537502
84,4.8562503,19.6875,-48.318752
85,11.793751,7.0687504,-48.16875
86,16.3125,-1.2750001,-47.90625
87,18.431252,-2.34375,-46.143753
88,19.3125,-1.3687501,-47.025
89,16.650002,1.29375,-45.7125
90,16.40625,10.743751,-47.60625
91,3.5062501,24.91875,-45.84375
92,8.2875,38.7,-30.000002
93,6.39375,51.693752,-8.90625
94,3.16875,50.381252,-15.58125
95,4.2375,45.956253,-23.4375
96,-4.59375,48.018753,-19.81875
97,4.78125,42.54375,-30.000002
98,-3.6375,36.2625,-37.5
99,2.60625,23.79375,-46.74375
100,6.99375,15.31875,-47.456253
101,14.062501,8.56875,-47.475002
102,17.362501,1.2,-46.55625
103,17.868752,-2.4,-45.487503
104,18.581251,-0.99375004,-46.2
105,19.275002,3.43125,-47.15625
106,13.668751,15.31875,-48.61875
107,6.9,23.98125,-44.11875
108,11.700001,38.381252,-33.825
109,6.5625005,51.54375,-8.25
110,-1.40625,49.74375,-12.01875
111,-1.575,47.362503,-21.675001
112,-0.1875,46.36875,-21.525002
113,3.825,40.59375,-31.5375
114,-6.5437503,34.162502,-37.350002
115,2.8125,21.712502,-48.318752
116,8.3625,14.325001,-48.91875
117,15.243751,0.75,-49.218754
118,16.3875,-1.9687501,-48.206253
119,17.118752,-0.84375006,-48.91875
120,15.750001,2.8875,-48.975002
121,12.637501,12.562501,-49.968754
122,3.8625002,24.187502,-46.96875
123,6.58125,34.85625,-38.756252
124,8.55,51.131252,-10.575001
125,1.4250001,50.86875,-15.543751
126,-4.1062503,48.787502,-19.6875
127,-2.71875,47.79375,-18.73125
128,2.3812501,42.28125,-30.4125
129,-4.36875,36.787502,-35.8875
130,4.0875,21.69375,-47.381252
131,9.618751,13.06875,-48.91875
132,13.200001,2.79375,-48.093754
133,17.325,-4.125,-46.55625
134,18.112501,-4.9125004,-47.04375
135,16.987501,-0.65625,-45.018753
136,16.25625,7.5937505,-49.95
137,6.9375005,20.1,-48.075
138,6.4500003,31.85625,-39.6375
139,10.087501,51.05625,-13.5375
140,-0.35625002,53.456253,-11.34375
141,-0.54375005,49.8375,-21.9375
142,-1.48125,46.3875,-23.268751
143,-1.6125001,43.10625,-25.44375
144,-2.1937501,34.575,-38.475002
145,4.59375,18.075,-47.456253
146,12.39375,6.8625,-47.53125
147,14.250001,-0.46875003,-47.2125
148,17.56875,-6.61875,-46.48125
