,ax,ay,az
501,-0.67836523,-20.408983,-11.627323
502,2.4478576,-15.728024,-14.430216
503,3.6143587,-14.199907,-16.916658
504,5.7750773,-16.363018,-14.523536
505,11.876476,-19.081863,-16.708183
506,16.657934,-26.718557,-14.892629
507,15.900905,-33.133713,-19.211674
508,12.156735,-36.68167,-1.0513464
509,12.417852,-35.596527,20.07937
510,11.504991,-33.447773,28.329525
511,3.4633117,-27.391838,37.937904
512,-13.285849,-22.792534,37.156948
513,-16.524534,-17.071892,25.548466
514,-19.940588,-8.129615,9.927223
515,-19.334604,-4.586742,14.699109
516,-7.6755767,-4.234399,16.033407
517,0.023330022,-7.7799635,11.872289
518,5.9261246,-7.394121,11.965908
519,6.160621,-5.2645087,18.215662
520,7.8592257,-4.2367916,19.135702
521,10.269097,-4.301697,9.412168
522,11.246266,-5.899504,-2.970091
523,8.536993,-5.547161,-3.1546376
524,4.6372905,-4.3998027,-1.0393823
525,2.4116662,-3.5279179,-0.042771704
526,0.25812575,-1.707279,-0.2416751
527,0.18873389,-0.035294134,-2.3832514
528,0.06430711,1.2487543,-3.228815
529,-0.84855473,1.5481563,-1.8753748
530,-0.98973125,0.6858428,-1.0633105
531,-3.1767712,-3.293122,3.7277186
532,-0.00059820566,-6.3137617,3.7851462
533,2.399702,-12.101401,1.0615159
534,3.0418758,-20.578873,3.938586
535,6.527321,-59.857952,8.125727
536,-6.803692,-73.14829,1.9764715
537,-24.195026,-63.269222,18.397816
538,-30.96462,-50.43412,9.41456
539,-13.90888,-31.39473,8.906684
540,-6.5258255,-22.200907,9.802796
541,7.7994056,-20.924038,7.09113
542,26.834011,-16.494623,-14.509179
543,12.535101,-13.464413,-6.9562345
544,1.0079765,-9.015857,-2.8142586
545,0.8787641,-6.7761745,-5.006383
546,7.0208406,0.24975087,-10.9352
547,4.1054854,5.936892,-12.525828
548,0.57457656,8.71795,-12.183057
549,-4.645366,12.265609,-14.703297
550,-6.8635125,13.077673,-14.832509
551,-6.3939214,13.353147,-23.212173
552,-5.035695,12.086147,-27.238997
553,-2.2354946,11.561521,-22.308884
554,-0.1680958,10.3014,-16.38246
555,1.2930216,6.6649084,-9.830912
556,-0.8365906,3.2368908,-5.6793647
557,-1.428216,0.47258246,-4.936692
558,-0.79112697,-1.2592229,-2.7711878
559,-0.82941216,-3.2907293,0.54646087
560,-0.8676973,-4.6345983,1.8592232
561,7.7799635,-12.070294,70.26045
562,-4.4081774,-21.815065,3.8931224
563,0.485743,-12.935001,-24.544079
564,-4.362714,-11.715559,5.0883374
565,-5.7687964,-16.396519,25.131517
566,-2.0748763,-14.365011,-15.75255
567,-6.518647,-18.121145,-12.300604
568,-18.72623,-36.48516,-12.05863
569,-5.272884,-33.239296,-9.004491
570,2.265704,-22.99383,-9.222238
571,2.373381,-16.003496,-22.014267
572,0.22701904,-16.05883,-20.917158
573,2.2226331,-17.857635,-14.810974
574,2.656033,-20.634207,-9.648758
575,9.907183,-23.094328,-11.58186
576,19.865513,-27.818357,-14.11885
577,13.622639,-32.939896,-15.189638
578,8.716754,-38.284264,-8.412566
579,8.644969,-39.544086,20.860329
580,7.9310107,-35.02614,41.257946
581,-3.7854455,-20.844776,47.009693
582,-16.15574,-17.601305,33.051163
583,-21.524038,-11.646167,15.568602
584,-16.349857,-4.5891347,11.560923
585,-13.539787,-3.0439694,12.150155
586,-0.6664011,-4.912465,11.893824
587,4.9677987,-6.2611194,10.739287
588,6.5344996,-5.930611,12.58864
589,6.769295,-4.1674,18.323637
590,8.750254,-3.5374892,17.470596
591,9.397213,-5.1664033,4.3552365
592,8.793324,-6.007181,-4.1703906
593,5.729614,-5.278866,-3.0442686
594,2.5603201,-4.1578283,-0.8237292
595,1.2547364,-3.161218,-0.95802635
596,-0.62811595,-1.1587243,-2.0192432
597,-0.7070791,0.3792624,-2.5316064
598,-0.9562318,1.6944175,-2.71376
599,-1.320539,2.1254246,0.119940236
