,gx,gy,gz
501,2.6757321,-0.5212984,-0.30112806
502,2.6192083,-0.058121778,-0.26111525
503,2.5856535,0.36297816,-0.14120996
504,2.3895173,0.82615477,0.040545434
505,2.1128898,1.1592399,0.22123559
506,1.8570341,1.4161607,0.34593442
507,1.4940559,1.617623,0.4328175
508,1.1604382,1.5328703,0.4920045
509,0.7921339,1.1805445,0.5074504
510,0.48081955,0.6955306,0.47815648
511,0.33481607,0.24194105,0.38062108
512,0.30492294,-0.06451318,0.3059882
513,0.3167071,-0.19453818,0.34913012
514,0.34120744,-0.20099616,0.43707842
515,0.3811537,-0.22549652,0.49360237
516,0.48081955,-0.32516238,0.56610477
517,0.5511915,-0.46903542,0.59380084
518,0.5933348,-0.6615097,0.6071162
519,0.601324,-0.86829805,0.61989903
520,0.58155066,-1.1155653,0.62682307
521,0.5527894,-1.3650296,0.6316166
522,0.56131124,-1.5297412,0.6370093
523,0.6418029,-1.6160916,0.6300188
524,0.74999064,-1.717888,0.6316166
525,1.2547779,-1.2013831,0.62948614
526,5.4153786,8.075997,1.9439172
527,5.2490687,7.4177504,2.4358552
528,3.9810421,5.1300955,2.3846574
529,3.7737212,5.9615765,2.1150203
530,5.07477,3.0913727,1.8996434
531,4.4239793,-7.490785,0.45631918
532,2.166218,-9.241163,-1.1832076
533,0.6247592,-7.918809,-2.4048302
534,0.9019195,-6.790461,-2.3361225
535,1.1891996,-4.846078,-1.4513134
536,2.0713456,-1.8698169,-0.47702467
537,3.2364442,1.2146986,0.0075232084
538,3.5775852,1.567557,0.34433657
539,3.6697943,0.9567124,0.5650395
540,4.114862,0.9758866,0.77768666
541,4.8407516,2.009895,0.93387645
542,6.2489896,4.140827,0.89652675
543,7.123613,7.694378,1.0601732
544,6.139204,11.161511,1.5084366
545,4.161732,8.814204,2.0829966
546,1.9721458,0.051131185,1.5660257
547,-0.14274122,-2.6548936,0.054393463
548,-0.285083,-1.378345,-0.2275604
549,0.8427325,0.8170337,0.35658675
550,2.0148218,2.1474433,1.2115694
551,1.9764733,1.6816034,1.2136998
552,2.0355937,1.0883353,0.984475
553,1.9673523,0.75738066,0.64233553
554,1.8458492,0.7173679,0.32782546
555,1.804305,0.8458616,0.18128935
556,1.8559688,1.0158994,0.20632233
557,1.906634,1.0334758,0.3230319
558,1.8634255,0.88634044,0.41950208
559,1.6971159,0.74300003,0.38275155
560,1.5425906,0.6566496,0.3315538
561,1.3234855,0.5222971,0.25265995
562,1.1881343,0.53721035,0.19353953
563,1.0549135,0.6017235,0.122634955
564,0.9221589,0.6075823,0.03468665
565,0.8299497,0.5697665,-0.013248836
566,0.7180336,0.44287062,-0.05059857
567,0.5906717,0.42742476,-0.06870753
