,mx,my,mz
51,15.675,53.193752,3.8625002
52,16.0125,53.662502,-1.1812501
53,14.45625,53.737503,0.31875002
54,15.075001,53.550003,3.7125
55,17.831251,51.24375,13.275001
56,18.1875,44.8875,26.906252
57,24.2625,38.86875,33.54375
58,25.743752,40.85625,31.987501
59,19.7625,49.8375,20.71875
60,16.03125,54.412502,7.2375
61,14.2875,53.86875,-1.1437501
62,14.343751,53.906254,4.21875
63,15.543751,54.300003,1.8937501
64,16.25625,52.800003,13.762501
65,13.462501,49.275,24.975
66,17.737501,40.66875,38.0625
67,22.425001,41.550003,33.35625
68,15.262501,53.23125,18.150002
69,13.1625,54.487503,5.7000003
70,12.825001,55.706253,-0.4875
71,13.425,54.581253,4.70625
72,13.462501,55.0875,0.46875003
73,15.731251,53.23125,8.25
74,13.743751,50.30625,21.525002
75,14.56875,42.28125,36.65625
76,22.5,40.875,34.03125
77,16.0125,51.956253,21.900002
78,13.05,55.893753,8.56875
79,12.69375,54.35625,1.5
80,11.137501,56.23125,6.0375004
81,13.500001,55.10625,2.90625
82,16.0125,54.112503,3.6750002
83,14.45625,50.2125,20.212502
84,15.76875,41.71875,36.318752
85,22.425001,40.050003,33.075
86,16.893751,47.625,24.6
87,10.762501,54.825,10.63125
88,13.181251,53.756252,0.52500004
89,12.20625,55.406254,4.7250004
90,12.88125,54.075,2.1375
91,16.66875,53.062504,2.7
92,14.437501,52.781254,16.40625
93,12.0,46.40625,33.862503
94,20.175001,40.21875,36.225002
95,18.900002,45.09375,29.625002
96,11.6625,53.381252,14.212501
97,14.175,53.775,0.82500005
98,14.531251,54.54375,1.2750001
99,13.593751,54.000004,2.60625
100,16.03125,53.68125,0.91875005
101,15.675,54.375004,13.575001
102,12.056251,46.912502,30.768751
103,18.806252,40.93125,35.268753
104,19.087502,43.443752,30.975
105,12.375001,52.068752,14.868751
106,12.075001,55.29375,4.2375
107,14.19375,54.99375,0.93750006
108,13.481251,55.3875,4.2000003
109,12.88125,55.29375,0.31875002
110,14.250001,54.2625,12.0
111,10.650001,50.456253,24.712502
112,17.212502,41.550003,36.600002
113,20.85,41.60625,32.756252
114,13.2375,50.906254,18.9375
115,9.356251,54.281254,7.4437504
116,10.012501,55.350002,-1.5375
117,9.431251,56.30625,6.24375
118,12.712501,55.443752,-0.31875002
119,14.718751,52.912502,4.875
120,12.843751,51.9,18.6
121,12.431251,43.7625,35.71875
122,19.63125,42.43125,32.287502
123,15.281251,49.4625,23.456251
124,8.212501,54.43125,7.4625
125,11.19375,56.30625,-0.61875004
126,7.9687505,55.256252,6.4687505
127,10.181251,55.500004,1.85625
128,13.293751,53.100002,4.9125004
129,9.618751,51.768753,20.643751
130,14.868751,43.3125,34.18125
131,20.94375,40.631252,31.968752
132,16.6875,46.987503,26.250002
133,9.31875,54.99375,9.84375
134,11.25,54.825,2.8125
135,10.9125,55.425003,3.4687502
136,11.700001,54.206253,-0.26250002
137,14.94375,53.268753,1.4625001
138,14.212501,51.956253,13.031251
139,14.531251,46.03125,28.612501
140,19.087502,40.875,33.15
141,18.375,43.537502,31.800001
142,10.06875,54.000004,16.5
143,12.806251,53.550003,3.61875
144,11.700001,54.206253,-0.58125
145,11.3625,55.3875,5.71875
146,14.250001,53.081253,1.1625
147,15.750001,53.250004,11.15625
148,18.075,47.5125,27.000002
149,16.1625,42.225002,37.59375
150,21.0375,42.675003,33.037502
151,14.868751,53.006252,17.681252
152,10.837501,53.68125,6.6000004
153,13.6125,53.7,1.3125
154,11.0625,54.3375,7.05
155,12.825001,54.487503,1.3312501
156,14.400001,53.9625,11.025001
157,11.868751,52.031254,20.71875
158,13.6125,41.98125,36.375
159,18.056252,42.9375,35.71875
160,14.793751,50.062504,24.431252
161,9.993751,53.9625,10.837501
162,11.00625,54.300003,1.3875
163,8.3625,55.631252,6.1312504
164,10.59375,54.225002,2.04375
165,14.925,53.7,3.8812501
166,14.45625,52.500004,15.6
167,14.2875,45.956253,30.73125
168,17.85,42.15,36.5625
169,17.1,43.425003,30.393751
170,9.84375,53.193752,15.562501
171,10.59375,54.675003,6.4125004
172,10.106251,54.975002,3.6562502
173,10.200001,53.86875,2.8875
174,14.45625,53.737503,1.4625001
175,14.512501,53.006252,12.187501
176,10.06875,49.443752,27.675001
177,15.056251,41.8125,38.287502
178,15.937501,42.35625,32.71875
179,11.1,53.60625,17.306252
180,7.93125,55.687504,6.95625
181,10.650001,53.531254,2.0625
182,8.325001,55.893753,5.30625
183,7.9687505,56.025,-0.52500004
184,10.743751,54.80625,9.0
185,9.975,51.3375,22.59375
186,11.3625,42.9375,34.800003
187,19.29375,42.881252,32.287502
188,12.637501,51.24375,19.425001
189,10.650001,54.2625,7.7250004
190,10.35,53.4,-0.99375004
191,8.587501,53.41875,6.1875005
192,11.34375,53.718754,1.5562501
193,14.887501,53.68125,-0.01875
194,12.675,53.250004,14.6625
195,14.118751,46.10625,29.75625
196,17.56875,41.737503,32.04375
197,16.95,44.79375,29.550001
198,8.15625,54.206253,14.118751
199,8.90625,52.66875,3.2812502
200,9.993751,54.131252,-1.66875
