,mx,my,mz
51,-5.025,46.93125,-27.956251
52,0.8625,53.550003,-15.50625
53,-1.10625,57.43125,8.775001
54,-4.59375,56.925003,-3.6000001
55,-2.4,49.350002,-25.66875
56,9.675,38.2125,-35.943752
57,0.99375004,44.943752,-29.550001
58,-8.493751,46.275,-27.018751
59,0.90000004,56.756252,-9.6
60,-2.41875,56.5125,9.31875
61,-2.0062501,55.406254,-1.5187501
62,-0.7875,49.031254,-24.4125
63,13.931251,36.862503,-35.86875
64,1.9125,45.506252,-29.906252
65,-6.4500003,48.61875,-25.85625
66,0.82500005,56.531254,-5.0437503
67,-0.46875003,56.79375,8.2875
68,-1.7625,55.631252,-3.16875
69,-2.0812502,49.331253,-23.41875
70,13.968751,36.881252,-33.43125
71,-2.11875,46.59375,-26.081251
72,-7.14375,47.2125,-25.143751
73,0.0375,55.350002,-10.35
74,-0.91875005,55.631252,8.493751
75,-1.125,55.162502,-1.3875
76,-0.13125001,52.66875,-22.425001
77,10.387501,41.41875,-33.45
78,-2.15625,48.506252,-25.500002
79,-5.49375,47.7,-25.2
80,2.79375,56.100002,-10.931251
81,0.075,57.018753,8.7375
82,-2.5500002,56.41875,-2.68125
83,1.0500001,52.237503,-22.125
84,10.05,40.518753,-33.43125
85,2.2125,47.1375,-28.0125
86,-7.9125004,49.218754,-24.525002
87,3.075,56.04375,-11.75625
88,-1.8750001,57.000004,11.400001
89,-2.04375,55.66875,-1.85625
90,1.29375,51.393753,-21.46875
91,11.887501,40.987503,-30.73125
92,2.7375002,47.625,-27.075
93,-3.3750002,49.350002,-25.48125
94,3.0,57.956253,-13.106251
95,-2.6625001,56.568752,13.70625
96,-2.775,57.7125,1.03125
97,0.45000002,54.393753,-19.425001
98,11.83125,41.25,-32.68125
99,7.5375004,44.68125,-30.375002
100,-3.7500002,48.412502,-28.031252
101,3.3187501,54.487503,-15.76875
102,-3.3000002,57.187504,13.06875
103,-1.1625,57.375004,2.4375
104,-0.4875,54.281254,-14.85
105,7.5750003,42.75,-31.29375
106,5.9625,43.36875,-30.618752
107,-9.075001,49.65,-23.7
108,0.28125,53.025,-21.0
109,-2.60625,55.575,10.1625
110,-0.82500005,55.425003,2.325
111,-0.35625002,52.74375,-17.23125
112,5.86875,41.15625,-33.956253
113,11.175,42.300003,-31.406252
114,-8.45625,50.68125,-22.931252
115,-4.425,51.693752,-20.98125
116,-0.46875003,56.812504,9.09375
117,0.15,57.093754,3.8812501
118,-1.81875,55.593754,-8.34375
119,5.9437504,45.018753,-30.018751
120,14.400001,40.0125,-29.643751
121,-7.1062503,51.487503,-21.375
122,-4.875,50.5125,-21.900002
123,-1.29375,56.79375,11.231251
124,-1.125,57.112503,4.40625
125,-0.63750005,55.18125,-7.55625
126,1.2375001,45.1875,-29.8875
127,12.937501,41.68125,-31.44375
128,-6.5437503,48.525,-22.7625
129,-3.3187501,48.937504,-23.85
130,-1.35,56.756252,6.0375004
131,0.80625004,57.99375,5.775
132,-0.675,55.443752,-8.700001
133,1.125,46.575,-27.975
134,13.368751,40.40625,-30.768751
135,-6.20625,49.29375,-23.775002
136,-2.4,51.300003,-21.993752
137,0.61875004,55.987503,9.075001
138,2.9625,56.2125,5.11875
139,-0.69375,56.175003,-4.8375
140,2.6437502,45.43125,-29.118752
141,15.731251,40.78125,-31.650002
142,-5.8125,49.65,-23.79375
143,-5.34375,50.7,-23.34375
144,-2.60625,58.29375,7.9875
145,-1.0125,57.225002,2.60625
146,-1.3125,56.062504,-9.356251
147,0.8625,44.68125,-30.187502
148,15.731251,37.7625,-32.7
149,-7.9500003,49.93125,-21.7875
150,-4.96875,51.206253,-23.04375
151,-1.7812501,55.593754,7.8750005
152,1.6125001,56.925003,4.96875
153,-1.0875001,55.218754,-9.993751
154,-1.5187501,44.1375,-31.3875
155,13.481251,39.0,-32.34375
156,-9.31875,50.925003,-21.9375
157,-3.6750002,51.318752,-21.806252
158,-2.4,57.73125,10.25625
159,-0.3,57.43125,4.51875
160,-1.29375,55.781254,-9.675
161,2.30625,45.7125,-31.218752
162,14.118751,39.600002,-33.1875
163,-9.3,47.49375,-24.2625
164,-3.54375,51.000004,-25.2
165,-0.54375005,58.706253,5.625
166,0.52500004,56.662502,6.6375003
167,-0.88125,54.6375,-9.65625
168,-3.075,48.73125,-28.06875
169,14.212501,40.125,-33.862503
170,-7.275,50.550003,-20.212502
171,-7.5937505,49.2,-22.59375
172,2.2687502,57.54375,5.7375
173,1.40625,57.787502,7.8750005
174,-0.63750005,55.4625,-5.45625
175,0.76875,45.787502,-29.400002
176,15.431251,37.95,-32.2125
177,-8.231251,51.487503,-21.16875
178,-4.9500003,50.906254,-24.337502
179,-0.46875003,58.0125,6.4687505
180,1.95,55.256252,7.275
181,-1.4250001,56.250004,-5.1375003
182,0.675,46.912502,-27.31875
183,15.281251,37.800003,-34.3125
184,-5.55,49.893753,-23.475
185,-5.15625,50.268753,-23.831251
186,-1.25625,57.300003,6.99375
187,1.8750001,57.16875,5.7562504
188,-0.95625,55.781254,-4.96875
189,2.0625,44.11875,-29.868752
190,19.143751,34.893753,-32.4
191,-3.2625,48.24375,-24.31875
192,-6.20625,49.29375,-24.2625
193,0.35625002,58.48125,9.01875
194,1.48125,56.812504,5.625
195,-1.0500001,55.537502,-3.99375
196,2.325,45.73125,-30.4125
197,18.712502,36.300003,-33.5625
198,-5.45625,48.91875,-24.2625
199,-4.3125,50.5875,-22.087502
200,1.85625,57.600002,7.70625
201,3.2062502,55.687504,9.825001
202,-0.5625,56.006252,-6.61875
203,-0.0375,46.575,-29.718752
204,15.468751,37.518753,-33.3375
205,-5.625,49.36875,-22.5
206,-5.30625,50.437504,-22.050001
207,0.075,57.000004,7.93125
208,2.1375,57.412502,5.90625
209,-1.725,54.91875,-5.90625
210,-3.7125,49.65,-25.968752
211,14.718751,36.375,-33.9375
212,-7.7812505,48.131252,-23.681252
213,-5.9625,50.11875,-21.206251
214,-0.58125,58.2,10.200001
