,mx,my,mz
51,13.668751,-2.7375002,47.081253
52,12.825001,-3.99375,47.943752
53,13.2375,-6.9187503,47.381252
54,12.993751,-5.64375,49.125004
55,14.625001,-6.39375,48.937504
56,13.556251,-4.36875,47.456253
57,13.500001,-2.15625,49.66875
58,14.08125,-2.3812501,48.187504
59,13.1625,1.0125,47.625
60,11.6625,3.0937502,46.48125
61,11.681251,4.33125,46.29375
62,10.59375,5.4187503,46.78125
63,10.51875,6.1125,47.081253
64,10.05,5.08125,46.96875
65,10.762501,3.7687502,47.1375
66,13.087501,0.1875,46.518753
67,10.78125,-1.9687501,49.0875
68,9.58125,-4.275,48.05625
69,9.731251,-7.1625004,48.300003
70,10.087501,-9.543751,47.381252
71,9.4875,-8.887501,50.79375
72,11.55,-9.712501,48.975002
73,10.762501,-8.925,49.29375
74,12.4875,-6.1312504,49.800003
75,12.656251,-5.1937504,48.956253
76,10.05,-1.8750001,48.787502
77,9.075001,-0.50625,49.74375
78,9.075001,0.69375,47.11875
79,8.6625,3.61875,48.506252
80,8.8125,4.9875,49.593754
81,10.2375,4.8,47.60625
82,9.69375,5.8125,46.95
83,10.81875,6.0937505,47.8875
84,10.03125,3.8437502,46.350002
85,10.181251,2.4750001,48.487503
86,9.431251,-1.2375001,49.275
87,8.681251,-2.4,48.037502
88,8.887501,-4.4812503,47.60625
89,8.85,-9.4875,51.956253
90,9.20625,-10.368751,49.875004
91,9.4125,-9.731251,49.031254
92,9.6,-11.512501,50.2125
93,11.025001,-10.200001,48.825
94,9.637501,-7.70625,48.975002
95,8.85,-2.5500002,49.331253
96,8.71875,-2.8125,48.375004
97,9.712501,1.5937501,49.0125
98,9.450001,2.5500002,46.893753
99,8.00625,4.5375004,49.800003
100,8.025001,4.2562504,48.99375
101,8.00625,4.2375,47.381252
102,10.668751,3.2250001,47.325
103,7.36875,3.6375,48.225002
104,8.94375,2.0812502,47.8875
105,8.26875,-0.975,48.80625
106,7.2562504,-2.1937501,50.006252
107,7.65,-6.0750003,50.60625
108,7.5000005,-7.425,50.643753
109,6.39375,-7.6875005,51.018753
110,9.09375,-12.281251,48.956253
111,6.6000004,-9.76875,50.737503
112,7.7250004,-8.26875,50.006252
113,9.1875,-8.868751,48.843754
114,6.525,-4.8375,50.11875
115,8.00625,-4.21875,48.2625
116,8.00625,-1.06875,50.11875
117,8.85,0.31875002,48.750004
118,7.89375,4.125,48.506252
119,8.512501,5.0062504,47.662502
120,9.65625,3.5062501,48.487503
121,8.400001,4.89375,48.956253
122,9.918751,3.6000001,47.325
123,7.70625,4.55625,48.675003
124,9.075001,0.69375,47.4375
125,8.34375,-0.43125,48.6375
126,8.94375,-3.6562502,47.41875
127,6.9187503,-6.0,49.331253
128,5.175,-8.3625,50.100002
129,5.2875004,-10.96875,50.812504
130,5.90625,-12.825001,51.16875
131,6.9375005,-11.71875,50.456253
132,6.1312504,-12.450001,49.537502
133,7.1625004,-8.493751,49.3875
134,6.20625,-5.90625,49.8375
135,6.01875,-3.80625,51.393753
136,5.925,-1.9125,48.2625
137,5.71875,0.15,47.8875
138,5.625,0.056250002,50.49375
139,6.99375,1.7812501,48.937504
140,7.0875,4.89375,47.2125
141,6.43125,4.5750003,48.05625
142,5.49375,5.2312503,47.100002
143,8.53125,5.0062504,48.787502
144,7.0875,4.89375,46.893753
145,9.0375,5.49375,48.112503
146,6.4687505,4.3125,49.687504
147,8.1,3.5625002,49.500004
148,6.9187503,0.975,48.318752
149,7.65,-1.9875001,49.18125
