,ax,ay,az
501,-4.1087756,-2.3778675,8.212168
502,-5.0862436,-1.1467602,8.885149
503,-5.5340004,-0.7923234,9.369097
504,-5.4095736,-0.92153585,9.230313
505,-5.6467624,-1.1395818,10.022936
506,-5.371289,-1.5972091,10.49492
507,-5.689833,-2.3300111,11.069796
508,-6.113662,-2.6270201,11.187344
509,-6.068198,-2.684747,10.518848
510,-5.6706905,-2.4571297,9.994222
511,-5.5244293,-1.9061823,10.779965
512,-5.1029935,-1.82692,10.9788685
513,-4.788935,-1.9803598,11.170593
514,-5.354539,-2.4355943,11.824432
515,-5.8525453,-2.6270201,12.126227
516,-6.2048883,-2.4212375,11.843575
517,-6.0634127,-2.4427729,11.37189
518,-5.879165,-2.6222346,10.87837
519,-5.730511,-2.833102,10.696217
520,-5.6180487,-3.144468,10.643574
521,-5.641977,-3.3074791,10.734502
522,-5.871987,-3.3768709,10.549955
523,-5.912665,-3.3792639,10.363315
524,-5.953343,-3.460919,10.372886
525,-5.8429737,-3.4704902,10.2361965
526,-5.476573,-3.5039897,10.051949
527,-5.1675997,-3.4055848,9.850653
528,-4.7626143,-3.2452657,9.58475
529,-4.2909293,-2.8809586,8.906684
530,-4.036991,-2.78046,8.81815
531,-3.885944,-2.8570302,8.995518
532,-4.1015973,-2.972185,8.918648
533,-3.653541,-2.8761728,8.993125
534,-3.5482569,-2.7421749,9.103194
535,-3.6607196,-2.274976,9.045767
536,-3.8691943,-1.7383857,9.1103735
537,-3.778267,-1.6594225,9.024232
538,-3.5578282,-1.5346966,9.318848
539,-3.3589249,-1.4437693,9.829117
540,-3.1695926,-1.2329018,9.668499
541,-2.7385855,-1.4820545,9.587143
542,-2.853441,-2.2055843,10.197911
543,-3.0690942,-3.0320053,9.426525
544,-2.1948166,-3.891926,9.076874
545,-1.998306,-4.4524446,8.482856
546,-1.6941184,-5.382056,7.239485
547,-2.1661026,-6.7378893,4.458427
548,-3.0379875,-8.067402,2.771786
549,-3.5171502,-9.456735,0.8578269
550,-5.308776,-13.141083,-0.29192436
551,-7.589435,-17.515163,-1.6118652
552,-7.2876406,-20.027925,-6.201598
553,-6.710372,-21.362223,-8.29771
554,-6.2718873,-29.315367,-5.782555
555,-7.512865,-36.394234,-4.165605
556,-9.09153,-38.540596,-4.7189455
557,-8.030313,-34.434513,-3.7821553
558,-5.8887367,-28.246973,-3.5856447
559,-4.0680976,-23.151756,-2.876771
560,-3.1839497,-19.275982,-1.8011973
561,-0.019740786,-8.968,17.123339
562,0.3900301,-2.3635106,29.129625
563,0.37806597,-0.5096712,27.773792
564,0.2868396,-2.6174488,10.049556
565,-0.5706882,-3.8943188,2.9252257
566,-1.6079768,-3.958925,-0.6678966
567,-1.8424734,-2.6632116,2.8319056
568,-6.341279,-1.719243,13.918152
569,-6.8108706,-1.9468603,5.718248
570,-2.8725836,-2.0401804,-1.3387842
571,-1.2843475,-1.8607187,-3.5162528
572,0.10977074,-1.5179468,-3.6960137
573,0.13130614,-1.2568301,-2.1149561
574,1.4464613,-0.22432712,-2.2680967
575,1.8248264,0.68105716,-3.949952
576,1.654936,0.61884373,-4.955835
577,1.3528421,0.75284183,-3.9882371
578,1.151845,1.0642079,-2.838486
579,0.8811569,1.2559328,-1.777269
580,0.49292147,1.1386845,-1.084846
581,0.12173485,1.2200404,-0.8452646
582,-0.4435695,1.2846466,-1.6453646
583,-0.48185465,1.4189439,-3.1331022
584,0.05712864,1.8164514,-5.257929
585,0.5626124,2.0057836,-5.432605
586,1.1135598,2.0991037,-5.68415
587,0.23659034,0.9661021,-5.2145586
588,-1.2053844,0.35294133,-4.65404
589,-1.8376877,0.16600206,-3.463611
590,-2.3961127,0.07986046,-2.388037
591,-2.6090739,0.0029910284,-1.2191432
