,ax,ay,az
501,-1.7252251,-16.207186,4.604389
502,-1.0088738,-17.095821,2.6377878
503,-1.3396816,-14.841782,1.4518452
504,-1.320539,-11.624632,-2.457429
505,1.3600205,-10.966007,-2.5435705
506,4.011866,-12.791133,0.17048861
507,5.959624,-15.371194,1.0830513
508,7.219445,-16.59542,1.483251
509,6.1438713,-15.922141,2.3455644
510,3.4537404,-14.685949,4.4967117
511,-0.0029910284,-14.171193,7.6181493
512,-1.2364911,-13.754244,9.040981
513,-1.2891332,-14.698213,10.104591
514,-0.5180461,-15.809678,8.717651
515,2.8262227,-16.315163,2.714358
516,4.464708,-16.113867,-2.117349
517,4.9055853,-14.997614,-7.124031
518,2.80708,-14.03211,-7.059126
519,0.6415756,-13.893327,-5.2555356
520,-1.1886346,-14.712569,-4.6731825
521,-3.301497,-16.58585,-5.49751
522,-5.960521,-19.225433,-6.6424756
523,-7.2230344,-21.47977,-6.39093
524,-8.370393,-22.080967,-3.935595
525,-9.735797,-21.553947,0.6999006
526,-11.642578,-18.799212,1.6148561
527,-14.644074,-16.506588,-2.0934207
528,-17.161922,-13.260724,-3.6457644
529,-15.190236,-10.477273,-4.699803
530,-6.6000032,-9.404092,-6.4028945
531,-3.3278182,-8.033902,-4.77398
532,-1.495215,-5.6001024,-1.1111671
533,3.5736806,-5.595317,-2.2274187
534,5.844469,-5.655137,-3.9116669
535,6.7669024,-5.535197,-3.2455647
536,7.056733,-5.619245,-5.5573306
537,5.6817575,-3.2117662,-3.624229
538,3.4633117,-1.0316057,-3.2455647
539,1.4297116,0.78873414,-3.611966
540,2.0955145,1.8547367,-3.786941
541,2.2441685,2.8058836,-3.5593238
542,3.8587255,4.2909293,-3.7606199
543,4.644469,4.2837505,-4.6803613
544,3.4561331,3.8192441,-7.3513494
545,0.5455636,3.8072798,-7.248458
546,-2.5109682,2.5136602,-4.3115673
547,-5.6994042,-0.4423731,3.4139597
548,-7.7739816,-5.4586267,14.893228
549,-13.113565,-13.002,27.950861
550,-15.137594,-19.213469,25.462027
551,-15.868302,-21.709782,22.685753
552,-11.882159,-20.947966,11.304591
553,-8.185846,-18.595522,7.970193
554,-4.932804,-13.670495,5.529215
555,-5.4311094,-11.447264,4.247559
556,-5.840581,-9.98136,2.4771698
557,-3.6750765,-7.449156,-9.246465
558,-8.528319,-7.940283,-7.756335
559,-16.186848,-11.227124,-0.47168517
560,-15.463317,-14.858531,10.557134
561,-10.049556,-17.92972,8.58814
562,-2.6306095,-15.129219,-16.67947
563,2.0500507,-8.747561,-14.753546
564,1.8320048,-6.893423,-10.669297
565,-2.4918256,-7.650452,-8.292925
566,-2.4774687,-6.9391856,-4.354638
567,-1.8041883,-6.404988,-4.45065
568,-1.2460624,-6.2060847,-5.823233
569,-0.6903293,-6.2180486,-5.7631135
570,1.1279168,-8.706883,-5.8160543
571,2.3255246,-13.509876,-4.682754
572,1.3770695,-17.855242,-4.793123
573,0.7013961,-19.82932,-3.4444683
574,-0.010169496,-19.822144,-3.7223346
575,3.6263227,-15.670595,-6.170491
576,3.1567314,-13.13869,-5.183452
577,3.3484561,-10.644771,-4.0384865
578,3.5401812,-8.584849,-3.1259236
579,2.9410782,-6.828817,-3.1929228
580,2.4789643,-3.254837,-5.6817575
581,1.695614,-5.836992,1.317847
582,1.7961125,-8.278269,5.799903
583,2.7014968,-9.286545,9.239884
584,4.2634115,-8.850752,10.98844
585,5.31745,-7.205088,6.8105717
586,4.2011986,-6.7426753,-0.2847459
587,0.9194421,-7.7799635,-4.4410787
588,-2.6955147,-9.650852,-3.676871
589,-9.776475,-11.054542,7.1748786
590,-14.447864,-12.096616,14.457135
591,-11.90848,-11.322837,12.7037945
592,-5.4933224,-10.858031,6.7292156
593,-4.307679,-14.264513,3.8617167
594,-3.5099716,-16.233507,4.8942194
595,-3.3756745,-16.6026,2.7454648
596,-3.2799616,-14.880067,0.51535416
597,-1.361217,-13.320544,-1.3914263
598,2.5555346,-12.851253,-2.7089744
599,5.5331035,-14.195121,-1.5807585
600,8.501101,-15.766607,-0.3924229
601,9.41157,-16.070795,0.8578269
602,5.8707905,-16.161722,3.409174
603,1.7362919,-15.800107,7.2753773
604,-0.9299107,-15.797714,10.130912
605,-1.3420744,-15.824036,10.157233
606,0.8066803,-16.628922,9.139087
607,4.2777686,-17.227724,6.4274206
608,6.6684976,-16.566708,-0.31345975
609,7.279565,-15.165112,-4.2517467
610,5.4924254,-13.26551,-6.0170517
611,2.3638096,-12.832109,-5.2483573
612,0.03798606,-13.560126,-4.7428737
613,-2.01027,-15.138791,-5.22413
614,-4.322036,-17.64946,-6.5512495
615,-6.267102,-19.95614,-7.4976106
616,-7.1629148,-20.116758,-7.236494
617,-7.4479594,-19.182362,-6.1178493
618,-8.310572,-17.517555,-0.07866404
619,-11.347961,-15.383158,1.5263218
620,-14.605789,-12.903894,-4.0121655
621,-17.868402,-9.418449,-8.307282
622,-10.921441,-7.9283185,-6.1274204
623,-6.3628144,-5.796314,-3.0729825
624,-2.295315,-3.7073796,-1.1039885
625,0.8644072,-3.5566318,-0.907478
