,mx,my,mz
51,9.243751,53.268753,0.16875
52,6.20625,55.893753,6.1875005
53,6.2625003,55.2,5.71875
54,12.843751,54.018753,11.231251
55,17.04375,40.050003,34.875
56,21.09375,44.550003,29.587502
57,11.75625,51.487503,19.29375
58,9.168751,55.612503,1.40625
59,5.8125,56.737503,3.5812502
60,7.5375004,56.381252,2.4
61,12.918751,53.325,11.25
62,20.550001,40.275,32.325
63,22.706251,42.28125,26.5125
64,14.156251,50.250004,19.40625
65,9.1125,55.893753,-0.22500001
66,7.2000003,56.831253,1.9125
67,7.1250005,56.456253,5.3250003
68,12.712501,54.375004,3.1125002
69,18.487501,43.65,30.656252
70,19.21875,42.35625,33.43125
71,13.33125,47.643753,23.25
72,9.0375,55.500004,2.0625
73,9.28125,56.943752,-1.06875
74,6.4875,56.1375,8.118751
75,11.306251,54.881252,8.8125
76,12.900001,44.5125,34.21875
77,21.243752,40.612503,34.3875
78,13.293751,48.075,24.69375
79,9.168751,55.93125,4.96875
80,12.918751,54.581253,-2.90625
81,8.1,55.818752,9.8625
82,10.5375,55.36875,7.2000003
83,10.275001,48.600002,26.23125
84,18.91875,38.5875,36.318752
85,16.10625,47.193752,26.1
86,8.3625,55.912502,8.400001
87,10.181251,55.050003,-1.6875001
88,4.05,56.456253,9.0
89,5.9625,55.65,7.5000005
90,11.94375,52.425003,18.45
91,19.125,39.24375,35.79375
92,19.331251,44.8875,27.843752
93,10.21875,53.850002,16.35
94,10.106251,55.7625,-1.06875
95,7.9500003,56.456253,2.71875
96,8.493751,55.74375,5.4750004
97,13.8,52.18125,16.7625
98,18.525002,39.600002,35.325
99,18.4125,45.54375,27.206251
100,10.78125,53.906254,16.48125
101,10.462501,54.881252,-3.15
102,8.700001,55.95,1.8937501
103,4.0875,55.443752,3.0187502
104,13.031251,53.456253,10.59375
105,20.081251,42.112503,31.95
106,19.743752,45.28125,30.243752
107,12.76875,52.875004,20.19375
108,7.51875,56.362503,0.45000002
109,5.71875,55.912502,1.3312501
110,6.5437503,55.143753,4.0875
111,9.65625,54.99375,14.212501
112,19.050001,39.9375,35.456253
113,20.118752,42.9,30.150002
114,11.26875,51.018753,21.09375
115,7.14375,57.225002,0.6
116,5.55,56.343754,2.79375
117,5.55,56.343754,2.79375
118,9.356251,54.581253,9.8625
119,15.1125,42.3375,34.537502
120,17.79375,42.09375,30.243752
121,10.1625,50.756252,21.956251
122,10.06875,55.3875,3.9750001
123,9.731251,55.3875,-1.2
124,3.7500002,55.10625,7.9125004
125,9.9375,54.35625,8.0625
126,12.50625,45.65625,33.862503
127,21.84375,40.256252,32.925003
128,15.281251,45.525,27.300001
129,8.306251,56.325,8.0625
130,8.025001,55.331253,-0.99375004
131,4.6687503,54.468754,9.20625
132,8.775001,54.487503,7.7812505
133,12.243751,47.68125,28.63125
134,22.275002,40.2,33.73125
135,18.225,47.193752,24.88125
136,10.087501,55.706253,8.025001
137,10.5375,54.187504,-2.8125
138,9.58125,54.937504,6.6000004
139,10.35,54.15,6.2812505
140,12.1125,52.275,20.23125
141,18.056252,40.068752,36.300003
142,16.6875,45.768753,26.925001
143,8.2875,52.818752,12.225
144,8.700001,55.65,-2.15625
145,4.65,57.018753,4.9125004
146,5.5125003,55.55625,4.93125
147,11.3625,51.131252,19.3125
148,19.368752,40.987503,34.612503
149,21.0375,44.8125,26.493752
150,11.90625,51.318752,17.493752
151,6.2625003,54.750004,1.6875001
152,7.05,57.131252,4.0125003
153,6.3375,57.525,6.4687505
154,12.450001,53.662502,10.762501
155,17.71875,40.36875,33.693752
156,18.056252,43.706253,29.531252
157,10.668751,52.443752,19.462502
158,10.837501,54.600002,2.3625002
159,8.55,54.600002,1.44375
160,4.96875,55.500004,6.7312503
161,12.093751,54.093754,8.00625
162,15.750001,42.91875,33.693752
163,16.706251,41.98125,33.84375
164,12.993751,48.093754,23.56875
165,8.025001,56.062504,4.6687503
166,11.175,55.218754,-0.75
167,4.6312504,54.43125,5.625
168,10.81875,55.331253,7.6875005
169,11.512501,45.487503,32.925003
170,18.35625,41.25,34.4625
171,12.825001,48.693752,26.625002
172,8.4375,56.437504,7.0875
173,9.993751,55.350002,-3.15
174,2.6437502,56.362503,9.8625
175,5.0437503,54.375004,3.6750002
176,4.5375004,48.093754,29.831251
177,17.643751,40.143753,38.25
178,10.70625,44.756252,31.2
179,4.8562503,55.3875,9.0
180,7.70625,54.131252,-2.71875
181,0.65625,56.04375,7.65
182,4.40625,56.943752,6.6937504
183,8.962501,51.45,22.612501
184,19.050001,40.36875,37.875
185,19.275002,44.081253,27.712502
186,10.05,53.7,13.275001
187,6.5062504,55.125004,1.66875
188,5.6062503,56.100002,5.55
189,5.7375,54.693752,4.4625
190,10.59375,53.1375,18.618752
191,16.800001,38.60625,38.006252
192,19.0125,45.35625,29.1375
193,8.137501,53.41875,16.743752
194,12.69375,54.35625,1.5
195,7.4437504,54.487503,3.6000001
196,4.8,55.65,5.7562504
197,8.75625,52.781254,15.76875
198,16.556252,40.93125,36.318752
199,21.337502,43.275,28.312502
200,9.7875,53.906254,17.175001
201,9.168751,53.9625,0.46875003
202,7.05,55.4625,1.4625001
203,7.74375,54.600002,4.875
204,10.89375,54.6375,8.025001
205,16.743752,41.568752,34.18125
206,18.1875,42.61875,32.325
207,11.53125,48.54375,23.268751
208,9.31875,55.7625,3.1875002
209,7.7812505,56.60625,1.25625
210,6.43125,55.331253,8.306251
211,9.975,55.162502,7.0687504
212,17.71875,44.456253,32.287502
213,20.681252,41.756252,32.11875
214,13.9875,48.2625,24.018751
215,9.543751,54.000004,8.08125
216,8.8125,54.54375,-0.50625
217,5.7937503,53.531254,11.793751
218,7.0687504,55.93125,7.9500003
219,8.212501,48.487503,31.1625
220,18.2625,39.65625,38.081253
221,15.918751,46.55625,29.362501
222,7.0687504,54.7125,9.76875
223,7.6875005,56.062504,0.61875004
224,5.6062503,54.881252,7.36875
225,5.3625,56.943752,4.55625
226,7.0875,49.406254,28.25625
227,15.76875,37.631252,38.381252
228,14.38125,43.331253,28.687502
229,7.2375,54.862503,12.356251
230,10.668751,54.300003,-2.98125
231,5.4750004,55.968754,5.71875
232,6.9750004,55.10625,4.5750003
233,11.71875,49.18125,21.13125
234,14.212501,38.90625,37.256252
235,18.581251,45.412502,28.66875
236,8.90625,52.631252,16.425001
237,8.625,53.60625,-0.95625
238,8.64375,55.143753,2.0812502
239,5.7000003,53.756252,5.775
240,9.543751,53.23125,14.26875
241,15.675,42.393753,34.2
242,19.25625,44.381252,29.643751
243,10.743751,50.550003,20.962502
244,11.681251,54.61875,1.03125
245,12.6,55.031254,-1.2750001
246,7.89375,55.65,2.90625
247,12.375001,52.8375,9.0
248,17.4375,39.487503,38.268753
249,17.025002,40.48125,36.956253
250,9.76875,46.893753,28.725
251,5.9812503,55.36875,6.3750005
252,8.212501,56.268753,-0.69375
253,3.0187502,55.2,7.93125
254,8.3625,55.631252,6.1312504
255,14.2875,43.518753,34.518753
256,18.54375,42.037502,32.98125
257,13.2375,47.11875,23.41875
258,7.2562504,55.068752,4.55625
259,8.34375,54.862503,-1.95
260,5.26875,55.48125,8.00625
261,6.4500003,54.61875,4.7625003
262,10.1625,48.487503,27.206251
263,17.587502,38.8875,35.362503
264,16.743752,47.79375,24.91875
265,8.94375,53.1375,10.89375
266,9.95625,54.412502,-1.35
267,7.0125003,54.675003,4.5750003
268,6.3750005,55.29375,3.9375002
269,8.475,50.7,23.625
270,15.806251,41.456253,38.268753
271,15.337501,45.2625,29.41875
272,8.3625,53.79375,15.1125
273,9.975,54.412502,0.6
274,8.38125,55.18125,3.7125
275,7.7250004,55.031254,6.9750004
276,11.71875,52.968754,15.01875
277,14.19375,40.40625,37.050003
278,15.76875,47.49375,23.6625
279,11.175,53.68125,11.45625
280,7.6687503,56.04375,-1.6500001
281,7.33125,55.875004,4.36875
282,5.49375,55.537502,3.3000002
283,10.650001,52.425003,16.368752
284,13.05,40.706253,39.675003
285,16.743752,45.35625,28.556252
286,9.168751,51.80625,18.54375
287,5.0625,56.812504,1.9875001
288,6.80625,56.756252,4.51875
289,8.625,54.35625,5.025
290,10.837501,53.7,7.89375
291,19.275002,44.381252,30.45
292,16.612501,44.175003,32.006252
293,10.387501,51.2625,20.962502
294,10.3125,54.131252,2.7
295,10.856251,54.16875,0.09375
296,7.4437504,53.568752,8.15625
297,12.337501,55.537502,5.68125
298,14.26875,44.71875,31.087502
299,20.587502,38.79375,35.4375
300,16.050001,46.3875,26.2875
