,gx,gy,gz
501,-0.08095771,-0.00013315413,-0.0047269715
502,-0.09587097,-0.038015503,-0.036217924
503,-0.113447316,-0.092342384,-0.07776201
504,-0.13694902,-0.13981183,-0.11617698
505,-0.15772106,-0.17283405,-0.14334042
506,-0.18222143,-0.2197709,-0.1721017
507,-0.18275404,-0.22829275,-0.17849311
508,-0.18275404,-0.22509706,-0.17689526
509,-0.11830744,-0.16484481,-0.16357985
510,-0.056457352,-0.12702903,-0.14493828
511,0.012316757,-0.09933298,-0.121503145
512,0.077895164,-0.079026975,-0.104392834
513,0.115178324,-0.06784203,-0.10279499
514,0.12849373,-0.07370081,-0.11031819
515,0.13009158,-0.08754884,-0.121503145
516,0.12529804,-0.108920075,-0.13801426
517,0.12902635,-0.12063764,-0.15612322
518,0.13168943,-0.12649642,-0.17423217
519,0.13808084,-0.12702903,-0.19393899
520,0.14074391,-0.12756166,-0.20732097
521,0.16211516,-0.124365956,-0.22383209
522,0.19460475,-0.13501829,-0.22170162
523,0.22123559,-0.1419423,-0.21690807
524,0.22975744,-0.13182259,-0.21264714
525,0.23242053,-0.10519176,-0.21850592
526,0.23721407,-0.080624826,-0.22170162
527,0.25752008,-0.05985278,-0.22383209
528,0.28841186,-0.03428719,-0.22276686
529,0.30225986,-0.021504391,-0.22063638
530,0.36890352,0.024899822,-0.21317975
531,0.3971322,0.050465416,-0.21051668
532,0.41311067,0.082955025,-0.21317975
533,0.41311067,0.09846748,-0.22489733
534,0.40192574,0.09846748,-0.2435389
535,0.38701248,0.07230269,-0.26697403
536,0.3651752,0.024899822,-0.2888113
537,0.3491967,-0.02310224,-0.3059216
538,0.33741257,-0.06145063,-0.31976965
539,0.33634734,-0.10465915,-0.3437374
540,0.332619,-0.11318101,-0.35652018
541,0.32729286,-0.108920075,-0.35545495
542,0.31184697,-0.09021192,-0.36237895
543,0.30225986,-0.072635576,-0.3570528
544,0.30492294,-0.039080735,-0.34267214
545,0.30758604,-0.030026255,-0.33361766
546,0.32676023,-0.022569625,-0.31071517
547,0.35505548,-0.030558873,-0.29367143
548,0.38062108,-0.030026255,-0.28455037
549,0.39393649,-0.022037009,-0.2958019
550,0.38914293,-0.0027962367,-0.31284562
551,0.37263182,0.005193011,-0.33308506
552,0.35665333,-0.00013315413,-0.3474657
553,0.34759885,-0.02789579,-0.36344418
554,0.35452285,-0.053994,-0.3698356
555,0.36624044,-0.071037725,-0.37249866
556,0.37529492,-0.072635576,-0.37143344
557,0.3811537,-0.0603854,-0.36610729
558,0.3981974,-0.039080735,-0.3607811
559,0.42802393,-0.019906541,-0.35971588
560,0.44406903,0.0025299285,-0.3602485
561,0.44140592,0.031823836,-0.36184636
562,0.416839,0.061650362,-0.3671725
563,0.39766482,0.074965775,-0.37143344
564,0.31504267,0.06537867,-0.3794227
565,0.2841509,0.037150003,-0.38102055
566,0.23934455,-0.020971775,-0.3794227
567,0.21111587,-0.065711565,-0.37462914
568,0.15991811,-0.14780109,-0.35598755
569,0.13168943,-0.20272715,-0.3320198
570,0.11198262,-0.23148845,-0.3117804
571,0.09067796,-0.23894508,-0.27016973
572,0.08748226,-0.21497734,-0.22862564
573,0.10612384,-0.1872147,-0.17263433
574,0.13222206,-0.18082331,-0.12736192
575,0.19993092,-0.184019,-0.05059857
576,0.23881193,-0.18561685,-0.0047269715
577,0.2708355,-0.18082331,0.054393463
578,0.27562904,-0.17656237,0.06504579
579,0.24626856,-0.08808146,0.14127652
580,0.20525709,0.06537867,0.19247429
581,0.17649579,0.22849248,0.22709437
582,0.15832026,0.4443353,0.2639115
583,0.15672241,0.6122427,0.28787923
584,0.16584347,0.752454,0.3097165
585,0.17756103,0.81690055,0.32835808
586,0.20632233,0.8510546,0.3315538
587,0.2185725,0.7684325,0.31557527
588,0.21271372,0.73807335,0.30811864
589,0.11943925,0.49819618,0.22602913
590,-0.007922671,0.30312538,0.15832026
591,-0.1523949,0.13362017,0.08748226
592,-0.2952027,-0.022037009,0.030425718
593,-0.40132654,-0.13448566,-0.013781453
594,-0.5718304,-0.27676085,-0.08255556
