,gx,gy,gz
501,1.3283455,1.834531,0.8096437
502,1.425881,2.1682153,0.5212984
503,1.7712162,1.9369265,0.53248334
504,2.2450452,0.60704964,0.7915347
505,1.9802016,-1.727475,0.697195
506,0.67855346,-2.8174748,0.50318944
507,-0.43115306,-2.2381213,0.6737599
508,-0.61876726,-1.3953887,0.4429372
509,-0.56064546,-0.73074985,0.3230319
510,-1.4203551,-1.1395996,0.6023227
511,-2.2779343,-1.8079667,0.5154396
512,-2.7971022,-2.6128168,0.35984904
513,-3.2911706,-3.5503552,0.39287126
514,-3.6253874,-4.2544074,0.63913983
515,-3.7522168,-4.954798,0.847526
516,-3.9281135,-6.0015893,1.1443932
517,-4.3460174,-6.246793,1.2568418
518,-4.8822293,-5.6764936,1.0559123
519,-4.8278356,-4.203809,0.36677304
520,-3.6610727,-1.4732172,-0.0969362
521,-2.2678146,1.0531826,-0.07616416
522,-1.5531098,2.499769,0.23348576
523,-1.5600338,3.1984954,0.5058525
524,-1.8867275,3.5577452,0.87628734
525,-2.4112215,3.89356,1.0292814
526,-2.986847,3.996954,0.89013535
527,-3.9899635,1.850576,0.5884747
528,-5.9220963,-2.7071567,0.03788235
529,-6.391132,-5.111521,-0.20572312
530,-5.9055853,-5.81291,-0.41890287
531,-4.85926,-5.0486054,-0.8559813
532,-3.4942973,-3.6190627,-1.351115
533,-2.7054255,-2.6948397,-1.5270115
534,-2.417613,-2.2892523,-1.7625612
535,-2.7507646,-2.3271346,-1.5563054
536,-3.3727274,-2.282861,-1.139533
537,-3.7181294,-1.0899997,-0.66031134
538,-3.5033517,2.0605602,0.35445628
539,-2.9426396,4.153144,1.1119035
540,-2.1202133,3.383979,1.2915285
541,-0.9614394,0.061783515,1.125219
542,-0.08255556,-2.7337873,0.9583768
543,-0.008987904,-3.3622084,0.6434007
544,-0.56490636,-1.920948,0.45418873
545,-0.90551466,-0.9546485,0.26604193
546,-0.72322667,-1.1614369,0.15512456
547,-0.26111525,-1.895915,0.150331
548,0.23355234,-2.0291357,0.08481918
549,0.5314847,-1.2573744,-0.08149032
550,0.7302838,-0.20206138,-0.20945144
551,1.0852727,0.43647924,-0.25365862
552,1.6827353,0.9033842,-0.3027259
553,2.476933,1.3228862,-0.36184636
554,3.1618114,1.5723505,-0.37356392
555,4.0274463,1.2796777,-0.73068327
556,4.2486153,1.0398672,-1.0755525
557,4.305139,1.1949917,-1.3340712
558,4.0902953,1.5365987,-1.5605664
559,3.964531,2.5546286,-1.6922559
560,3.9474874,3.559343,-1.6554387
561,3.8840394,4.101946,-1.602177
562,3.7737212,4.6562667,-1.3633652
563,3.7492208,4.9483404,-0.7381399
564,3.962933,4.8832946,0.19087644
565,4.203343,4.1301746,1.0383359
566,4.3685207,2.8349845,1.1422627
567,4.6888895,0.3027259,0.4568518
568,4.4282403,-0.52822244,-0.09640359
569,3.479517,-0.72009754,-0.1428078
570,1.9140906,0.75578284,0.18182196
571,1.3437915,1.2700907,0.39659956
572,1.6933876,-0.20792016,0.2772269
573,1.9620261,-1.5393283,-0.03515269
574,2.1624897,-0.6758903,-0.15346013
575,3.0466995,1.2583731,0.10292814
576,3.766797,1.8228134,0.18235458
577,3.5013545,0.9391361,-0.22915825
578,2.6480362,0.25472385,-0.7466618
579,1.8746104,0.3613803,-0.8847426
580,1.358172,1.0574435,-0.8266208
581,1.0714247,2.0685494,-0.7370747
