,gx,gy,gz
501,3.3259904,4.995277,3.2705317
502,1.4652946,5.4381475,3.3760564
503,0.6545857,0.6240934,3.173529
504,0.69246805,-5.74094,3.0493627
505,0.4920045,-8.791302,1.3192245
506,2.2200122,-6.029352,-1.2684928
507,3.6665986,-1.8084993,-0.16997124
508,3.3275883,-2.477399,0.25159472
509,2.7540934,-2.237056,0.23508361
510,2.0105608,-1.4226187,0.32196668
511,1.5729498,-1.2179608,0.6225621
512,2.417746,-0.03788235,0.970627
513,3.652218,1.2919945,0.9333439
514,4.5103297,2.3110895,0.7691648
515,3.8270493,3.231584,0.3971322
516,2.627264,3.2992265,0.26171443
517,1.1785471,0.9977239,-0.13375331
518,0.6839462,-1.1176958,-0.3320198
519,0.5432023,-2.0270052,-0.30911732
520,0.46324322,-1.879404,-0.25578907
521,0.5607786,-1.1001194,-0.20412529
522,1.0196943,0.39173946,-0.19287376
523,1.44399,1.1789466,-0.11244866
524,1.7334005,1.2019157,0.02243647
525,1.7579008,0.97695184,0.12316757
526,1.6198865,0.8005226,0.1733001
527,1.4972516,0.7045851,0.15139624
528,1.4093033,0.72588974,0.050132528
529,1.4140968,0.7115091,-0.05059857
530,1.4679577,0.8095771,0.058121778
531,1.4802079,0.9934629,0.18821336
532,1.5271447,1.2035136,0.42109993
533,1.5638952,1.0643675,0.46484107
534,1.5308731,0.8389376,0.416839
535,1.5154271,0.69819367,0.37689275
536,1.5234164,0.7318151,0.36890352
537,1.6102995,0.8597096,0.501059
538,1.7014434,1.0435954,0.5085156
539,1.7264764,1.0659654,0.46856937
540,1.5852,0.9764192,0.33368424
541,1.5047082,0.92262495,0.2708355
542,1.4418595,0.9141031,0.22656175
543,1.4140968,0.8191642,0.23295315
544,1.4002488,0.7515219,0.24626856
545,1.3608352,0.68381304,0.2681724
546,1.3160288,0.6763564,0.28308567
547,1.2419951,0.64546466,0.28468353
548,1.1369365,0.61823463,0.26118183
549,1.0303466,0.5804188,0.21910512
550,0.97282404,0.5479292,0.17649579
551,0.9509202,0.5532554,0.15512456
552,0.917898,0.5585816,0.17543057
553,0.8694299,0.6443994,0.20152877
554,0.8081124,0.63155,0.20632233
555,0.7627734,0.6240934,0.19833307
556,0.6882071,0.6304848,0.1796915
557,0.57835495,0.6219629,0.15778764
558,0.4722977,0.63155,0.14713532
559,0.3657078,0.60918015,0.14234176
560,0.2969337,0.5884081,0.13168943
561,0.20685494,0.5697665,0.099199824
562,0.15039758,0.519634,0.0821561
563,0.114645705,0.49193794,0.07250242
564,0.029360484,0.45518738,0.054393463
565,-0.08255556,0.3736305,0.03149095
566,-0.19127591,0.26111525,-0.0068574375
567,-0.27443066,0.17962492,-0.0484681
568,-0.35225925,0.12629668,-0.09533835
569,-0.41990155,0.08315475,-0.14706874
570,-0.49453443,0.031424373,-0.21211453
571,-0.5755587,-0.0069240145,-0.2754959
572,-0.6469959,0.012250179,-0.34693307
573,-0.7050511,0.006391398,-0.41464195
574,-0.78341234,-0.021903854,-0.47003406
575,-0.8655018,-0.050132528,-0.5451996
576,-0.95664585,-0.11038477,-0.61557156
577,-1.053116,-0.16258119,-0.6774216
578,-1.1165639,-0.1886794,-0.7099112
579,-1.2039796,-0.2830191,-0.7584459
580,-1.3228197,-0.44187197,-0.8111749
581,-1.4534439,-0.57675713,-0.87302506
582,-1.5973169,-0.72116274,-0.9439296
583,-1.7524415,-0.85764575,-0.9955934
584,-1.8931189,-1.0222908,-1.0318779
585,-2.0157537,-1.2323414,-1.0382693
586,-2.1388547,-1.4817392,-1.1064442
587,-2.2166834,-1.6933876,-1.1650987
588,-2.2459772,-1.9023064,-1.1640334
589,-2.2582273,-1.9897221,-1.1587073
590,-2.2342596,-1.9118936,-1.1016507
591,-2.1766706,-1.767954,-1.0057131
592,-2.015221,-1.4567062,-0.81010973
593,-1.9230119,-1.1305451,-0.7706961
594,-1.9027059,-0.8624393,-0.8047835
595,-2.0253408,-0.45998093,-0.85065514
596,-2.1862576,-0.19347295,-0.79999
597,-2.368013,0.022369893,-0.7434661
598,-2.6953058,0.22489733,-0.6283543
599,-3.0668058,0.44233802,-0.48288345
600,-3.5289173,0.7013894,-0.30379114
601,-4.023518,0.8090445,-0.10279499
602,-4.646613,0.60278875,-0.026630826
603,-5.379493,0.62622386,0.032023568
604,-5.9935336,1.2072419,0.09067796
605,-6.3058467,1.7300715,-0.20891882
606,-6.2498555,1.2903967,-0.8495899
607,-5.96151,1.1054456,-1.5424575
608,-5.5420747,0.9513863,-1.9598291
609,-5.3117843,1.0100406,-2.1202133
610,-5.2824907,1.212568,-1.9262077
611,-5.288882,1.3681587,-1.6570365
612,-5.236619,1.5286094,-1.4188238
613,-4.9306974,1.5445879,-1.5115657
614,-4.3614635,1.248786,-1.6250795
615,-2.6158795,0.48927483,-1.7754105
616,-1.7102982,-0.37948927,-1.855303
617,-1.4614332,-3.0701346,-1.7913891
618,-1.568023,-4.872709,-1.5696208
619,-1.6074367,-6.713698,-1.2993846
620,-1.4497156,-7.6656165,-1.1816097
621,-0.53507984,-7.184331,-1.0888679
622,0.8987238,-4.9287,-0.870362
623,1.6156256,-2.3574939,-0.6939327
624,1.8080333,-0.66896635,-0.51217735
625,2.0238762,-0.45199168,-0.48980746
626,2.2957103,-0.6870753,-0.45991436
627,2.6122842,-0.9908664,-0.39546776
628,2.8036268,-1.1491867,-0.28668085
629,2.8633463,-1.0302801,-0.14387304
630,2.670406,-0.49360237,-0.038348388
631,2.4662807,0.025032977,-0.011650986
632,2.2994387,0.5020576,0.0027296597
633,2.2221427,0.78241366,0.02083862
634,2.1928487,0.9327447,0.02243647
635,2.128868,1.0686284,0.0075232084
636,1.9598956,1.1955243,-0.03355484
637,1.587863,1.4262805,-0.07456631
638,1.2142324,1.5611656,-0.105458066
639,0.66257495,1.6304057,-0.2307561
640,0.30332512,1.5067722,-0.3938699
641,0.106656455,1.0814112,-0.47536024
642,-0.0009986559,0.49300316,-0.46257743
643,-0.051597226,0.04314194,-0.35811803
644,-0.06284875,-0.2798234,-0.25259337
645,-0.046803676,-0.5106461,-0.14813396
646,-0.027096866,-0.7062495,-0.058587816
647,0.006457975,-0.91516834,0.044806365
648,0.04327509,-1.1630347,0.13754821
649,0.07416685,-1.4093033,0.22123559
650,0.108786926,-1.6107655,0.29160753
651,0.14081049,-1.756769,0.36357734
652,0.17649579,-1.8250104,0.42749134
653,0.23248711,-1.834065,0.47762385
654,0.7649039,-1.0580426,0.5111787
655,5.190947,6.0335464,1.2035801
656,5.0550632,5.402995,2.2044997
657,3.8888328,4.0849023,2.4454422
658,2.0766718,1.9827316,2.2066302
659,0.8806148,2.7566233,2.231197
660,0.9845416,2.5306609,2.4475727
661,4.222517,-4.266658,0.8459282
662,3.7449598,-5.837943,-0.011650986
663,2.3522344,-5.844401,-0.7189657
664,1.8975794,-6.5452576,-1.2317423
665,1.537797,-7.102774,-0.8826121
666,1.0234226,-5.7478642,-0.43115306
667,1.0111724,-2.9134123,-0.091077425
668,1.6688873,-0.1561898,0.05599131
669,2.7007651,1.3132992,-0.013848029
670,3.8451583,2.0893214,-0.057522584
671,4.649942,3.0876446,-0.008987904
672,5.8172374,4.692485,-0.033022225
673,6.1887374,6.728544,0.21644203
674,4.080708,8.900555,1.064434
675,2.3644843,6.5153646,1.6587676
676,0.83740634,0.6939327,1.7760098
677,0.08694965,-2.170945,1.0441947
678,-0.21790673,-1.9907874,0.09547151
679,0.19194168,-0.86829805,-0.45085987
680,1.0463251,0.47063327,-0.38155314
681,1.7355309,1.3676261,0.038414966
682,1.9721458,1.5264789,0.2569209
683,1.8378599,1.3527128,0.29480323
684,1.7232807,1.1858706,0.3880777
685,1.7712162,1.2146986,0.53994
686,1.8090986,1.1794792,0.63108397
687,1.7637596,0.964169,0.6476617
688,1.6774092,0.736076,0.5698331
689,1.7046392,0.69020444,0.4957328
690,1.8469143,0.8937971,0.462178
691,1.7952505,0.8170337,0.34646705
692,1.7349983,0.77282655,0.24893165
693,1.6885941,0.76323944,0.15565717
694,1.6545066,0.7877398,0.06451318
695,1.6145604,0.7967943,0.028295252
696,1.4844688,0.841068,0.06664364
697,1.4156947,0.8330788,0.093341045
698,1.3352696,0.78560936,0.1210371
699,1.289398,0.7344782,0.121569715
700,1.2372016,0.69073707,0.10505861
701,1.1764168,0.6470625,0.09174319
702,1.102849,0.6208977,0.100265056
703,1.036738,0.5447335,0.1274285
704,0.9509202,0.51537305,0.16737475
705,0.84219986,0.44979465,0.20365924
706,0.7553168,0.45518738,0.20472448
707,0.6540531,0.43754447,0.19513738
708,0.6258244,0.47755727,0.18341981
709,0.5868768,0.49034008,0.15938549
710,0.5250933,0.44553372,0.13222206
711,0.48614573,0.42476168,0.1210371
712,0.35665333,0.3741631,0.100797676
713,0.24260682,0.2963345,0.07143719
714,0.13015816,0.19879912,0.027230019
715,0.059786204,0.14547089,-0.014380646
716,-0.007390054,0.11191604,-0.06870753
717,-0.069772765,0.091676615,-0.12629668
718,-0.141676,0.076696776,-0.18914545
719,-0.20565654,0.07829463,-0.24726722
720,-0.2659088,0.091144,-0.3085847
721,-0.31863782,0.08635045,-0.36131373
722,-0.40072736,0.07882725,-0.45565343
723,-0.4774907,0.0815569,-0.5238949
724,-0.5547867,0.07403369,-0.5846798
725,-0.63687617,0.054326884,-0.62622386
726,-0.6981271,0.031424373,-0.6469959
727,-0.8047835,-0.04107805,-0.69499797
728,-0.88467604,-0.09274185,-0.7392051
729,-0.98593974,-0.17376614,-0.79466385
730,-1.1059116,-0.24520333,-0.85385084
731,-1.2242191,-0.28035602,-0.8826121
732,-1.3174936,-0.3129122,-0.9001885
733,-1.4267465,-0.3347495,-0.92841715
734,-1.5493814,-0.38002187,-0.9529841
735,-1.6852652,-0.4338827,-0.9844085
736,-1.8467811,-0.55112493,-1.034541
737,-2.048776,-0.7451305,-1.0995202
738,-2.247575,-1.0041819,-1.167229
739,-2.4240043,-1.2632332,-1.2189595
740,-2.6318579,-1.3123006,-1.2429272
741,-2.7789931,-1.8857954,-1.3266146
742,-2.8573544,-1.987059,-1.4011809
743,-2.8584197,-2.0537026,-1.3447236
744,-2.7272627,-2.3324609,-1.1949252
745,-2.5204744,-2.1133556,-0.9620386
746,-2.2347922,-1.6049067,-0.71044385
747,-1.9539037,-0.9002551,-0.56384116
748,-1.7678874,-0.3416735,-0.5318842
749,-1.7055047,-0.069306724,-0.4977967
750,-1.7465827,0.20998406,-0.43434876
751,-2.0354605,0.29154095,-0.3938699
752,-2.63026,0.3155087,-0.3607811
753,-2.9900424,0.4882096,-0.31604132
754,-3.5950284,0.35119402,-0.25419122
755,-4.3321695,-0.20259401,-0.2179733
756,-5.2009335,-0.85285217,-0.22383209
757,-6.2136374,-1.2616353,-0.25419122
758,-6.879874,-1.7477145,0.026697403
759,-6.671488,-1.1262842,-0.0057922048
760,-6.070763,-0.7286194,-0.28987655
761,-4.9701777,0.20039697,-1.1571094
762,-4.2836347,1.2946576,-1.5381964
763,-4.065129,3.2144737,-1.2695581
764,-4.3811703,4.073185,-0.8815469
765,-5.2878165,4.911057,-0.57136434
766,-5.845333,5.089617,-0.7813484
767,-6.048926,4.2512116,-1.2397316
768,-3.8599384,0.6001257,-1.581871
769,-2.8295918,-2.6804593,-1.679473
770,-2.0642219,-5.7564526,-1.8809352
771,-1.7859963,-6.451451,-2.0205474
772,-1.3276132,-6.6023145,-2.0738754
773,0.28894445,-2.8680732,-1.6863971
774,1.6027763,0.17050385,-0.9860063
775,2.0798674,0.8325462,-0.39333728
776,2.1006396,0.50578594,-0.17902572
777,1.9391235,-0.1790923,-0.18435189
778,1.7760098,-0.79206735,-0.25738692
779,1.6880615,-1.1513171,-0.3837502
780,1.6087016,-1.1694261,-0.4386097
781,1.5825368,-1.0596405,-0.474295
782,1.5718845,-0.7062495,-0.52176446
783,1.5638952,-0.26597536,-0.5643738
784,1.5591017,0.09274185,-0.6443328
785,1.4636967,0.83680713,-0.66031134
786,1.3528459,1.2882662,-0.6832804
787,1.0943272,1.9433179,-0.663041
788,0.81397116,2.157563,-0.6219629
789,0.3625121,2.1165514,-0.51856875
790,0.35026193,1.8745438,-0.44553372
791,0.43128622,1.3543106,-0.4039896
792,0.36197948,0.5814841,-0.40132654
793,0.13601694,0.04580502,-0.4263595
794,-0.020705467,-0.2995968,-0.40185916
795,-0.13581721,-0.65132344,-0.30379114
796,-0.15825368,-0.91037476,-0.14866659
797,-0.098534055,-1.134806,0.016045073
798,0.003262276,-1.3639643,0.19140907
799,0.11837402,-1.6357985,0.42216516
800,0.2585853,-1.9273394,0.70145595
801,0.4211665,-2.191717,0.99619263
802,0.58101803,-2.400103,1.1635673
803,0.7680996,-2.465149,1.2227544
804,1.9786037,-1.3884647,1.1651652
805,4.772577,1.360702,1.0702928
806,7.309629,3.5652018,1.7973144
807,4.5396237,1.8820004,3.333447
808,2.1570969,1.1246197,3.0178716
809,1.4509139,-0.9983231,2.4438443
810,1.5068387,-2.547771,1.893252
811,1.9156884,-3.1580164,1.8356628
812,1.9194168,-1.9246763,1.7072357
813,2.18699,9.480441,0.5884747
814,7.7317944,2.3985052,1.5676235
815,4.86958,-5.6589174,2.6202736
816,2.1043677,-6.564432,0.91683275
817,0.19726785,-6.8495817,0.028827868
818,-0.87828463,-6.693458,-0.16038415
819,-0.9214931,-4.335432,-0.3117804
820,0.5293542,-2.1133556,-0.44979465
821,4.305139,0.9284837,-1.0318779
822,5.4526615,1.3377995,-0.84799206
823,5.3039284,0.92582065,-0.41730502
824,4.741086,1.2184268,0.18075673
825,3.7747865,3.7859046,0.8858744
826,2.8052247,5.114117,1.364497
827,1.9226124,2.7342534,1.8351302
828,1.3784115,0.8186316,1.692855
829,1.120958,0.35545495,1.1284146
830,1.4743491,0.98068017,0.4360132
831,1.9903213,1.5755463,0.38328415
832,2.1630223,1.7274085,0.43121964
833,2.0788023,1.6282753,0.3480649
834,2.0857263,1.5989814,0.28202045
835,2.1747398,1.4987829,0.18075673
836,2.234393,1.3644303,0.21484418
837,2.2706773,1.2658297,0.26923764
838,2.2914493,1.3362017,0.2740312
839,2.2019033,1.3021142,0.28894445
840,2.1049004,1.1432613,0.26118183
841,2.0206804,0.9625712,0.17756103
842,1.9775386,0.8682315,-0.004194355
843,1.9471128,0.7419348,-0.20998406
844,1.9492433,0.7061829,-0.285083
845,1.9657544,0.7813484,-0.30698684
846,1.9428519,0.80531615,-0.24993029
847,1.8842641,0.93807083,-0.1944716
848,1.7057043,0.97109306,-0.11085081
849,1.6278758,0.95085365,-0.083088174
850,1.5110996,0.82295907,-0.06391398
851,1.4098359,0.72588974,-0.043674555
852,1.3112353,0.68061733,-0.035685305
853,1.2158303,0.6646388,-0.015978495
854,1.0858053,0.65878004,0.021371238
855,0.9285503,0.56870127,0.070371956
856,0.78467727,0.4812856,0.114645705
857,0.6631076,0.40452224,0.13009158
858,0.56876785,0.3384112,0.11304785
859,0.5107127,0.31763917,0.08428656
860,0.41264465,0.26650798,0.014979839
861,0.3396096,0.22489733,-0.034620073
862,0.23035665,0.2046579,-0.067642294
863,0.1312234,0.1758966,-0.09001219
864,0.01338199,0.15399274,-0.12736192
865,-0.112382084,0.14227518,-0.1880802
866,-0.1715691,0.14067733,-0.23128872
867,-0.26218048,0.12949239,-0.28987655
868,-0.38421625,0.112981275,-0.34427
869,-0.44393587,0.12416623,-0.36877036
870,-0.5302863,0.12629668,-0.40665272
871,-0.62941957,0.08262213,-0.44233802
872,-0.72908545,0.020772044,-0.4737624
873,-0.83034915,-0.048002064,-0.5148404
874,-0.92255837,-0.11358047,-0.57136434
875,-1.0195612,-0.16684212,-0.6272891
876,-1.1080421,-0.21164848,-0.68221515
877,-1.1821424,-0.2569209,-0.73387897
878,-1.2300779,-0.29214016,-0.7738918
879,-1.3313415,-0.31983623,-0.8330122
880,-1.4160942,-0.35658675,-0.8682315
881,-1.5104338,-0.36670646,-0.92735195
882,-1.5887951,-0.40938237,-0.9790823
883,-1.7274085,-0.49093926,-1.0243547
884,-1.8334658,-0.5863442,-1.0510521
885,-2.0290692,-0.77608883,-1.1011181
886,-2.1612246,-1.04526,-1.1475223
887,-2.3435125,-1.2093724,-1.22109
888,-2.540714,-1.3916603,-1.2935258
889,-2.6777296,-1.8308693,-1.3628325
890,-2.7635474,-2.0280704,-1.4188238
891,-2.836516,-2.0696812,-1.4651614
