,mx,my,mz
51,12.937501,-9.918751,44.86875
52,10.856251,-6.1125,45.318752
53,11.90625,-6.6375003,45.300003
54,12.20625,-5.30625,45.581253
55,11.962501,-1.3125,46.443752
56,11.53125,-1.25625,46.443752
57,11.0625,2.0812502,46.537502
58,11.418751,2.71875,45.693752
59,9.4875,3.6375,46.537502
60,11.64375,0.65625,48.16875
61,12.712501,-0.16875,47.025
62,10.8,-2.4,46.350002
63,12.3,-4.78125,45.7125
64,10.96875,-7.2187505,45.3375
65,11.15625,-9.0,46.03125
66,10.35,-8.231251,44.5875
67,12.225,-9.825001,46.03125
68,11.137501,-9.01875,44.568752
69,13.33125,-9.543751,45.65625
70,12.750001,-6.61875,44.943752
71,14.212501,-6.7875004,45.7125
72,12.95625,-4.1625004,46.5
73,12.712501,-1.66875,46.425003
74,12.056251,-0.76875,47.4
75,13.05,0.90000004,48.131252
76,12.450001,1.10625,47.643753
77,12.431251,1.0875001,46.350002
78,11.775001,-0.73125005,46.59375
79,11.625,-2.23125,46.48125
80,11.26875,-5.7375,46.59375
81,10.275001,-5.8875003,45.487503
82,12.225,-9.825001,45.7125
83,9.50625,-9.618751,45.61875
84,11.625,-9.4875,45.05625
85,10.6125,-9.356251,44.775
86,11.38125,-8.64375,44.568752
87,10.481251,-6.4687505,45.99375
88,12.656251,-5.49375,46.21875
89,11.775001,-6.4687505,47.081253
90,10.8,-2.4,47.15625
91,11.962501,-2.53125,47.925003
92,10.200001,0.82500005,47.4
93,11.775001,0.76875,47.193752
94,11.45625,2.4562502,46.987503
95,11.19375,0.69375,46.237503
96,12.056251,-2.2687502,46.95
97,9.95625,-3.91875,47.550003
98,11.043751,-6.39375,45.80625
99,10.6875,-8.55,45.393753
100,10.8,-9.9375,43.800003
101,10.293751,-10.40625,45.131252
102,9.337501,-10.70625,45.65625
103,8.45625,-9.09375,45.956253
104,7.8375,-6.95625,46.725002
105,10.462501,-7.6875005,47.15625
106,9.262501,-4.275,45.318752
107,8.700001,-2.8312502,46.425003
108,10.03125,-3.1125002,47.850002
109,10.575001,-1.3875,49.237503
110,10.368751,0.675,47.737503
111,11.08125,0.58125,47.23125
112,8.887501,1.125,46.4625
113,11.043751,-0.63750005,47.100002
114,9.58125,-3.05625,47.04375
115,8.212501,-3.5812502,46.612503
116,9.75,-5.9437504,48.91875
117,8.493751,-7.9875,46.0875
118,8.83125,-9.95625,44.831253
119,8.700001,-10.087501,44.68125
120,9.150001,-7.3875003,46.050003
121,9.0375,-9.01875,46.912502
122,9.243751,-8.3625,46.55625
123,9.0,-7.0875,47.175003
124,10.181251,-4.4812503,49.350002
125,7.2937503,-1.40625,47.0625
126,9.1875,-0.41250002,47.475002
127,8.56875,0.22500001,49.256252
128,10.35,3.825,48.45
129,8.775001,1.0125,48.2625
130,9.50625,0.63750005,47.4375
131,10.44375,-1.66875,47.475002
132,10.35,-3.4125001,48.16875
133,9.262501,-6.8437505,47.98125
134,9.76875,-7.8750005,45.5625
135,9.28125,-8.775001,45.768753
136,9.900001,-9.262501,45.91875
137,10.06875,-9.5625,44.625
138,9.168751,-6.1687503,46.331253
139,11.19375,-7.7812505,46.65
140,11.00625,-5.9625,47.41875
141,10.837501,-5.83125,44.8125
142,11.025001,-4.74375,46.40625
143,9.225,-2.325,47.362503
144,11.15625,-1.7625,46.631252
145,9.28125,0.13125001,48.581253
146,10.44375,1.2,47.0625
147,10.33125,0.95625,48.037502
148,9.262501,-1.10625,48.300003
149,10.51875,-2.3625002,47.15625
150,7.0312505,-3.3000002,45.99375
151,9.806251,-6.7875004,45.693752
152,10.6875,-8.53125,46.85625
153,10.743751,-9.243751,44.925003
154,10.89375,-9.39375,44.756252
155,8.3625,-9.637501,44.68125
156,9.09375,-9.712501,45.46875
157,8.6625,-8.15625,45.91875
158,8.83125,-6.9375005,46.85625
159,8.043751,-6.15,46.537502
160,10.293751,-4.36875,47.23125
161,9.46875,-3.16875,48.843754
162,8.83125,0.31875002,47.943752
163,9.900001,0.99375004,47.25
164,9.0,2.8875,47.7
165,8.925,2.3625002,48.693752
166,9.150001,0.0,47.456253
167,10.2375,-2.4562502,47.34375
168,9.243751,-3.825,48.375004
169,8.38125,-5.4,45.037502
170,9.0,-8.7375,46.0875
171,9.39375,-8.53125,45.112503
172,9.712501,-8.83125,44.625
173,10.725,-8.94375,46.050003
174,9.88125,-8.981251,46.40625
175,10.06875,-9.5625,45.43125
176,10.387501,-6.99375,46.331253
177,10.762501,-5.1375003,44.79375
178,9.6,-4.55625,47.25
179,10.725,-4.425,48.018753
180,10.200001,-2.04375,47.006252
181,10.63125,-2.1000001,47.30625
182,10.762501,-0.46875003,48.075
183,8.231251,3.6750002,48.525
184,9.39375,1.5937501,46.275
185,7.5750003,1.5562501,47.456253
186,11.2875,-0.26250002,46.59375
187,9.543751,-2.6437502,47.04375
188,8.887501,-4.4812503,47.60625
189,9.28125,-7.1250005,47.175003
190,9.675,-8.418751,45.75
191,9.806251,-9.806251,44.643753
192,9.88125,-10.481251,46.125
193,10.5375,-9.88125,45.75
194,8.7375,-8.83125,46.7625
195,8.868751,-7.3500004,46.875
196,10.44375,-6.0375004,47.268753
197,8.493751,-6.05625,49.443752
198,10.35,-4.6312504,49.987503
199,8.1,-2.1750002,48.693752
200,8.90625,-0.675,45.54375
