,mx,my,mz
51,16.087502,51.9,2.34375
52,20.493752,49.95,-2.1000001
53,20.53125,50.7,7.93125
54,20.6625,45.506252,23.8125
55,21.768751,38.193752,32.90625
56,27.2625,36.80625,29.531252
57,20.456251,48.35625,18.375
58,17.0625,50.98125,5.4375
59,14.681251,51.35625,-1.48125
60,14.94375,52.050003,3.6750002
61,18.31875,52.143753,0.4875
62,18.45,51.506252,7.3125005
63,16.743752,49.125004,23.493752
64,18.375,40.95,34.068752
65,24.300001,36.91875,31.406252
66,20.081251,46.93125,22.331251
67,15.918751,51.412502,7.8750005
68,13.875001,52.55625,0.13125001
69,10.33125,54.54375,6.3375
70,15.337501,51.956253,-0.71250004
71,16.2,52.74375,6.5437503
72,13.387501,47.081253,23.34375
73,16.612501,39.0,35.643753
74,25.3875,36.112503,32.7
75,19.3125,46.21875,24.150002
76,13.51875,51.45,9.900001
77,15.13125,51.16875,-0.52500004
78,12.993751,52.18125,7.4625
79,16.7625,51.768753,-1.5562501
80,17.587502,51.750004,7.18125
81,13.500001,47.625,25.425001
82,18.975,38.175003,37.36875
83,25.462502,36.6375,31.5375
84,19.462502,45.9,21.5625
85,13.70625,52.0875,6.3187504
86,15.168751,50.756252,-0.50625
87,12.168751,52.93125,3.5812502
88,15.39375,51.54375,0.112500004
89,16.706251,52.912502,2.79375
90,14.868751,51.037502,13.275001
91,19.3875,43.10625,27.806252
92,23.5125,37.706253,32.2125
93,18.431252,42.675003,28.500002
94,11.175,52.593754,13.031251
95,13.556251,51.506252,1.63125
96,12.225,52.518753,4.7250004
97,15.806251,51.787502,1.8750001
98,18.75,50.718754,0.52500004
99,15.918751,49.443752,16.706251
100,17.1375,44.34375,29.79375
101,19.331251,38.79375,35.4
102,16.81875,43.443752,30.6375
103,11.7375,51.300003,14.83125
104,13.725,51.656254,4.70625
105,14.418751,54.131252,-0.41250002
106,11.8125,53.662502,4.70625
107,16.95,51.6375,0.22500001
108,15.01875,50.86875,11.493751
109,15.637501,44.925003,27.375002
110,18.50625,39.99375,36.206253
111,20.98125,38.98125,33.225002
112,14.437501,48.825,18.225
113,13.012501,50.550003,8.15625
114,13.5375,51.487503,-1.125
115,13.387501,53.625004,5.30625
116,11.700001,52.818752,-1.10625
117,15.900001,51.412502,7.0687504
118,14.1,48.487503,22.63125
119,15.6,41.550003,32.831253
120,21.54375,40.256252,31.237501
121,18.31875,47.41875,22.6875
122,13.012501,50.98125,10.575001
123,14.64375,52.050003,0.76875
124,13.293751,53.062504,4.18125
125,11.85,52.95,0.3375
126,16.25625,50.081253,1.5937501
127,14.981251,52.800003,13.218751
128,13.500001,45.206253,29.062502
129,18.393751,40.66875,32.11875
130,18.45,41.475002,31.931252
131,9.675,53.475002,14.175
132,12.8625,51.61875,3.2625
133,13.575001,52.725002,0.61875004
134,12.13125,51.99375,4.89375
135,14.00625,52.687504,0.6
136,14.812501,51.45,11.64375
137,15.1125,46.85625,23.2875
138,17.831251,39.375,33.80625
139,21.46875,39.73125,32.23125
140,15.675,46.93125,22.612501
141,13.293751,51.862503,6.4875
142,13.275001,52.7625,-0.1875
143,8.94375,52.818752,7.4062505
144,11.231251,53.5875,2.4562502
145,15.262501,50.5125,5.49375
146,15.225,49.55625,19.143751
147,14.19375,42.825,32.5125
148,19.40625,38.8875,30.69375
149,17.56875,44.1375,27.993752
150,11.2875,51.187504,11.4375
151,14.700001,52.85625,0.26250002
152,14.043751,52.275,1.4250001
153,12.562501,53.156254,3.8812501
154,12.675,52.968754,-1.1437501
155,14.55,49.687504,10.89375
156,11.793751,48.91875,24.468752
157,14.512501,40.068752,35.831253
158,18.431252,40.256252,32.943752
159,11.775001,50.11875,20.212502
160,11.94375,52.575,5.86875
161,10.6875,53.081253,-0.43125
162,9.1125,52.65,7.2375
163,11.19375,52.331253,-0.112500004
164,13.481251,51.73125,8.75625
165,13.9125,48.61875,19.5375
166,14.1,42.412502,32.04375
167,22.81875,39.018753,32.850002
168,17.831251,44.23125,25.875002
169,11.53125,51.43125,10.125
170,13.293751,51.112503,-0.3
171,9.825001,53.79375,5.7375
172,10.5375,53.250004,0.8625
173,15.76875,50.550003,0.13125001
174,13.668751,50.362503,13.181251
175,11.08125,45.375,30.112501
176,18.0375,40.3125,34.912502
177,18.375,43.36875,29.625002
178,11.1,50.718754,16.48125
179,12.056251,52.818752,4.875
180,13.05,51.037502,2.30625
181,11.08125,53.756252,3.5812502
182,13.575001,51.075,-0.63750005
183,14.26875,51.375004,12.31875
184,11.306251,48.15,23.85
185,13.275001,41.04375,35.68125
186,20.8875,39.65625,29.962502
187,13.25625,49.237503,18.243752
188,10.575001,53.268753,4.59375
189,12.1125,51.675003,0.20625001
190,9.88125,53.381252,6.2250004
191,12.431251,52.74375,0.4875
192,14.26875,51.7125,2.41875
193,12.7875,50.625004,14.175
194,14.137501,43.21875,29.75625
195,18.487501,38.325,32.850002
196,14.775001,43.818752,29.718752
197,7.8562503,52.987503,12.618751
198,11.34375,52.48125,3.2812502
199,12.900001,52.406254,1.1437501
200,9.58125,53.11875,3.3187501
