,mx,my,mz
51,12.225,9.243751,-47.287502
52,15.806251,3.4875002,-45.768753
53,16.556252,2.98125,-45.768753
54,16.556252,7.5000005,-45.412502
55,7.8187504,20.868752,-45.862503
56,8.625,30.675001,-39.525
57,8.26875,48.412502,-16.181252
58,0.15,50.7,-11.775001
59,1.125,48.16875,-21.6375
60,1.1625,44.71875,-24.618752
61,-4.9500003,44.79375,-22.96875
62,5.7000003,33.393753,-36.112503
63,-2.34375,23.23125,-45.61875
64,7.4625,14.343751,-46.800003
65,12.731251,7.14375,-46.7625
66,15.7875,0.75,-46.818752
67,14.887501,2.49375,-46.85625
68,14.38125,7.7625003,-46.987503
69,8.475,17.1,-46.256252
70,8.64375,27.375002,-41.7
71,8.793751,45.43125,-21.956251
72,-0.20625001,51.73125,-8.231251
73,0.99375004,48.768753,-16.931252
74,3.9562502,48.206253,-22.5375
75,-0.375,46.0125,-23.1375
76,5.3250003,40.725002,-30.300001
77,-1.5,32.325,-41.2125
78,1.3875,25.781252,-43.706253
79,9.0375,18.825,-44.381252
80,16.331251,9.5625,-47.100002
81,16.706251,7.3500004,-45.75
82,15.50625,10.762501,-46.29375
83,10.668751,19.725,-44.1375
84,5.4187503,26.94375,-42.075
85,8.681251,43.0875,-26.906252
86,5.6062503,51.975002,-6.6375003
87,-4.4437504,51.562504,-8.1
88,-6.7125,49.18125,-15.4125
89,-7.3125005,47.86875,-17.625
90,8.400001,36.3375,-35.625
91,4.6125,21.975,-44.49375
92,7.1250005,16.29375,-47.006252
93,11.90625,6.675,-48.16875
94,15.1125,0.13125001,-47.60625
95,15.39375,-1.10625,-46.275
96,15.618751,3.61875,-49.18125
97,9.4875,13.968751,-47.006252
98,4.8,25.9125,-42.84375
99,6.2812505,42.675003,-29.56875
100,5.45625,51.393753,-12.76875
101,0.7875,49.331253,-17.60625
102,-0.4875,46.96875,-24.300001
103,-2.90625,45.6375,-23.38125
104,6.01875,40.912502,-30.656252
105,-5.25,28.3875,-43.256252
106,4.5750003,17.868752,-45.1875
107,9.1875,9.75,-47.7
108,13.312501,1.1812501,-46.59375
109,13.9125,-2.1750002,-48.787502
110,12.562501,-1.1812501,-46.5
111,12.750001,5.49375,-46.537502
112,6.15,19.1625,-46.256252
113,4.4625,31.031252,-40.85625
114,10.63125,45.6375,-20.550001
115,0.50625,51.61875,-9.8625
116,-1.0125,48.131252,-22.706251
117,-2.5500002,45.037502,-23.53125
118,-3.7687502,45.881252,-22.3875
119,-1.03125,35.456253,-36.112503
120,6.2250004,19.6875,-46.912502
121,8.6625,12.13125,-48.7125
122,12.4875,0.73125005,-48.3375
123,15.731251,-5.9437504,-46.631252
124,16.575,-4.2562504,-44.756252
125,14.3625,0.50625,-48.393753
126,9.28125,11.94375,-45.80625
127,7.1062503,20.962502,-46.162502
128,8.775001,36.99375,-33.7125
129,8.55,50.193752,-13.8
130,2.2875001,50.41875,-13.462501
131,-1.06875,47.325,-22.518751
132,-2.1000001,44.850002,-23.0625
133,7.0687504,39.9375,-34.068752
134,-3.8812501,34.95,-40.068752
135,4.7250004,22.087502,-44.831253
136,6.7125,17.56875,-48.487503
137,12.3,10.06875,-46.18125
138,12.375001,3.3375,-48.2625
139,13.9125,0.975,-46.78125
140,12.431251,0.20625001,-46.537502
141,13.25625,0.375,-47.23125
142,10.9875,10.5,-45.65625
143,4.78125,19.875,-46.875
144,2.30625,31.612501,-37.893753
145,8.85,46.237503,-22.95
146,4.8562503,52.031254,-10.181251
147,-1.6875001,47.8125,-22.35
148,-2.79375,47.550003,-21.975
149,-7.4437504,45.787502,-22.425001
150,1.29375,34.893753,-36.3375
151,4.21875,20.1,-44.756252
152,8.231251,13.837501,-47.287502
153,10.200001,6.61875,-48.45
154,12.975,1.9312501,-45.80625
155,14.94375,-2.0062501,-44.775
156,14.812501,-0.90000004,-46.425003
157,14.475,3.7687502,-47.5125
158,10.875,11.475,-46.818752
159,1.21875,21.54375,-46.162502
160,1.8750001,31.35,-40.800003
161,8.1,45.112503,-22.725
162,2.6625001,51.375004,-8.625
163,0.0375,47.90625,-19.800001
164,0.075,42.65625,-25.987501
165,-5.15625,43.706253,-26.00625
166,-1.2,37.125,-35.34375
167,-4.0125003,25.462502,-46.7625
168,2.7375002,20.25,-48.281254
169,5.49375,13.725,-51.43125
170,11.26875,2.9250002,-48.862503
171,15.4875,-2.23125,-48.187504
172,15.731251,-4.7250004,-48.45
173,17.212502,-3.6562502,-46.74375
174,14.3625,3.2250001,-49.29375
175,8.6625,14.718751,-50.737503
176,0.90000004,24.73125,-47.0625
177,5.5875,37.5,-35.8875
178,5.6625004,51.2625,-9.375
179,0.75,49.7625,-15.993751
180,-3.1312501,48.0,-22.63125
181,-6.01875,47.268753,-20.737501
182,2.775,42.0,-30.2625
183,-4.0687504,34.162502,-38.5875
184,-0.99375004,28.25625,-44.193752
185,2.04375,20.362501,-45.84375
186,5.0437503,12.8625,-48.300003
187,10.63125,5.0437503,-49.218754
188,13.743751,1.125,-47.100002
189,14.062501,-0.84375006,-48.843754
190,16.10625,0.3,-46.5
191,12.637501,6.6000004,-46.893753
192,4.2375,19.800001,-46.706253
193,1.85625,31.650002,-39.506252
194,8.418751,46.3125,-21.31875
195,0.65625,50.250004,-8.212501
196,-2.7375002,47.1375,-20.34375
197,-3.43125,46.5,-24.843752
198,-7.2937503,47.1375,-22.1625
199,-3.1875002,38.456253,-36.15
200,-0.31875002,27.225,-44.831253
201,-0.26250002,20.775002,-46.425003
202,9.13125,11.6625,-49.537502
203,10.462501,5.34375,-48.581253
204,14.1,3.2812502,-46.8375
205,12.975,3.1312501,-48.43125
206,12.056251,6.525,-48.656254
207,9.450001,14.231251,-48.6375
208,1.10625,22.5,-47.49375
209,1.6125001,32.625,-40.18125
210,6.8812504,45.9375,-22.706251
211,-1.5,51.73125,-9.168751
212,-7.1250005,48.80625,-16.6875
213,-8.45625,47.568752,-21.0
214,-4.70625,46.818752,-22.21875
215,-1.8000001,38.9625,-35.0625
216,-0.0,28.425001,-43.74375
217,0.69375,24.093752,-44.775
218,5.775,17.00625,-47.643753
219,9.637501,9.5625,-48.018753
220,15.337501,2.30625,-46.36875
221,15.525001,0.52500004,-45.506252
222,15.281251,-1.3687501,-45.9375
223,15.6,4.05,-46.425003
224,10.8,15.168751,-47.081253
225,5.26875,23.79375,-46.03125
226,5.9812503,41.325,-30.656252
227,5.7937503,50.943752,-11.962501
228,-2.86875,49.275,-13.275001
229,-8.231251,46.59375,-20.8125
230,-6.0375004,45.600002,-24.093752
