,gx,gy,gz
501,0.08641703,-0.12849373,-0.11031819
502,0.100265056,-0.16524427,-0.12789454
503,0.108254306,-0.19773388,-0.14120996
504,0.11890664,-0.22336605,-0.15079705
505,0.12962554,-0.24094239,-0.15399274
506,0.14773451,-0.23348576,-0.15026443
507,0.18182196,-0.2089854,-0.13215548
508,0.22396524,-0.16737475,-0.107655115
509,0.25006345,-0.12849373,-0.091077425
510,0.28947708,-0.04693683,-0.07456631
511,0.30865127,0.0015978495,-0.07030538
512,0.32096803,0.038881004,-0.069772765
513,0.3523924,0.09647016,-0.07509893
514,0.37422967,0.11085081,-0.083620794
515,0.384882,0.10339418,-0.10119714
516,0.384882,0.076696776,-0.12629668
517,0.38008845,0.04420717,-0.14866659
518,0.37263182,0.0005326165,-0.18062358
519,0.37369707,-0.038414966,-0.20306005
520,0.36943612,-0.08954615,-0.2339518
521,0.3625121,-0.1242328,-0.24513675
522,0.3561207,-0.15405932,-0.24140844
523,0.35026193,-0.16790736,-0.22702779
524,0.35505548,-0.15405932,-0.19879912
525,0.36410996,-0.115178324,-0.18062358
526,0.38381678,-0.049599912,-0.16464508
527,0.4142425,0.014913263,-0.1460035
528,0.4504604,0.085817836,-0.13481855
529,0.46111274,0.115111746,-0.1332207
530,0.503256,0.17642923,-0.13375331
531,0.50219077,0.19826649,-0.14866659
532,0.49792987,0.22010377,-0.17263433
533,0.4856131,0.20572312,-0.19180852
534,0.47655863,0.19294032,-0.19879912
535,0.44939518,0.10445941,-0.21317975
536,0.43448192,0.041544087,-0.21211453
537,0.41743818,-0.017642923,-0.21531023
538,0.38434938,-0.13168943,-0.21637546
539,0.37422967,-0.16950521,-0.22010377
540,0.36996874,-0.19400556,-0.2179733
541,0.37689275,-0.2057897,-0.21584284
542,0.377958,-0.19453818,-0.21264714
543,0.38914293,-0.13541774,-0.20252743
544,0.4003279,-0.08954615,-0.19986434
545,0.4248948,-0.0015978495,-0.1848845
546,0.43927547,0.055392116,-0.1721017
547,0.44513425,0.08635045,-0.16730817
548,0.4403407,0.120437905,-0.15718845
549,0.43874285,0.12363361,-0.15079705
550,0.42596006,0.1039268,-0.15132967
551,0.40359017,0.07776201,-0.14174257
552,0.38062108,0.04314194,-0.14174257
553,0.34014222,-0.001065233,-0.1332207
554,0.30978307,-0.026697403,-0.12629668
555,0.27136812,-0.06025224,-0.106057264
556,0.2484656,-0.062915325,-0.08415341
557,0.2260957,-0.04427375,-0.046870254
558,0.21863908,-0.02563217,-0.025565593
559,0.19673522,0.006391398,0.004327509
560,0.16957179,0.03355484,0.022969088
561,0.1445388,0.060718283,0.0330888
562,0.108786926,0.098068014,0.037349734
563,0.06830807,0.14973181,0.0330888
564,0.030958334,0.18122277,0.028295252
565,0.0069905915,0.19826649,0.02563217
566,-0.016977152,0.21104929,0.017642923
567,-0.0313578,0.21584284,0.017642923
568,-0.048401527,0.20572312,0.02243647
569,-0.05692339,0.20519051,0.023501704
570,-0.07616416,0.1886794,0.0330888
571,-0.09959929,0.15399274,0.04746945
572,-0.12516488,0.11884006,0.06025224
573,-0.19287376,0.05379427,0.08002563
574,-0.253126,0.020239428,0.08748226
575,-0.29360485,0.018108962,0.09121058
576,-0.32609445,0.020772044,0.10292814
577,-0.3410743,0.022369893,0.11571094
578,-0.35225925,0.029826526,0.13435252
579,-0.36557466,0.031424373,0.13435252
580,-0.38368362,0.023967743,0.1274285
581,-0.4049883,0.030891757,0.11890664
582,-0.41564062,0.04420717,0.116243556
583,-0.43115306,0.058587816,0.12316757
584,-0.43647924,0.058587816,0.12796111
585,-0.467371,0.060718283,0.1370156
586,-0.49559966,0.07776201,0.14234176
587,-0.5078499,0.092209235,0.13914606
588,-0.53401464,0.09593755,0.1306242
589,-0.54147124,0.08741569,0.13435252
590,-0.52922106,0.10339418,0.14234176
591,-0.513176,0.11937267,0.15565717
592,-0.49986058,0.14120996,0.1663095
593,-0.5030563,0.12523146,0.18395242
594,-0.5099803,0.105524644,0.18661551
595,-0.5153065,0.0580552,0.18714812
596,-0.5185022,0.0026630824,0.19460475
597,-0.5206326,-0.02243647,0.19087644
598,-0.5126434,-0.061850093,0.19194168
599,-0.49879536,-0.078361206,0.19460475
600,-0.49773014,-0.07889382,0.19247429
601,-0.499328,-0.076230735,0.18555027
602,-0.4971975,-0.07196981,0.18075673
603,-0.49240395,-0.038414966,0.17110306
604,-0.48334947,-0.016577689,0.16684212
605,-0.46044698,0.005326165,0.16790736
606,-0.43002126,0.025032977,0.18874598
607,-0.41723847,0.028761292,0.1988657
608,-0.38048792,0.046870254,0.21590942
609,-0.35652018,0.07456631,0.21963774
610,-0.3405417,0.10872035,0.21324633
611,-0.34213954,0.13109024,0.20419185
612,-0.34480262,0.13694902,0.1962026
613,-0.3538571,0.15132967,0.17276748
614,-0.36184636,0.15292752,0.16151595
615,-0.36770514,0.112981275,0.13861345
616,-0.37196606,0.070838,0.1274285
617,-0.3794227,0.02130466,0.11943925
618,-0.39327073,-0.051197764,0.10346076
619,-0.3895424,-0.09593755,0.100797676
620,-0.3671725,-0.10772169,0.100265056
621,-0.34640047,-0.0975354,0.10346076
