,gx,gy,gz
501,-1.7604307,-6.9311385,2.7556248
502,-1.1378686,-5.5245647,3.1612787
503,-1.3830719,-1.966287,2.2530344
504,-3.1755261,1.7573016,1.1993192
505,-4.6641893,4.598145,0.43707842
506,-4.940817,6.7407947,0.068774104
507,-5.0351567,7.791913,0.15352671
508,-5.5036597,8.481052,-0.11884006
509,-6.100656,8.235916,-0.5729622
510,-9.027317,2.0653536,-1.9853946
511,-10.953591,-7.962484,-2.6009662
512,-9.415395,-14.267931,-2.1660848
513,-5.18389,-15.036496,-2.2465765
514,-2.7720692,-5.341744,-2.923998
515,-1.7945182,0.68807393,-2.4144173
516,-1.8051705,5.899194,-0.19234113
517,-1.3681587,4.2629294,1.2195587
518,0.20685494,1.1363373,1.4087707
519,1.7307373,0.3683043,1.3458554
520,2.526999,-0.86510235,1.1625022
521,2.4790635,-2.096312,0.96210515
522,2.530794,-3.9277139,0.22017035
523,2.5781968,-4.2352333,-0.5286885
524,2.471607,-3.6952934,-0.9748214
525,2.4891832,-2.5227382,-1.164566
526,2.5643487,-1.3879321,-1.1650987
527,2.5718055,0.12949239,-1.0856721
528,2.42467,1.770617,-0.9278845
529,2.202436,3.213941,-0.7099112
530,2.09052,3.6616719,-0.578821
531,2.1437814,4.195753,-0.2786916
532,2.481194,4.462261,0.08322133
533,3.2098134,4.6690493,0.5335486
534,4.673444,4.243156,0.98394245
535,6.2249556,4.0257154,1.3864008
536,7.511091,4.0225196,1.5089692
537,9.205544,2.8365824,1.145991
538,5.467042,1.6597662,0.16258119
539,2.501966,-1.5958523,-1.021159
540,2.9070876,-4.9574614,-0.5164383
541,3.3323817,-4.576374,-0.14706874
542,3.698023,2.8541586,-0.7547176
543,6.601249,11.244134,0.6284209
544,6.576749,10.950462,0.5756919
545,5.013985,8.040845,-0.39120683
546,3.6212597,5.304927,-0.9214931
547,2.4550958,4.3087344,-0.57349485
548,1.9375257,4.885425,-0.38048792
549,1.6134951,5.3464713,0.010718907
550,1.3879986,3.8418295,-0.2717676
551,1.0415316,2.9656088,-0.6075823
552,0.38754508,1.8649567,-0.8607749
553,-0.54466695,0.42369643,-0.9700278
554,-2.0748742,-1.5052408,-1.2365358
555,-3.1765914,-3.7976222,-1.476879
556,-3.914798,-6.099125,-1.5621642
557,-4.380105,-7.678932,-1.5525771
558,-4.55973,-8.443303,-1.426813
559,-4.3348327,-8.818532,-1.0462586
560,-4.018725,-8.880848,-0.5916038
561,-3.6211264,-8.416073,-0.067642294
562,-3.2235284,-7.361293,0.47016722
563,-1.8537052,-5.3449397,0.7617082
564,5.515577,-0.767567,0.82515615
565,2.910283,-2.4763339,1.3123006
566,-1.1890664,-1.9033717,0.81177413
567,-1.0296808,0.4258269,0.51703745
568,-1.9555016,1.0728893,0.44346982
569,-2.4511678,-0.38647985,0.003262276
570,-0.5425365,-2.4811275,0.95251805
571,-0.09480574,-3.0567527,3.246564
572,-0.53507984,-0.23242053,3.4224606
573,-1.7236136,3.1297212,2.1027033
574,-3.0481644,5.2708397,0.96956176
575,-4.0587378,6.06071,0.045871597
576,-4.8704453,6.8506465,-0.6192998
577,-5.5591183,7.42787,-1.1885338
578,-6.6443243,6.4109054,-1.7018429
579,-9.51293,1.1342069,-3.017805
580,-11.161445,-6.6817408,-3.1297212
581,-9.326382,-13.026002,-2.7395797
582,-4.2601995,-10.291216,-3.1952996
583,-2.7182083,-4.3370295,-3.1132102
584,-1.9475123,0.16571032,-2.176737
585,-2.1878555,4.223982,-0.46683836
586,-1.6937871,4.404672,1.1220232
587,-0.13528459,2.1980417,1.5084366
588,1.355509,1.4220195,1.4630976
589,1.8341315,0.7334129,1.462565
590,2.0627573,-0.37256524,1.2968546
591,2.348506,-2.4976385,0.63913983
592,2.4268005,-3.6505535,-0.2632457
593,2.3548973,-3.3744586,-0.87622076
594,2.4044306,-2.7087545,-1.0643675
595,2.4668133,-1.4753478,-1.1160313
596,2.4257352,-0.13275467,-1.08727
597,2.2242732,1.3335385,-0.96044075
598,2.0329306,2.1314647,-0.9012537
599,1.8288053,2.9026935,-0.75897855
600,1.8138921,3.4303832,-0.47702467
601,2.2760036,3.449025,-0.09214266
602,3.392634,3.1894407,0.22975744
603,5.28795,3.1825168,0.66257495
604,5.917436,3.4911015,0.76543653
605,6.866159,4.1024785,0.75318635
606,7.812286,4.9557967,0.81177413
607,7.8197427,7.508894,1.0975229
608,3.8659303,4.9424815,1.1406648
609,2.7604847,-4.041228,1.376281
610,3.3606105,-7.547309,0.47123244
611,2.7716699,-2.6080234,-0.89592755
612,3.1901066,2.7769294,-1.175751
613,5.990471,9.567324,0.2708355
614,5.138218,9.159606,0.3224993
615,3.7806451,6.3527837,-0.3155087
616,2.3682127,3.3472285,-0.6597787
617,1.6811374,3.837036,-0.57669055
618,1.419423,5.6220336,-0.29040915
619,1.1769494,5.298003,-0.07776201
620,0.90298474,3.964398,-0.2147776
621,0.7926665,3.2981613,-0.35279188
622,0.28841186,1.9070334,-0.56490636
623,-1.315363,-0.612975,-0.9236236
624,-2.4442437,-2.8425078,-1.3175601
625,-2.9031594,-4.6488767,-1.5408596
626,-3.3423684,-6.5937924,-1.750311
627,-3.6642685,-7.7909145,-1.8478464
628,-3.7607386,-8.276462,-1.634134
629,-3.7431622,-8.641037,-1.185338
630,-3.5785172,-8.527523,-0.6673019
631,-3.3615425,-8.175198,-0.2078536
632,-2.4885175,-6.520757,0.31983623
633,6.033613,1.4134977,-0.23235396
634,4.7981424,0.34213954,1.3154962
635,0.4115794,-1.8612283,1.4114338
636,-0.2760285,0.3837502,1.0463251
637,-1.7881268,2.998631,0.813372
638,-2.0945811,-0.22709437,0.4269587
639,-0.8969928,-3.9271812,1.1220232
640,-1.1139009,-5.905652,2.4784644
641,-2.634521,-4.283768,3.79183
642,-4.315592,0.049533337,3.0343828
643,-5.176433,5.4776278,1.1119035
644,-5.030363,7.110164,0.3027925
645,-4.5661216,7.927797,0.14766793
646,-4.6141233,7.1256766,0.12370019
647,-5.0399504,6.836266,-0.6145063
648,-5.9919357,5.124237,-2.621272
649,-8.520466,-0.9477245,-3.585441
650,-10.81611,-10.477765,-3.8556776
651,-9.544888,-16.431353,-3.1318517
652,-3.475589,-10.111058,-2.9933047
653,-1.6618301,-2.8942382,-2.6665447
654,-1.2967215,3.9361691,-1.0569109
655,-1.1682278,5.989805,0.5106461
656,-0.6310174,3.2576823,1.1545129
657,0.81663424,0.6507908,1.4236839
658,1.5857325,0.019174194,1.5185562
659,2.1144876,-1.0180299,1.419423
660,2.2045662,-1.7695518,1.207841
661,2.3474407,-2.5211403,0.6955972
662,2.476933,-2.916608,-0.007390054
663,2.5590227,-2.8536928,-0.7439987
664,2.7620826,-1.683268,-1.0232894
665,2.8159435,-1.0495209,-1.0334758
666,2.7647457,0.28408432,-0.99293035
667,2.4790635,1.5723505,-0.9246888
668,2.1395206,2.7278621,-0.82875127
669,1.8949164,3.639302,-0.6304848
670,2.0398548,3.991628,-0.28401774
671,2.8116825,3.983106,0.27136812
672,4.0886974,4.1349683,0.75797987
673,5.2783628,4.4606633,1.0857388
674,7.520146,5.647666,1.4887297
675,8.3990965,6.3181634,1.556372
676,7.228072,6.8591685,1.2312763
677,3.4405694,3.3280542,0.3224993
678,2.6309924,-3.1186028,0.6119098
679,4.0034122,-8.340375,1.0505861
680,3.1431699,-3.9506164,0.19567
681,2.8297915,0.73714125,-0.35492232
682,4.4058704,7.0579677,0.35658675
683,5.5576534,9.864191,1.3277464
684,4.303009,7.5610905,0.6684337
685,2.829259,3.839699,-0.32616103
686,1.8906555,2.5700743,-0.29739976
687,1.4450551,3.1345813,0.054393463
688,1.1822755,4.0310416,0.16045073
689,1.100186,4.027313,0.11890664
690,1.0074441,3.4825797,-0.055924732
691,0.6871419,2.0951803,-0.5020576
692,-0.47216454,0.7392717,-0.9423318
693,-1.9672191,-0.7590451,-1.4774116
694,-2.7251325,-2.9187386,-1.971014
695,-3.1920373,-5.417975,-2.2198792
696,-3.3045526,-6.487136,-2.2273357
697,-3.3956966,-7.3394556,-2.0413194
698,-3.4723933,-7.6933794,-1.7657568
699,-3.5209281,-7.9587555,-1.5600338
700,-3.4500234,-7.940114,-1.167229
701,-3.2411046,-7.532396,-0.59799516
702,-0.30798548,-4.879633,-0.120437905
703,4.2139955,0.65132344,-0.13907948
704,3.8909633,0.084219985,0.8411346
705,0.4728303,-1.9081652,0.80857843
706,-0.3895424,-1.9923853,0.5394074
707,-0.27709374,1.2418619,0.6177686
708,-1.9005754,0.33574814,0.690271
709,-1.3089716,-4.1174583,1.4551083
710,-1.1495862,-6.3800135,2.9811213
711,-0.79566246,-4.201146,2.7375157
712,-1.0611053,-1.3746166,1.4834036
713,-2.000774,0.7941312,0.6188338
714,-3.3487597,2.2987728,0.23029007
715,-4.4217157,3.2176695,0.11145
716,-5.671567,5.0613217,-0.026630826
717,-5.7451344,6.6187587,0.17702842
718,-5.769102,7.1816015,0.3517932
719,-6.5078416,6.4109054,-0.5590476
720,-8.68784,1.4801413,-1.6431885
721,-10.479762,-7.412424,-2.4778652
722,-7.895241,-14.412336,-2.1719437
723,-4.865119,-14.330247,-2.3973734
724,-2.237988,-7.417284,-2.643642
725,-1.2359366,-1.2366024,-1.8313353
726,-1.9480449,3.6845744,-0.08681649
727,-1.921414,3.8013506,1.1406648
728,-0.37196606,2.3867211,1.4508474
729,1.0404663,1.9433179,1.5265455
730,1.6939203,0.28248647,1.4018466
731,2.0281372,-2.2855241,0.91683275
732,2.3345914,-3.7795134,0.14180915
733,2.6933086,-4.0550756,-0.34160691
734,2.7823222,-2.9267278,-0.83780575
735,2.7775285,-2.348972,-0.9535167
736,2.7897787,-1.3176267,-1.0126371
737,2.683189,-0.10772169,-1.0025175
738,2.239719,1.5638287,-0.9673647
739,1.9620261,2.436321,-0.9001885
740,1.7259438,3.3285868,-0.75684804
741,1.8554362,3.8093398,-0.5579824
742,2.3740716,3.9847038,-0.2963345
743,3.5439637,3.948952,-0.07190323
744,4.974039,4.007074,0.2377467
745,6.1424,4.4723806,0.4040562
746,7.225409,4.8848925,0.44506767
747,7.0372624,5.4306912,0.004327509
748,4.256072,4.817783,-0.69126964
749,2.3132868,-1.5889282,-0.03355484
750,3.7902322,-5.8091817,0.8501891
751,4.431436,-5.136021,0.7457297
752,3.9074745,3.4650033,-0.10066452
753,4.6573987,8.606351,0.22762698
754,5.668504,11.171099,1.3234855
755,4.4762425,8.090911,0.5165049
756,3.4805822,5.169043,-0.2995302
757,2.1315312,3.2208652,-0.28241992
758,1.6443869,3.4857752,-0.00046603946
759,1.3165615,4.8966765,0.36038163
760,1.1993192,4.295952,0.46484107
761,0.82036257,2.9656088,0.08428656
762,0.43075362,2.0499077,-0.25046292
763,0.07363423,1.0515847,-0.63527834
764,-0.909243,-0.5457988,-1.0046479
765,-2.0455804,-1.8660885,-1.3532454
766,-3.2490938,-4.3690534,-1.7839324
767,-3.8401651,-6.579878,-2.0093625
768,-3.98517,-7.2098966,-2.0104277
769,-4.147751,-7.8745356,-1.780204
770,-4.1295757,-8.26208,-1.4571722
771,-4.020323,-8.505619,-1.0883353
772,-3.7543473,-8.150098,-0.5910712
773,-2.9586182,-7.24192,-0.08149032
774,4.334433,-0.5585816,-0.31923702
775,5.6131124,0.11138343,0.31983623
776,1.4237505,-2.2402515,0.6897384
777,-1.1245532,-1.879404,0.5053199
778,-1.2087731,-1.4172926,0.6113772
779,-1.8771403,1.6650923,0.7195649
780,-2.409091,-1.4769456,1.5340022
781,-1.9938499,-4.7980757,2.8451707
782,-1.4960532,-5.2372847,3.7833083
783,-0.7424008,-2.170945,2.2487736
784,-1.2194256,0.043674555,1.1369365
785,-2.7070234,1.5429901,0.63647676
786,-4.513925,3.2438343,0.61404026
787,-6.2850747,5.5543914,0.4722977
788,-7.360627,7.723672,0.16684212
789,-7.5728083,7.8499684,0.08748226
790,-7.949102,6.1939974,-0.10872035
791,-10.018716,-8.256754,-1.5701535
792,-8.86427,-12.919945,-1.9672856
793,-6.457243,-14.929374,-2.4165478
794,-3.113676,-7.783924,-2.8648112
795,-2.135659,-1.7354643,-2.301436
796,-1.9666865,3.8903642,-1.0638349
797,-2.012558,5.068778,0.4531235
798,-0.07350108,1.8313353,1.4834036
799,1.2025149,0.51856875,1.5665584
800,1.4567727,-0.5895399,1.3927922
801,1.6971159,-2.0813987,1.1268167
802,2.2200122,-2.74657,0.640205
803,2.9198704,-3.3083475,-0.06391398
804,3.151159,-3.1932356,-0.6955306
805,3.0674717,-2.1000404,-1.3979852
806,3.0477648,-1.2648311,-1.5712187
807,2.9699361,-0.085817836,-1.5733491
808,2.7738001,1.1246197,-1.4966524
809,2.428931,2.306296,-1.4017801
810,2.1341944,3.5295165,-1.1709574
811,2.1907182,3.958539,-0.9353412
812,2.5382504,4.3071365,-0.5985278
813,3.0877776,4.3514104,-0.35652018
814,4.7208467,4.2554727,0.3001294
815,5.6530585,4.4179873,0.57356143
816,6.424886,4.4649243,0.68281436
817,7.673672,4.676506,0.8069806
818,6.576216,3.5492232,0.15512456
