Timestamp,Milliseconds,X,Y,Z
2021-09-08 13:15:46,2,-1.8667008,2.9398818,8.612068
2021-09-08 13:15:46,10,-1.8667008,2.9398818,8.612068
2021-09-08 13:15:46,21,-1.3779668,3.3999019,8.832506
2021-09-08 13:15:46,30,-1.1670992,3.4190445,9.670892
2021-09-08 13:15:46,40,-0.9346963,3.332903,10.095019
2021-09-08 13:15:46,51,-0.9705887,3.2105699,10.296316
2021-09-08 13:15:46,60,-1.1718849,3.074179,10.4351
2021-09-08 13:15:46,70,-1.2460624,3.00718,10.260124
2021-09-08 13:15:46,80,-1.3540385,2.9880373,9.912866
2021-09-08 13:15:46,91,-1.4856437,2.9976087,9.52493
2021-09-08 13:15:46,100,-1.5311074,3.0239296,9.227921
2021-09-08 13:15:46,110,-1.4330016,3.0502508,8.933005
2021-09-08 13:15:46,121,-1.3588241,3.0311081,8.765508
2021-09-08 13:15:46,130,-1.334896,3.1244283,8.741579
2021-09-08 13:15:46,141,-1.3133606,3.19382,8.863613
2021-09-08 13:15:46,150,-1.2867404,3.1866415,9.172586
2021-09-08 13:15:46,160,-1.2269198,3.1387851,9.409775
2021-09-08 13:15:46,170,-1.1766706,3.0789645,9.565608
2021-09-08 13:15:46,181,-1.1240284,3.0550363,9.685248
2021-09-08 13:15:46,190,-1.0953146,3.074179,9.536894
2021-09-08 13:15:46,200,-1.1599208,3.1316066,9.385847
2021-09-08 13:15:46,211,-1.265205,3.1339993,9.203693
2021-09-08 13:15:46,220,-1.3301103,3.1076784,9.115159
2021-09-08 13:15:46,230,-1.3731811,3.1387851,9.040981
2021-09-08 13:15:46,240,-1.4593227,3.0885358,9.112766
2021-09-08 13:15:46,250,-1.4641083,3.0909286,9.232706
2021-09-08 13:15:46,260,-1.4449657,3.0526435,9.270991
2021-09-08 13:15:46,270,-1.3516457,3.1028929,9.2997055
2021-09-08 13:15:46,280,-1.4018949,3.1770704,9.498609
2021-09-08 13:15:46,290,-1.2771691,3.2009985,9.570394
2021-09-08 13:15:46,300,-1.1551352,3.2033913,9.596714
2021-09-08 13:15:46,311,-1.1335998,3.1770704,9.544072
2021-09-08 13:15:46,320,-1.1001002,3.222534,9.515358
2021-09-08 13:15:46,331,-1.1288141,3.249154,9.359526
2021-09-08 13:15:46,340,-1.2053844,3.2395828,9.342776
2021-09-08 13:15:46,350,-1.2675978,3.205784,9.42174
2021-09-08 13:15:46,360,-1.6797615,2.3697917,9.479167
2021-09-08 13:15:46,371,-1.2005987,2.8920252,8.985947
2021-09-08 13:15:46,380,-1.1335998,3.3424742,9.242277
2021-09-08 13:15:46,390,-0.9203394,3.6634114,9.079267
2021-09-08 13:15:46,400,-0.99930257,3.548556,9.333204
2021-09-08 13:15:46,411,-0.75493556,3.3544383,9.431311
2021-09-08 13:15:46,420,-0.9179466,2.8776684,9.534501
2021-09-08 13:15:46,430,-1.0328021,2.8992038,9.369097
2021-09-08 13:15:46,440,-1.198206,3.19382,9.428918
2021-09-08 13:15:46,451,-1.1264212,3.4310086,9.426525
2021-09-08 13:15:46,460,-1.11685,3.42383,9.563215
2021-09-08 13:15:46,471,-1.0570294,3.4046874,9.529716
2021-09-08 13:15:46,480,-1.0328021,3.344867,9.404989
2021-09-08 13:15:46,490,-1.0256236,3.3352957,9.203693
2021-09-08 13:15:46,502,-1.0666007,3.4070804,8.95484
2021-09-08 13:15:46,510,-1.2053844,3.5605202,8.868399
2021-09-08 13:15:46,520,-1.1431711,3.574877,8.688937
2021-09-08 13:15:46,530,-0.8892327,3.7761734,8.57139
2021-09-08 13:15:46,540,-0.5563313,3.8024943,8.267202
2021-09-08 13:15:46,551,-0.75493556,3.9795632,7.7234335
2021-09-08 13:15:46,560,-0.52522457,3.969992,7.5293155
2021-09-08 13:15:46,570,-0.762114,3.845565,7.344769
2021-09-08 13:15:46,580,-1.006481,3.711268,7.0863442
2021-09-08 13:15:46,590,-1.1647065,3.4956148,7.3232336
2021-09-08 13:15:46,601,-0.67118675,3.4477584,7.474281
2021-09-08 13:15:46,610,-0.3717848,3.5605202,7.77129
2021-09-08 13:15:46,621,0.3589234,3.4334013,7.9366937
