,mx,my,mz
401,-30.750002,-0.91875005,-36.28125
402,-29.325,-1.0875001,-36.318752
403,-29.212502,-0.675,-35.193752
404,-28.85625,-2.9250002,-35.79375
405,-30.112501,-0.01875,-34.6875
406,-29.98125,-1.40625,-35.475002
407,-29.175001,0.26250002,-36.35625
408,-30.000002,-1.40625,-36.28125
409,-30.281252,-1.5187501,-36.75
410,-29.118752,-0.15,-35.53125
411,-30.35625,-0.54375005,-35.643753
412,-29.79375,-1.9875001,-36.43125
413,-28.575,0.056250002,-36.037502
414,-29.025002,-1.125,-35.831253
415,-28.5375,-1.8750001,-36.318752
416,-28.66875,-0.4875,-35.86875
417,-28.81875,-1.6875001,-35.175003
418,-29.250002,-0.26250002,-35.193752
419,-30.712502,-1.3312501,-36.2625
420,-30.6,0.45000002,-35.025
421,-30.13125,-0.0375,-36.318752
422,-29.85,-0.075,-36.318752
423,-28.95,-1.8000001,-34.6875
424,-29.812502,-0.3375,-35.831253
425,-29.625002,-0.91875005,-35.98125
426,-30.16875,0.39375,-35.025
427,-29.868752,-1.29375,-35.9625
428,-29.00625,-1.10625,-33.393753
429,-30.075,0.91875005,-35.7
430,-29.56875,-1.3125,-35.15625
431,-30.35625,-0.54375005,-35.643753
432,-29.643751,-0.63750005,-35.662502
433,-30.675001,1.1437501,-35.53125
434,-29.775002,-0.75,-35.49375
435,-27.6,-1.0125,-35.0625
436,-28.500002,-0.7875,-36.506252
437,-29.531252,-1.5937501,-35.15625
438,-28.425001,-1.4625001,-36.0
439,-29.98125,-0.1875,-36.80625
440,-29.306252,0.43125,-34.893753
441,-29.38125,-0.39375,-36.3375
442,-30.45,0.5625,-34.537502
443,-30.45,0.58125,-34.050003
444,-29.325,-1.0875001,-36.318752
445,-30.018751,-0.99375004,-34.987503
446,-30.54375,1.25625,-35.7
447,-28.837502,-1.6875001,-36.46875
448,-29.925001,-0.6,-35.175003
449,-29.6625,-0.65625,-38.41875
450,-29.2875,-1.5,-36.300003
451,-31.218752,-0.58125,-36.600002
452,-28.931252,-0.73125005,-36.487503
453,-29.2875,-1.5,-36.300003
454,-30.69375,-0.09375,-35.98125
455,-27.975,-0.3,-35.568752
456,-28.9125,-0.71250004,-35.193752
457,-30.487501,-0.65625,-35.475002
458,-29.362501,0.82500005,-36.525
459,-30.581251,-1.2,-35.943752
460,-30.000002,-1.40625,-35.79375
461,-30.056252,-0.71250004,-35.49375
462,-28.63125,-0.90000004,-36.3375
463,-30.35625,-0.54375005,-35.643753
464,-29.625002,-0.91875005,-35.98125
465,-31.35,-0.69375,-35.943752
466,-29.775002,-0.76875,-36.6375
467,-30.975,-1.4250001,-35.60625
468,-29.081251,-0.41250002,-34.237503
469,-30.0375,-0.99375004,-35.475002
470,-29.400002,-0.112500004,-35.53125
471,-29.718752,0.1875,-36.018753
472,-29.831251,-0.3375,-36.6375
473,-30.337502,-0.82500005,-36.45
474,-29.643751,-0.63750005,-35.175003
475,-29.325,-1.0875001,-37.125
476,-29.062502,-0.84375006,-36.318752
477,-28.500002,-0.7875,-36.506252
478,-30.91875,-2.11875,-35.90625
479,-30.018751,0.22500001,-36.80625
480,-29.60625,-0.90000004,-34.518753
481,-29.212502,-0.675,-35.193752
482,-30.150002,-0.0375,-37.125
483,-30.431252,-1.3687501,-36.2625
484,-27.900002,-0.99375004,-36.35625
485,-30.000002,-1.4250001,-36.600002
486,-29.118752,-0.15,-36.3375
487,-30.35625,-0.54375005,-35.15625
488,-29.1375,-0.16875,-37.96875
489,-30.431252,0.3,-34.85625
490,-29.775002,-0.75,-35.8125
491,-29.775002,-0.75,-35.8125
492,-29.062502,-0.84375006,-37.143753
493,-30.956251,1.1625,-35.831253
494,-30.525002,0.975,-36.487503
495,-29.681252,-0.22500001,-35.68125
496,-28.237501,-0.39375,-35.23125
497,-29.550001,-1.6125001,-36.768753
498,-29.306252,-1.06875,-34.6875
499,-29.831251,-0.056250002,-35.5125
500,-31.218752,-0.58125,-36.2625
501,-30.431252,-0.15,-37.59375
502,-29.1,-0.43125,-35.53125
503,-30.54375,-0.26250002,-36.300003
504,-28.612501,0.3375,-36.05625
505,-29.643751,-0.63750005,-35.175003
506,-29.175001,-0.95625,-35.175003
507,-29.00625,0.112500004,-35.7
508,-28.425001,-1.48125,-36.80625
509,-30.206251,0.65625,-37.143753
510,-30.337502,-0.82500005,-35.643753
511,-30.581251,-1.2,-35.943752
512,-29.1375,-0.15,-36.675003
513,-29.812502,-0.3375,-35.5125
514,-29.156252,-1.3875,-36.46875
515,-29.812502,-0.0375,-33.412502
516,-30.487501,-0.95625,-37.0875
517,-29.5125,-2.025,-36.43125
518,-30.487501,-0.65625,-34.987503
519,-30.4125,-0.13125001,-35.98125
520,-31.556252,0.15,-34.987503
521,-29.6625,-1.7062501,-34.66875
522,-29.737501,-1.03125,-34.66875
523,-29.906252,-0.88125,-36.46875
524,-29.550001,-1.6125001,-35.9625
525,-29.98125,-0.1875,-36.80625
526,-28.218752,-0.82500005,-36.506252
527,-30.337502,-0.82500005,-36.45
528,-30.0375,0.20625001,-38.4375
529,-29.85,-0.075,-36.65625
530,-30.7875,-0.63750005,-36.600002
531,-29.19375,0.54375005,-35.86875
532,-28.9125,-2.2125,-34.987503
533,-29.475,0.58125,-34.725002
534,-30.056252,-0.71250004,-35.006252
535,-30.768751,-0.91875005,-36.600002
536,-29.38125,-0.39375,-35.5125
537,-28.63125,-0.90000004,-36.3375
538,-30.618752,-0.7875,-35.625
539,-30.337502,-0.82500005,-36.45
540,-30.73125,0.31875002,-36.46875
541,-29.268751,-1.5,-35.49375
542,-29.437502,1.5187501,-36.54375
543,-27.937502,-0.5625,-35.550003
544,-30.112501,-0.31875002,-36.6375
545,-29.643751,-0.63750005,-35.98125
546,-27.825,-1.66875,-35.53125
547,-29.19375,-0.975,-36.80625
548,-29.75625,-0.75,-34.2
549,-29.156252,-1.3875,-36.46875
550,-29.23125,-1.7625,-34.987503
551,-30.337502,-0.82500005,-35.9625
552,-28.500002,-0.7875,-36.506252
553,-30.150002,-0.0375,-37.125
554,-29.268751,-1.5,-35.49375
555,-30.187502,0.675,-35.04375
556,-29.325,0.41250002,-35.7
557,-29.156252,-1.3875,-36.46875
558,-29.23125,-0.69375,-36.80625
559,-30.018751,-0.99375004,-34.987503
560,-29.081251,-0.41250002,-33.9
561,-30.075,0.91875005,-35.7
562,-31.931252,-0.4875,-36.24375
563,-30.093752,-0.3,-35.49375
564,-28.85625,-1.4250001,-36.46875
565,-30.393751,-1.63125,-36.2625
566,-30.618752,-0.7875,-35.625
567,-30.0375,-0.99375004,-35.8125
568,-29.775002,-0.75,-35.49375
569,-29.75625,-0.75,-35.006252
570,-30.825,-0.20625001,-35.8125
571,-29.718752,-1.44375,-36.61875
572,-29.94375,-0.6,-36.46875
573,-29.38125,-0.39375,-35.025
574,-28.368752,-0.95625,-38.287502
575,-29.868752,-1.29375,-36.45
576,-30.000002,-1.40625,-36.28125
577,-30.50625,-0.675,-37.425003
578,-30.6375,-0.7875,-36.768753
579,-29.081251,-0.41250002,-35.04375
580,-30.16875,0.39375,-35.025
581,-28.143751,-1.5187501,-36.825
582,-28.612501,0.31875002,-37.350002
583,-29.306252,-1.0875001,-35.831253
584,-28.593752,-1.1625,-35.025
585,-29.250002,-1.7812501,-35.475002
586,-30.243752,-1.5,-33.99375
587,-29.250002,-0.26250002,-34.875
588,-29.04375,-0.84375006,-35.5125
589,-30.525002,-0.24375,-34.18125
590,-30.35625,-0.54375005,-35.643753
591,-29.962502,-1.6875001,-36.28125
592,-29.587502,-1.3312501,-36.45
593,-29.962502,-0.16875,-34.537502
594,-29.962502,-0.16875,-34.537502
595,-29.23125,0.95625,-35.8875
596,-29.962502,1.03125,-37.162502
597,-31.48125,-0.82500005,-35.775
598,-28.312502,-1.2,-35.850002
599,-28.9125,-0.71250004,-35.193752
600,-29.737501,0.1875,-36.825
601,-28.575,0.056250002,-35.23125
602,-29.831251,-1.5562501,-35.625
603,-30.91875,0.75,-36.6375
604,-28.85625,-1.40625,-35.662502
605,-29.00625,0.112500004,-35.7
606,-28.575,0.056250002,-36.037502
607,-29.925001,-0.6,-35.662502
608,-31.143751,-1.2750001,-36.581253
609,-30.16875,0.39375,-35.5125
610,-30.093752,0.91875005,-36.825
611,-29.56875,-1.3312501,-35.9625
612,-30.056252,0.50625,-36.506252
613,-29.343752,-0.80625004,-36.318752
614,-30.656252,1.1437501,-34.21875
615,-29.250002,-0.28125,-36.018753
616,-29.98125,-1.40625,-34.66875
617,-29.7,-1.44375,-34.987503
618,-29.56875,-1.3312501,-35.643753
619,-30.0375,-0.99375004,-36.300003
620,-29.831251,-0.056250002,-35.025
621,-29.831251,-0.056250002,-35.025
622,-28.837502,-1.6875001,-35.98125
623,-30.675001,-1.5937501,-35.4375
624,-31.125002,-1.25625,-33.3375
625,-29.04375,-0.84375006,-35.5125
626,-29.98125,-1.40625,-34.987503
627,-29.118752,-0.15,-35.850002
628,-29.718752,0.20625001,-34.55625
629,-28.462502,-1.0500001,-34.875
630,-30.31875,-2.325,-35.4375
631,-31.29375,-1.10625,-34.78125
632,-28.9125,-2.2125,-34.66875
633,-29.175001,-0.95625,-35.662502
634,-31.125002,-1.5562501,-36.24375
635,-29.94375,-0.61875004,-37.612503
636,-29.531252,-1.5937501,-34.0125
637,-30.618752,-0.7875,-35.9625
638,-30.88125,0.4875,-34.6875
639,-28.9125,-0.71250004,-35.193752
640,-30.975,-1.4250001,-34.800003
641,-29.04375,-0.84375006,-35.5125
642,-30.54375,-1.48125,-35.60625
643,-29.306252,-1.0875001,-35.49375
644,-30.35625,-0.54375005,-35.643753
645,-28.837502,-1.40625,-34.050003
646,-29.868752,1.575,-35.71875
647,-29.156252,-1.3875,-36.46875
648,-31.931252,-0.4875,-35.4375
649,-29.75625,-1.03125,-36.300003
650,-29.118752,-1.6500001,-35.643753
651,-29.493752,0.58125,-36.35625
652,-29.493752,0.58125,-36.35625
653,-28.987501,-1.5375,-36.6375
654,-31.406252,-0.0,-35.9625
655,-29.250002,0.95625,-36.693752
656,-29.1,-3.3000002,-36.581253
657,-28.518751,-1.85625,-34.6875
658,-29.04375,0.375,-36.84375
659,-29.775002,-0.75,-35.49375
660,-29.1,-1.6500001,-34.8375
661,-29.343752,-0.80625004,-36.6375
662,-30.31875,-0.80625004,-33.693752
663,-29.85,-2.79375,-34.95
664,-30.000002,0.24375,-35.193752
665,-28.66875,-0.4875,-35.86875
666,-30.73125,-0.90000004,-34.162502
667,-28.29375,-2.8500001,-36.768753
668,-30.0375,-0.99375004,-36.61875
669,-29.1,-1.6500001,-34.518753
670,-28.95,-1.81875,-35.8125
671,-29.306252,-1.0875001,-35.49375
672,-29.75625,-0.75,-34.2
673,-30.0375,0.50625,-35.68125
674,-31.06875,-0.45000002,-35.1375
675,-29.456251,0.3,-35.86875
676,-29.643751,-0.63750005,-36.46875
677,-29.906252,-0.88125,-35.643753
678,-29.98125,-1.40625,-34.987503
679,-30.000002,0.24375,-35.193752
680,-29.325,-0.80625004,-34.6875
681,-29.156252,0.28125,-34.256252
682,-29.212502,-0.675,-35.193752
683,-30.093752,-0.3,-35.831253
684,-30.16875,0.39375,-35.5125
