,ax,ay,az
301,0.485743,-1.1778669,9.879367
302,0.48095736,-1.1970096,9.862617
303,0.40438703,-1.2065809,9.879367
304,0.39481574,-1.204188,9.845867
305,0.4019942,-1.1587243,9.843474
306,0.42831525,-1.1587243,9.788439
307,0.43788654,-1.16351,9.737891
308,0.4235296,-1.0989038,9.682856
309,0.4426722,-1.0893325,9.752248
310,0.4426722,-1.0941181,9.725926
311,0.41635114,-1.0773684,9.757333
312,0.4211368,-1.0725827,9.795618
313,0.38763726,-1.0989038,9.833903
314,0.42831525,-1.1180464,9.84826
315,0.4331009,-1.1491531,9.917651
316,0.40917268,-1.2161521,9.972687
317,0.4354937,-1.1682956,10.0830555
318,0.4833502,-1.2017952,10.068699
319,0.50488555,-1.1946167,10.097412
320,0.49052864,-1.16351,10.092627
321,0.53599226,-1.1132607,9.989436
322,0.52163535,-1.1371889,9.843474
323,0.53599226,-1.1084751,9.774082
324,0.51206404,-1.07019,9.64457
325,0.5288138,-1.0869397,9.697213
326,0.5626124,-1.1156535,9.656535
327,0.55752766,-1.1012967,9.670892
328,0.55513483,-1.1228321,9.713963
329,0.54317075,-1.1060823,9.766904
330,0.55034924,-1.1826526,9.81476
331,0.5240282,-1.1802598,9.860224
332,0.5312066,-1.2161521,9.888938
333,0.5096712,-1.2281163,9.953544
334,0.5407779,-1.2352947,10.049556
335,0.5697909,-1.2352947,10.068699
336,0.552742,-1.2735798,10.039985
337,0.5721837,-1.3193426,10.037592
338,0.6678966,-1.3504493,9.989436
339,0.663111,-1.2951152,9.922438
340,0.63918275,-1.2640085,9.853045
341,0.5913263,-1.2711871,9.802796
342,0.5841478,-1.1730813,9.759726
343,0.55752766,-1.1060823,9.706784
344,0.53599226,-1.0797613,9.709177
345,0.5383851,-1.082154,9.692428
346,0.5455636,-1.0363913,9.737891
347,0.5937191,-1.0749756,9.766904
348,0.56500524,-1.0534402,9.81476
349,0.58893347,-1.0654043,9.896116
350,0.61046886,-1.1228321,9.876974
351,0.58654064,-1.189831,9.948758
352,0.55513483,-1.2065809,9.915258
353,0.58893347,-1.1754742,9.888938
354,0.5599205,-1.204188,9.912866
355,0.55034924,-1.1778669,9.876974
356,0.5599205,-1.1874382,9.90808
357,0.5288138,-1.1611172,9.886545
358,0.47377887,-1.1563315,9.800404
359,0.50488555,-1.1682956,9.795618
360,0.4546363,-1.2352947,9.783653
361,0.47377887,-1.204188,9.762118
362,0.45942193,-1.1826526,9.800404
363,0.4977071,-1.2161521,9.8219385
364,0.51206404,-1.1946167,9.838689
365,0.52163535,-1.2089736,9.867402
366,0.5240282,-1.1802598,9.860224
367,0.53599226,-1.1682956,9.9344015
368,0.49292147,-1.1587243,9.896116
369,0.55752766,-1.1395818,9.862617
370,0.552742,-1.1563315,9.903295
371,0.5407779,-1.1084751,9.87458
