,mx,my,mz
301,-12.69375,52.74375,2.5875
302,-13.650001,50.943752,3.16875
303,-14.493751,52.143753,2.34375
304,-14.156251,51.693752,3.15
305,-14.85,53.006252,3.4687502
306,-13.031251,51.975002,3.6000001
307,-15.000001,51.656254,3.5062501
308,-14.137501,51.412502,2.34375
309,-14.137501,51.412502,2.34375
310,-15.4875,52.425003,5.11875
311,-14.26875,51.581253,3.4875002
312,-13.9125,50.850002,4.6312504
313,-13.70625,52.85625,2.9437501
314,-13.368751,52.425003,3.7687502
315,-13.575001,51.768753,5.08125
316,-14.531251,52.8375,4.425
317,-13.668751,51.375004,5.25
318,-13.668751,52.875004,5.0625
319,-13.06875,52.237503,3.1125002
320,-15.056251,52.36875,4.6312504
321,-14.26875,51.581253,3.4875002
322,-13.462501,52.0125,3.1312501
323,-14.2875,53.062504,2.30625
324,-13.500001,52.29375,3.9375002
325,-14.94375,52.48125,3.15
326,-14.887501,51.768753,1.725
327,-11.681251,52.7625,4.3500004
328,-14.00625,51.825,5.1000004
329,-13.781251,52.331253,3.61875
330,-13.462501,52.031254,3.61875
331,-13.425,51.600002,3.1312501
332,-13.63125,52.162502,2.6437502
333,-12.8625,51.675003,3.45
334,-12.76875,53.437504,2.90625
335,-13.968751,51.112503,2.1937501
336,-12.225,52.275,2.5875
337,-14.306251,53.49375,4.40625
338,-14.775001,52.312504,3.4875002
339,-12.637501,52.331253,3.73125
340,-15.20625,52.237503,2.8500001
341,-14.512501,52.406254,2.0062501
342,-14.531251,52.85625,4.7625003
343,-13.33125,52.143753,4.2562504
344,-14.437501,53.23125,2.9625
345,-12.58125,51.6375,3.7500002
346,-14.118751,52.93125,4.2562504
347,-13.70625,53.156254,4.2375
348,-14.231251,51.16875,3.825
349,-14.55,52.8375,3.61875
350,-15.525001,52.687504,2.68125
351,-13.81875,52.74375,3.6000001
352,-12.8625,51.675003,3.45
353,-14.156251,53.193752,2.9437501
354,-13.593751,50.531254,3.6562502
355,-14.531251,54.05625,2.9437501
356,-14.531251,54.05625,2.9437501
357,-14.062501,52.218754,2.15625
358,-12.900001,52.0875,3.43125
359,-13.9875,51.54375,3.0
360,-14.00625,51.825,3.80625
361,-13.593751,53.41875,4.70625
362,-13.481251,50.79375,3.4875002
363,-13.481251,50.79375,3.4875002
364,-12.712501,51.506252,3.1125002
365,-12.712501,51.506252,3.1125002
366,-13.200001,53.625004,2.7375002
367,-14.19375,52.3875,4.7625003
368,-15.58125,51.862503,3.1875002
369,-14.043751,52.237503,5.4
370,-14.043751,52.237503,5.4
371,-13.856251,53.025,3.91875
372,-12.262501,51.468754,4.40625
373,-13.275001,51.45,2.98125
374,-14.531251,52.8375,4.425
375,-14.531251,52.8375,4.425
376,-14.7375,51.9,3.825
377,-13.06875,52.237503,3.6000001
378,-13.70625,51.6375,3.6375
379,-13.05,52.256252,3.91875
380,-13.931251,51.131252,5.4375
381,-13.762501,52.050003,2.0062501
382,-13.762501,52.050003,3.61875
383,-12.937501,50.850002,2.325
384,-14.56875,53.11875,4.425
385,-14.56875,53.11875,4.425
386,-11.56875,51.375004,3.0937502
387,-14.887501,52.218754,5.26875
388,-12.918751,52.36875,5.0437503
389,-12.843751,52.893753,3.075
390,-14.343751,52.275,3.7875001
391,-14.625001,50.943752,5.45625
392,-14.625001,50.943752,5.45625
393,-13.106251,52.65,3.0937502
394,-13.05,52.256252,5.2125
395,-12.900001,52.0875,3.43125
396,-13.462501,52.031254,3.9375002
397,-13.837501,53.04375,5.2125
398,-14.231251,51.16875,4.6312504
399,-13.500001,52.29375,3.9375002
400,-13.481251,52.312504,4.74375
401,-12.150001,51.581253,2.9437501
402,-14.700001,51.6375,4.6312504
403,-13.51875,52.725002,5.53125
404,-12.843751,52.912502,4.3875003
405,-14.118751,52.93125,4.2562504
406,-13.931251,51.131252,5.4375
407,-14.175,52.10625,3.9562502
408,-13.762501,52.350002,4.74375
409,-13.406251,51.318752,2.8125
410,-14.137501,53.2125,5.0625
411,-13.33125,52.143753,3.7687502
412,-13.1625,53.362503,4.36875
413,-14.26875,53.081253,4.74375
414,-14.043751,50.5875,3.6750002
415,-12.918751,52.0875,2.625
416,-12.750001,51.91875,2.775
417,-14.250001,52.800003,3.9375002
418,-13.687501,52.875004,4.2375
419,-13.293751,51.73125,3.7687502
420,-12.825001,51.412502,4.5750003
421,-12.937501,52.36875,3.43125
422,-14.137501,52.912502,2.9625
423,-15.150001,51.825,3.99375
424,-15.093751,52.631252,3.80625
425,-14.062501,52.518753,5.08125
426,-13.387501,51.3375,5.25
427,-13.425,52.818752,2.11875
428,-14.062501,52.218754,2.98125
429,-13.312501,50.5125,4.78125
430,-13.743751,52.068752,4.7625003
431,-13.387501,51.3375,5.25
432,-13.593751,50.531254,3.9750001
433,-14.94375,51.2625,4.33125
434,-14.83125,53.025,4.275
435,-14.118751,52.93125,3.7687502
436,-12.750001,51.937504,3.1125002
437,-14.418751,51.45,2.3625002
438,-13.500001,52.29375,2.30625
439,-13.500001,52.29375,2.30625
440,-14.137501,53.2125,4.2562504
441,-14.343751,52.55625,5.7375
442,-14.343751,52.55625,5.7375
443,-14.1,51.43125,5.26875
444,-12.900001,52.0875,3.43125
445,-14.00625,51.825,3.80625
446,-14.700001,51.6375,5.11875
447,-13.406251,52.8375,2.9437501
448,-14.118751,51.7125,5.26875
449,-13.593751,50.550003,4.4625
450,-15.056251,52.36875,4.2937503
451,-15.056251,52.36875,4.2937503
452,-12.4125,52.85625,3.8812501
453,-12.4125,52.85625,3.8812501
454,-13.743751,52.068752,4.7625003
455,-13.743751,52.068752,4.7625003
456,-14.475,52.143753,3.6375
457,-13.312501,52.162502,5.71875
458,-15.50625,52.687504,4.3125
459,-14.062501,52.518753,5.71875
460,-14.062501,52.518753,5.71875
461,-12.937501,52.36875,2.9437501
462,-12.937501,51.300003,6.05625
463,-13.70625,51.656254,4.4437504
464,-13.9125,50.850002,4.6312504
465,-14.231251,51.16875,4.3125
466,-13.51875,51.075,3.80625
467,-14.475,52.443752,5.25
468,-15.0375,51.937504,2.68125
469,-13.8,52.7625,5.2312503
470,-14.025001,51.80625,2.98125
471,-14.025001,51.80625,2.98125
472,-13.668751,52.875004,5.3812504
473,-12.900001,52.10625,4.5750003
474,-14.3625,52.55625,4.59375
475,-12.76875,52.218754,3.91875
476,-14.043751,52.237503,4.59375
477,-14.962501,52.912502,5.25
478,-14.212501,52.3875,2.8125
479,-13.031251,51.975002,3.91875
480,-13.031251,51.975002,3.91875
481,-14.212501,52.3875,2.8125
482,-14.45625,52.143753,4.4437504
483,-14.00625,51.825,4.275
484,-12.900001,52.0875,3.43125
485,-15.056251,52.350002,3.80625
486,-14.08125,52.500004,3.45
