,ax,ay,az
401,6.2805614,-2.4284158,6.9185476
402,6.2638116,-2.4068804,6.9329047
403,6.27099,-2.4427729,6.992725
404,6.25424,-2.426023,6.901798
405,6.311668,-2.437987,6.949654
406,6.2733827,-2.4571297,6.9592257
407,6.294918,-2.4068804,6.9711895
408,6.2877398,-2.4355943,6.9281187
409,6.318846,-2.4188447,6.980761
410,6.268597,-2.4475584,6.9783683
411,6.261419,-2.4116662,6.9305115
412,6.2350974,-2.4188447,6.983154
413,6.261419,-2.4427729,7.0118675
414,6.2398834,-2.3778675,6.983154
415,6.2374907,-2.332404,7.038189
416,6.218348,-2.3515465,7.0549383
417,6.1773705,-2.3611178,7.0118675
418,6.2350974,-2.3925235,6.9711895
419,6.2087765,-2.3829522,6.9711895
420,6.187241,-2.370689,7.0022964
421,6.2350974,-2.3901308,7.004689
422,6.2231336,-2.4355943,6.9711895
423,6.220741,-2.4427729,7.0022964
424,6.2518473,-2.4451656,7.0357957
425,6.3140607,-2.4762723,7.0190463
426,6.282954,-2.4595225,6.9687967
427,6.244669,-2.466701,7.0022964
428,6.2398834,-2.4690938,7.0022964
429,6.203991,-2.4355943,6.964011
430,6.2518473,-2.4619155,6.9711895
431,6.2518473,-2.3973093,6.9687967
432,6.2087765,-2.4475584,6.990332
433,6.2350974,-2.4475584,6.9879394
434,6.2733827,-2.454737,7.007082
435,6.2350974,-2.4164517,6.9735823
436,6.2638116,-2.4738796,7.0142603
437,6.1992054,-2.4475584,7.0190463
438,6.2494545,-2.4475584,6.9855466
439,6.27099,-2.4284158,6.9711895
440,6.242276,-2.4164517,6.9711895
441,6.230312,-2.3829522,6.9759755
442,6.3068824,-2.3949163,6.9735823
443,6.2638116,-2.399702,6.9687967
444,6.268597,-2.3515465,6.9616184
445,6.2877398,-2.356332,6.990332
446,6.2733827,-2.3949163,6.95444
447,6.244669,-2.399702,6.95444
448,6.2997036,-2.3611178,6.9687967
449,6.268597,-2.3925235,6.9879394
450,6.27099,-2.3802602,7.0549383
451,6.2805614,-2.4092734,6.997511
452,6.259026,-2.4427729,6.9999037
453,6.2925253,-2.3973093,6.952047
454,6.2805614,-2.4020948,6.9687967
455,6.297311,-2.4308088,6.980761
456,6.2255263,-2.4332016,6.9951177
457,6.2255263,-2.426023,6.9759755
458,6.2518473,-2.4308088,6.9687967
459,6.2398834,-2.4499512,6.95444
460,6.282954,-2.437987,6.983154
461,6.2638116,-2.4188447,6.966404
462,6.242276,-2.4188447,7.007082
463,6.242276,-2.385345,6.9592257
464,6.2231336,-2.414059,7.04776
465,6.2374907,-2.4164517,6.992725
466,6.242276,-2.4164517,6.9711895
467,6.2638116,-2.3925235,7.023832
468,6.242276,-2.4332016,6.942476
469,6.218348,-2.4355943,6.956833
470,6.27099,-2.4188447,7.0166535
471,6.261419,-2.3901308,7.0262246
472,6.302097,-2.4212375,6.9305115
473,6.2997036,-2.3949163,6.9687967
474,6.268597,-2.387738,7.038189
475,6.2733827,-2.3901308,6.964011
476,6.2638116,-2.3659034,6.992725
477,6.2327046,-2.3467607,6.956833
478,6.297311,-2.4116662,6.9783683
479,6.2733827,-2.426023,6.964011
480,6.256633,-2.4308088,6.9616184
481,6.2231336,-2.3973093,6.966404
482,6.261419,-2.4044876,7.023832
483,6.242276,-2.387738,6.9999037
484,6.2733827,-2.466701,7.0190463
485,6.261419,-2.4308088,6.980761
486,6.309275,-2.4236302,6.9999037
487,6.321239,-2.4236302,6.956833
488,6.2805614,-2.3949163,6.980761
489,6.259026,-2.4355943,7.0788665
490,6.2877398,-2.4212375,6.983154
491,6.285347,-2.4044876,6.9711895
492,6.285347,-2.4044876,6.9711895
493,6.297311,-2.385345,6.9735823
494,6.3164535,-2.3419752,6.899405
495,6.3164535,-2.3419752,6.899405
496,6.3164535,-2.3419752,6.899405
497,6.282954,-2.4188447,6.9735823
498,6.2997036,-2.387738,6.9999037
499,6.2638116,-2.385345,7.0453672
500,6.2518473,-2.3973093,7.004689
501,6.309275,-2.4308088,7.007082
502,6.2733827,-2.399702,7.0022964
503,6.268597,-2.4451656,7.0094748
504,6.282954,-2.385345,6.983154
505,6.282954,-2.385345,6.983154
506,6.259026,-2.3778675,6.992725
507,6.278168,-2.387738,6.992725
508,6.278168,-2.3949163,7.023832
509,6.244669,-2.4092734,7.0525455
510,6.2470617,-2.4284158,6.9592257
511,6.25424,-2.4020948,6.964011
512,6.2518473,-2.3901308,7.0286174
513,6.230312,-2.387738,6.980761
514,6.2159553,-2.4308088,7.0166535
515,6.201598,-2.3515465,6.9783683
516,6.294918,-2.399702,6.9879394
517,6.2662044,-2.3973093,7.0166535
518,6.2901325,-2.4044876,7.0094748
519,6.278168,-2.4020948,7.062117
520,6.256633,-2.4212375,6.9999037
521,6.268597,-2.3829522,6.9759755
522,6.259026,-2.344368,7.0022964
523,6.282954,-2.332404,6.980761
524,6.2877398,-2.4236302,6.9616184
525,6.2805614,-2.3754747,6.983154
526,6.2733827,-2.3925235,7.057331
527,6.27099,-2.4332016,6.9951177
528,6.282954,-2.4212375,6.983154
529,6.27099,-2.373082,6.9951177
530,6.278168,-2.3754747,6.9951177
531,6.259026,-2.370689,6.997511
532,6.2662044,-2.3754747,7.007082
533,6.2805614,-2.3802602,6.9592257
534,6.268597,-2.44038,6.9592257
535,6.268597,-2.4068804,7.004689
536,6.268597,-2.426023,6.9687967
537,6.25424,-2.44038,6.9711895
538,6.25424,-2.399702,7.0357957
539,6.218348,-2.385345,7.007082
540,6.282954,-2.3635106,7.0118675
541,6.2733827,-2.4020948,6.9759755
542,6.2733827,-2.4020948,6.9759755
543,6.27099,-2.3973093,6.942476
544,6.2757754,-2.4164517,7.0118675
545,6.2757754,-2.3802602,6.8922267
546,6.256633,-2.3901308,6.942476
547,6.242276,-2.3829522,6.980761
548,6.259026,-2.426023,6.997511
549,6.25424,-2.3491535,7.0142603
550,6.302097,-2.373082,7.0286174
551,6.285347,-2.3973093,7.0022964
552,6.261419,-2.4044876,6.9687967
553,6.25424,-2.3973093,6.9711895
554,6.2805614,-2.3949163,7.0166535
555,6.227919,-2.4188447,6.9759755
556,6.2327046,-2.4451656,7.0429745
557,6.2470617,-2.399702,7.023832
558,6.244669,-2.344368,6.9951177
559,6.2662044,-2.385345,7.050153
560,6.2638116,-2.4020948,7.0142603
561,6.278168,-2.4116662,6.990332
562,6.3308105,-2.426023,7.038189
563,6.2374907,-2.4308088,7.0549383
564,6.294918,-2.399702,7.0142603
565,6.27099,-2.426023,6.992725
566,6.268597,-2.3587248,6.940083
567,6.2111692,-2.3371894,6.9687967
568,6.218348,-2.3467607,6.942476
569,6.227919,-2.370689,7.0166535
570,6.294918,-2.3539393,6.9616184
571,6.311668,-2.3949163,6.9735823
572,6.2877398,-2.4020948,6.940083
573,6.302097,-2.4284158,6.9759755
574,6.349953,-2.4475584,6.992725
575,6.2901325,-2.399702,6.964011
576,6.25424,-2.3925235,7.0262246
577,6.2805614,-2.3973093,7.0166535
578,6.27099,-2.437987,6.9855466
579,6.244669,-2.4212375,6.992725
580,6.2901325,-2.4212375,6.9616184
581,6.2877398,-2.4188447,6.9879394
582,6.2997036,-2.4188447,7.004689
583,6.2374907,-2.3973093,7.038189
584,6.2638116,-2.4188447,6.990332
585,6.2662044,-2.426023,7.0142603
586,6.2733827,-2.4020948,6.949654
587,6.268597,-2.399702,6.9376903
588,6.3140607,-2.3925235,6.942476
589,6.2805614,-2.3925235,6.9759755
590,6.2470617,-2.3276181,7.0142603
591,6.25424,-2.373082,6.9759755
592,6.278168,-2.3949163,7.0094748
593,6.27099,-2.4164517,7.0190463
594,6.2638116,-2.3539393,6.9759755
595,6.2518473,-2.3491535,7.0262246
596,6.2518473,-2.3491535,7.0262246
597,6.2518473,-2.3491535,7.0262246
598,6.213562,-2.3659034,6.9951177
599,6.302097,-2.4092734,6.9735823
600,6.2901325,-2.4284158,6.9281187
601,6.256633,-2.387738,6.9951177
602,6.256633,-2.387738,6.9951177
603,6.2350974,-2.385345,6.952047
604,6.3140607,-2.399702,6.966404
605,6.285347,-2.4236302,6.9616184
606,6.230312,-2.4092734,6.990332
607,6.2494545,-2.4068804,6.9616184
608,6.2494545,-2.4068804,6.9616184
609,6.244669,-2.4236302,6.9855466
610,6.1920266,-2.4092734,6.9592257
611,6.244669,-2.4188447,6.983154
612,6.244669,-2.4188447,6.983154
613,6.1968126,-2.370689,7.0764737
614,6.244669,-2.3973093,6.95444
615,6.244669,-2.3973093,6.95444
616,6.282954,-2.399702,6.9783683
617,6.27099,-2.4116662,6.9687967
618,6.2925253,-2.370689,6.95444
619,6.3140607,-2.4188447,6.966404
620,6.2662044,-2.3973093,6.997511
621,6.2662044,-2.3973093,6.997511
622,6.2662044,-2.3973093,6.997511
623,6.2877398,-2.3973093,6.913762
624,6.2877398,-2.3973093,6.913762
625,6.2877398,-2.3901308,6.9879394
626,6.2518473,-2.4092734,6.9951177
627,6.218348,-2.3949163,7.0118675
628,6.2350974,-2.3925235,7.0357957
