,mx,my,mz
601,-51.468754,11.887501,-21.73125
602,-52.987503,12.750001,-22.518751
603,-51.61875,13.275001,-21.768751
604,-51.61875,13.275001,-21.768751
605,-52.275,12.656251,-22.050001
606,-50.737503,13.012501,-22.44375
607,-50.268753,13.9125,-22.63125
608,-53.756252,14.75625,-21.900002
609,-54.9,14.906251,-21.075
610,-51.61875,13.275001,-21.768751
611,-52.36875,13.781251,-21.768751
612,-52.275,14.306251,-21.618752
613,-51.99375,13.837501,-25.181252
614,-52.48125,14.887501,-21.46875
615,-52.66875,13.950001,-21.91875
616,-50.86875,14.400001,-21.993752
617,-51.487503,13.5375,-21.13125
618,-52.2,14.85,-22.125
619,-54.24375,15.50625,-21.91875
620,-53.025,13.1625,-21.73125
621,-52.0125,13.05,-22.06875
622,-52.312504,14.587501,-21.13125
623,-51.600002,14.493751,-21.975
624,-51.15,12.806251,-21.9375
625,-52.912502,13.725,-20.2875
626,-52.031254,14.55,-22.44375
627,-51.91875,13.593751,-21.112501
628,-52.050003,13.312501,-22.087502
629,-51.206253,13.500001,-21.618752
630,-51.506252,12.3,-20.925001
631,-50.343754,12.01875,-21.13125
632,-52.350002,15.000001,-22.44375
633,-51.656254,14.906251,-23.268751
634,-51.956253,12.356251,-22.5375
635,-53.025,13.1625,-22.050001
636,-52.575,12.993751,-20.75625
637,-53.175003,14.55,-22.575
638,-52.0125,13.05,-21.431252
639,-51.937504,13.575001,-22.425001
640,-50.98125,14.00625,-22.612501
641,-51.975002,12.637501,-20.925001
642,-53.30625,13.35,-20.25
643,-52.29375,13.087501,-21.4125
644,-52.050003,13.312501,-22.087502
645,-52.050003,13.312501,-22.087502
646,-52.631252,13.668751,-21.09375
647,-51.412502,14.062501,-22.612501
648,-50.737503,13.031251,-21.618752
649,-52.275,14.325001,-20.8125
650,-52.537502,15.58125,-20.19375
651,-52.95,13.9875,-20.2875
652,-52.8375,15.750001,-20.025002
653,-52.8375,15.750001,-20.025002
654,-52.893753,14.94375,-20.15625
655,-51.956253,13.856251,-21.9375
656,-52.2,13.63125,-20.79375
657,-52.875004,13.012501,-21.88125
658,-52.875004,13.012501,-21.88125
659,-51.99375,11.55,-21.056252
660,-51.24375,13.762501,-23.25
661,-51.768753,14.793751,-21.806252
662,-52.425003,14.19375,-22.087502
663,-51.6375,13.687501,-20.643751
664,-52.406254,14.19375,-20.962502
665,-51.300003,12.95625,-21.768751
666,-53.30625,13.35,-20.25
667,-52.275,12.656251,-22.875
668,-51.375004,12.431251,-20.2875
669,-52.500004,12.58125,-19.125
670,-53.550003,12.675,-22.35
671,-50.79375,13.725,-21.150002
672,-50.98125,14.00625,-22.612501
673,-53.11875,14.2875,-20.94375
674,-52.031254,13.33125,-20.1375
675,-52.031254,13.33125,-20.1375
676,-53.662502,13.781251,-22.368752
677,-51.15,13.087501,-20.8125
678,-52.29375,13.087501,-20.118752
679,-52.425003,14.19375,-22.087502
680,-52.0125,13.05,-22.06875
681,-52.256252,12.675,-21.4125
682,-52.29375,14.587501,-20.8125
683,-52.818752,15.31875,-22.7625
684,-52.218754,13.9125,-19.987501
685,-52.443752,14.45625,-22.10625
686,-52.875004,14.512501,-21.768751
687,-51.675003,14.118751,-20.175001
688,-52.256252,13.875001,-23.23125
689,-52.312504,14.587501,-21.956251
690,-52.406254,14.19375,-20.962502
691,-52.406254,14.19375,-20.962502
692,-52.0875,13.725,-22.893751
693,-53.568752,14.325001,-22.556252
694,-53.2125,14.962501,-22.087502
695,-51.91875,13.593751,-21.112501
696,-51.581253,14.512501,-20.34375
697,-52.575,15.8625,-21.0
698,-52.575,15.8625,-21.0
699,-52.7625,13.406251,-21.4125
700,-52.256252,12.675,-20.925001
701,-52.55625,15.58125,-21.487501
702,-51.225002,13.762501,-21.6375
703,-51.487503,13.5375,-21.618752
704,-53.325,13.35,-21.5625
705,-52.537502,12.562501,-22.368752
706,-51.412502,12.843751,-20.79375
707,-52.575,12.993751,-20.75625
708,-52.48125,12.3,-19.44375
709,-52.55625,12.993751,-20.268751
710,-50.737503,13.012501,-22.44375
711,-51.468754,13.5375,-19.987501
712,-51.375004,12.431251,-21.581251
713,-52.800003,13.81875,-22.06875
714,-52.406254,14.19375,-21.45
715,-51.43125,12.843751,-21.6
716,-52.143753,14.437501,-21.46875
717,-51.6375,15.20625,-20.362501
718,-52.74375,13.14375,-21.73125
719,-52.987503,14.400001,-21.112501
720,-52.443752,14.475,-21.45
721,-52.143753,12.918751,-21.581251
722,-51.600002,14.493751,-22.44375
723,-51.43125,12.843751,-21.6
724,-53.362503,12.543751,-19.743752
725,-52.256252,12.675,-20.925001
726,-53.343754,13.33125,-22.6875
727,-54.45,14.56875,-22.368752
728,-54.45,14.56875,-22.368752
729,-52.256252,13.89375,-22.743752
730,-52.256252,13.89375,-22.743752
731,-52.256252,13.875001,-23.23125
732,-51.99375,14.26875,-21.618752
733,-52.93125,14.925,-22.59375
734,-51.937504,13.575001,-22.425001
735,-51.937504,13.575001,-22.425001
736,-50.625004,13.575001,-20.19375
737,-52.800003,13.81875,-22.06875
738,-51.35625,12.150001,-21.581251
739,-51.468754,14.75625,-21.806252
740,-50.850002,14.137501,-21.65625
741,-51.112503,12.375001,-22.725
742,-50.625004,13.575001,-20.19375
743,-51.562504,14.231251,-20.831251
744,-51.91875,13.575001,-21.6
745,-52.706253,14.3625,-21.6
746,-52.331253,13.35,-22.556252
747,-52.331253,13.35,-22.556252
748,-50.456253,12.975,-23.25
749,-51.693752,14.1,-22.10625
750,-51.693752,14.1,-22.10625
751,-50.831253,12.4875,-22.087502
752,-50.925003,14.812501,-22.800001
753,-50.925003,14.812501,-22.800001
754,-52.66875,12.731251,-20.1
755,-52.818752,12.6,-21.056252
756,-51.225002,12.281251,-20.625
757,-52.0875,13.743751,-21.45
758,-52.0875,13.743751,-21.45
759,-52.48125,14.868751,-22.10625
760,-52.350002,13.35,-22.875
761,-52.85625,15.731251,-22.78125
762,-51.862503,13.181251,-20.306252
763,-51.45,14.343751,-22.612501
764,-52.800003,13.837501,-20.94375
765,-53.5125,15.13125,-22.40625
766,-51.843754,12.900001,-20.775002
767,-51.9,13.1625,-22.40625
768,-51.075,14.981251,-21.825
769,-52.912502,14.925,-22.10625
770,-50.68125,13.9875,-21.0
771,-52.65,13.668751,-22.3875
772,-52.143753,14.137501,-22.9125
773,-52.275,14.325001,-20.325
774,-52.443752,14.45625,-21.768751
775,-52.050003,14.981251,-20.831251
776,-53.11875,14.2875,-20.94375
777,-51.956253,13.856251,-21.9375
778,-51.412502,14.062501,-22.931252
779,-51.300003,14.475,-21.16875
780,-51.225002,13.762501,-21.6375
781,-53.362503,13.762501,-21.075
782,-52.218754,13.6125,-22.725
783,-51.862503,13.181251,-19.96875
784,-51.600002,14.493751,-22.78125
785,-53.100002,13.856251,-22.06875
786,-53.100002,13.856251,-22.06875
787,-52.237503,13.89375,-21.6
788,-50.943752,13.575001,-23.41875
789,-52.66875,13.950001,-21.6
790,-52.031254,13.33125,-20.625
791,-51.881252,13.181251,-20.775002
792,-51.412502,14.062501,-21.806252
793,-52.406254,14.19375,-21.45
794,-52.10625,14.156251,-20.643751
795,-52.125004,14.156251,-21.45
796,-52.031254,13.33125,-20.1375
797,-51.487503,14.75625,-22.143751
798,-51.581253,14.493751,-21.150002
799,-52.912502,14.94375,-20.962502
800,-52.256252,12.675,-20.925001
801,-51.581253,14.512501,-20.34375
802,-51.562504,14.212501,-22.44375
803,-52.725002,14.3625,-21.9375
804,-52.29375,13.087501,-20.60625
805,-52.93125,13.70625,-21.581251
806,-51.6375,13.687501,-20.15625
807,-50.925003,14.812501,-21.993752
808,-52.687504,13.931251,-22.725
809,-52.537502,12.562501,-21.88125
