,ax,ay,az
501,1.5014962,-1.1970096,9.682856
502,1.5086746,-1.244866,9.699606
503,1.4871392,-1.2257234,9.699606
504,1.5373886,-1.2592229,9.661321
505,1.5469599,-1.2831511,9.7450695
506,1.5948163,-1.2281163,9.692428
507,1.5086746,-1.2352947,9.656535
508,1.5230316,-1.2233306,9.67807
509,1.5349957,-1.2209377,9.690035
510,1.5661024,-1.1850454,9.771689
511,1.5876378,-1.1754742,9.682856
512,1.5876378,-1.16351,9.706784
513,1.5924234,-1.1587243,9.728319
514,1.6187445,-1.1539388,9.71157
515,1.625923,-1.1706885,9.637392
516,1.6334006,-1.1946167,9.701999
517,1.654936,-1.1946167,9.675677
518,1.6788642,-1.1778669,9.682856
519,1.6908283,-1.1826526,9.690035
520,1.6980067,-1.2496517,9.718748
521,1.6669,-1.244866,9.701999
522,1.7027924,-1.244866,9.701999
523,1.695614,-1.2281163,9.735498
524,1.6980067,-1.1874382,9.685248
525,1.6453646,-1.2161521,9.687641
526,1.6692929,-1.2616158,9.67807
527,1.7099708,-1.2807583,9.637392
528,1.6597216,-1.2616158,9.752248
529,1.6764714,-1.2472588,9.713963
530,1.6669,-1.1970096,9.752248
531,1.6573287,-1.1994023,9.706784
532,1.6067804,-1.2065809,9.728319
533,1.6115661,-1.1994023,9.687641
534,1.6043876,-1.1659029,9.725926
535,1.5684953,-1.1491531,9.670892
536,1.6139588,-1.1180464,9.642178
537,1.6621144,-1.1850454,9.654142
538,1.6501503,-1.1826526,9.637392
539,1.640579,-1.2017952,9.7043915
540,1.6211374,-1.2281163,9.706784
541,1.6163517,-1.2400804,9.701999
542,1.6429719,-1.2496517,9.728319
543,1.6043876,-1.2281163,9.666106
544,1.6235301,-1.2209377,9.658928
545,1.6621144,-1.2424731,9.666106
546,1.6211374,-1.1826526,9.663713
547,1.6573287,-1.1922239,9.747462
548,1.6669,-1.204188,9.685248
549,1.6477575,-1.2352947,9.713963
550,1.6740786,-1.2400804,9.675677
551,1.6645073,-1.2975081,9.721141
552,1.6836498,-1.2329018,9.721141
553,1.6908283,-1.218545,9.670892
554,1.6477575,-1.189831,9.723534
555,1.6692929,-1.2089736,9.742677
556,1.6764714,-1.1778669,9.749855
557,1.6597216,-1.2065809,9.7043915
558,1.7171494,-1.1850454,9.728319
559,1.6525432,-1.1754742,9.673285
560,1.640579,-1.2089736,9.697213
561,1.6501503,-1.1922239,9.64457
562,1.6788642,-1.1994023,9.697213
563,1.6860427,-1.218545,9.706784
564,1.6669,-1.218545,9.697213
565,1.6692929,-1.2592229,9.699606
566,1.6573287,-1.2472588,9.713963
567,1.6884354,-1.2209377,9.692428
568,1.6573287,-1.1682956,9.71157
569,1.654936,-1.1994023,9.682856
570,1.6477575,-1.189831,9.675677
571,1.6716857,-1.1994023,9.658928
572,1.6621144,-1.2161521,9.658928
573,1.6597216,-1.230509,9.685248
574,1.6501503,-1.1994023,9.7043915
575,1.6740786,-1.230509,9.67807
576,1.6381862,-1.2257234,9.723534
577,1.6788642,-1.2065809,9.656535
578,1.654936,-1.1946167,9.687641
579,1.6501503,-1.1874382,9.69482
580,1.6477575,-1.2376875,9.67807
581,1.6597216,-1.204188,9.685248
582,1.6669,-1.1826526,9.728319
583,1.6621144,-1.1994023,9.692428
584,1.6597216,-1.1659029,9.699606
585,1.681257,-1.2209377,9.697213
586,1.654936,-1.2257234,9.709177
587,1.6908283,-1.2831511,9.680463
588,1.6477575,-1.2640085,9.67807
589,1.6525432,-1.2544373,9.687641
590,1.6525432,-1.2352947,9.713963
591,1.6621144,-1.2496517,9.769297
592,1.640579,-1.204188,9.742677
593,1.6163517,-1.2017952,9.723534
594,1.6091732,-1.1539388,9.668499
595,1.6334006,-1.1347961,9.697213
596,1.6211374,-1.1467602,9.642178
597,1.681257,-1.1682956,9.656535
598,1.7123637,-1.1754742,9.725926
599,1.6860427,-1.1946167,9.661321
600,1.6597216,-1.1826526,9.728319
601,1.7075781,-1.1850454,9.668499
602,1.6453646,-1.1922239,9.697213
603,1.6453646,-1.1922239,9.697213
604,1.681257,-1.2424731,9.721141
605,1.681257,-1.2424731,9.721141
606,1.654936,-1.2161521,9.690035
607,1.6716857,-1.2544373,9.701999
608,1.6573287,-1.2257234,9.675677
609,1.6525432,-1.2424731,9.690035
610,1.6621144,-1.2352947,9.709177
611,1.6621144,-1.1970096,9.718748
612,1.6381862,-1.2209377,9.706784
613,1.6884354,-1.1946167,9.728319
614,1.7243278,-1.1994023,9.673285
615,1.6740786,-1.2137593,9.749855
616,1.6692929,-1.1850454,9.687641
617,1.6357933,-1.1970096,9.721141
618,1.6669,-1.189831,9.654142
619,1.6501503,-1.2113664,9.656535
620,1.6669,-1.1611172,9.718748
621,1.6645073,-1.189831,9.701999
622,1.6453646,-1.1850454,9.666106
623,1.6283158,-1.1994023,9.709177
624,1.6716857,-1.1706885,9.735498
625,1.6525432,-1.1946167,9.713963
626,1.625923,-1.2017952,9.697213
627,1.654936,-1.1802598,9.7043915
628,1.6788642,-1.1706885,9.701999
629,1.625923,-1.1874382,9.634999
630,1.6669,-1.2113664,9.680463
631,1.6908283,-1.1754742,9.713963
632,1.6740786,-1.1946167,9.721141
633,1.6716857,-1.1706885,9.675677
634,1.6163517,-1.2137593,9.663713
635,1.6884354,-1.2089736,9.646963
636,1.6788642,-1.2137593,9.663713
637,1.6453646,-1.2424731,9.754641
638,1.6764714,-1.2113664,9.735498
639,1.6932211,-1.1994023,9.742677
640,1.6836498,-1.1922239,9.709177
641,1.6573287,-1.2161521,9.697213
642,1.7003996,-1.204188,9.7043915
643,1.6597216,-1.1826526,9.723534
644,1.6573287,-1.1802598,9.692428
645,1.6334006,-1.1754742,9.6326065
646,1.6980067,-1.1611172,9.697213
647,1.6525432,-1.2209377,9.675677
648,1.6740786,-1.2329018,9.71157
649,1.6235301,-1.2281163,9.692428
650,1.6525432,-1.2568301,9.723534
651,1.6357933,-1.2352947,9.776475
652,1.6429719,-1.2424731,9.752248
653,1.6477575,-1.2161521,9.771689
654,1.6235301,-1.1563315,9.718748
655,1.6334006,-1.1491531,9.625428
656,1.625923,-1.1443675,9.680463
657,1.6645073,-1.1563315,9.685248
658,1.6019948,-1.1874382,9.658928
659,1.681257,-1.2137593,9.71157
660,1.6334006,-1.2329018,9.668499
661,1.6163517,-1.2161521,9.735498
662,1.6597216,-1.2017952,9.721141
663,1.6211374,-1.2233306,9.728319
664,1.7051853,-1.189831,9.687641
665,1.6645073,-1.2089736,9.723534
666,1.6501503,-1.2065809,9.687641
667,1.6692929,-1.2137593,9.630214
668,1.6573287,-1.2161521,9.661321
669,1.6740786,-1.1994023,9.69482
670,1.6716857,-1.189831,9.7043915
671,1.6716857,-1.1706885,9.733106
672,1.681257,-1.2113664,9.733106
673,1.6357933,-1.1946167,9.6326065
674,1.6788642,-1.2113664,9.613464
675,1.6836498,-1.1994023,9.742677
676,1.6740786,-1.2329018,9.687641
677,1.6932211,-1.2352947,9.713963
678,1.654936,-1.1970096,9.690035
679,1.6477575,-1.2233306,9.682856
680,1.6525432,-1.1994023,9.682856
681,1.625923,-1.2472588,9.740284
682,1.6163517,-1.2113664,9.725926
683,1.6211374,-1.189831,9.730712
684,1.625923,-1.16351,9.699606
685,1.654936,-1.1539388,9.740284
686,1.640579,-1.2161521,9.699606
687,1.654936,-1.2089736,9.701999
688,1.625923,-1.1970096,9.690035
689,1.6645073,-1.1970096,9.666106
690,1.681257,-1.1515459,9.666106
691,1.6716857,-1.2329018,9.7043915
692,1.6283158,-1.1874382,9.742677
693,1.681257,-1.1970096,9.733106
694,1.6860427,-1.1778669,9.706784
695,1.7195421,-1.1994023,9.71157
696,1.6501503,-1.2161521,9.699606
697,1.6645073,-1.204188,9.716355
698,1.6477575,-1.1946167,9.699606
699,1.6307086,-1.2233306,9.69482
700,1.6501503,-1.1946167,9.680463
701,1.6692929,-1.230509,9.670892
702,1.6307086,-1.2089736,9.723534
703,1.6381862,-1.1970096,9.69482
704,1.6525432,-1.230509,9.699606
705,1.6740786,-1.2257234,9.697213
706,1.6621144,-1.2137593,9.701999
707,1.6477575,-1.1754742,9.7043915
708,1.6764714,-1.1802598,9.670892
709,1.6597216,-1.1682956,9.706784
710,1.6501503,-1.1874382,9.728319
711,1.6836498,-1.2209377,9.661321
712,1.6860427,-1.230509,9.706784
713,1.6788642,-1.2544373,9.7450695
714,1.6501503,-1.2544373,9.718748
715,1.6283158,-1.1994023,9.7812605
716,1.6692929,-1.2089736,9.752248
717,1.6429719,-1.1754742,9.713963
718,1.6453646,-1.1347961,9.65175
719,1.640579,-1.1467602,9.623035
720,1.6788642,-1.1539388,9.666106
721,1.6764714,-1.1467602,9.656535
722,1.6139588,-1.2113664,9.706784
723,1.6788642,-1.2017952,9.747462
724,1.6597216,-1.2137593,9.709177
725,1.6669,-1.218545,9.713963
726,1.6860427,-1.2065809,9.709177
727,1.6381862,-1.1970096,9.680463
728,1.6836498,-1.2113664,9.716355
729,1.6597216,-1.2065809,9.673285
730,1.6525432,-1.1850454,9.716355
731,1.6597216,-1.2257234,9.646963
732,1.6453646,-1.2281163,9.682856
733,1.6621144,-1.218545,9.737891
734,1.6334006,-1.1970096,9.65175
735,1.6211374,-1.2089736,9.701999
736,1.6453646,-1.1970096,9.706784
737,1.6980067,-1.2257234,9.701999
738,1.6716857,-1.218545,9.65175
739,1.6860427,-1.2089736,9.690035
740,1.6573287,-1.1994023,9.733106
741,1.7075781,-1.2161521,9.69482
742,1.6669,-1.2065809,9.675677
743,1.6501503,-1.1946167,9.67807
744,1.6235301,-1.2017952,9.690035
745,1.6788642,-1.1970096,9.730712
746,1.6334006,-1.1970096,9.69482
747,1.6163517,-1.1994023,9.687641
748,1.6235301,-1.1778669,9.706784
749,1.5948163,-1.1587243,9.663713
750,1.640579,-1.1994023,9.709177
751,1.6453646,-1.1946167,9.64457
752,1.6860427,-1.1730813,9.661321
753,1.681257,-1.1994023,9.656535
754,1.6334006,-1.1730813,9.699606
755,1.6860427,-1.1778669,9.666106
756,1.6525432,-1.2065809,9.723534
757,1.6477575,-1.1970096,9.706784
758,1.6764714,-1.2089736,9.682856
759,1.6669,-1.1874382,9.668499
760,1.6788642,-1.1850454,9.670892
761,1.6477575,-1.2496517,9.663713
762,1.7051853,-1.2065809,9.725926
763,1.681257,-1.2089736,9.690035
764,1.640579,-1.1754742,9.733106
765,1.6334006,-1.1850454,9.7043915
766,1.6764714,-1.2113664,9.697213
767,1.640579,-1.2233306,9.630214
768,1.6788642,-1.1994023,9.673285
769,1.6645073,-1.230509,9.67807
770,1.640579,-1.230509,9.682856
771,1.640579,-1.1970096,9.690035
772,1.6764714,-1.2089736,9.747462
773,1.6283158,-1.2209377,9.675677
774,1.6067804,-1.1754742,9.747462
775,1.6307086,-1.2376875,9.663713
776,1.6429719,-1.1970096,9.685248
777,1.6716857,-1.16351,9.716355
778,1.6692929,-1.1419746,9.682856
779,1.6525432,-1.1587243,9.699606
780,1.6669,-1.1754742,9.706784
781,1.6307086,-1.1826526,9.668499
782,1.6669,-1.2065809,9.682856
783,1.6645073,-1.2352947,9.682856
784,1.6884354,-1.2664014,9.725926
785,1.7027924,-1.1946167,9.747462
786,1.6645073,-1.2233306,9.718748
787,1.6764714,-1.1802598,9.692428
788,1.6836498,-1.1467602,9.687641
789,1.6477575,-1.1467602,9.692428
790,1.6163517,-1.1946167,9.630214
791,1.6283158,-1.2137593,9.7043915
792,1.6573287,-1.2209377,9.728319
793,1.6645073,-1.2065809,9.725926
794,1.654936,-1.1994023,9.716355
795,1.6621144,-1.1970096,9.716355
796,1.6621144,-1.189831,9.701999
797,1.6932211,-1.1611172,9.642178
798,1.6645073,-1.2257234,9.71157
799,1.6453646,-1.2113664,9.680463
800,1.6477575,-1.2113664,9.682856
801,1.6357933,-1.2017952,9.682856
802,1.6573287,-1.1946167,9.682856
803,1.6573287,-1.230509,9.713963
804,1.6597216,-1.1850454,9.682856
805,1.6597216,-1.1946167,9.663713
806,1.6477575,-1.2137593,9.730712
807,1.6573287,-1.189831,9.680463
808,1.6621144,-1.2089736,9.67807
809,1.6621144,-1.2113664,9.742677
810,1.6525432,-1.1874382,9.716355
811,1.6716857,-1.1874382,9.685248
812,1.7003996,-1.2352947,9.728319
813,1.6453646,-1.2017952,9.71157
814,1.6836498,-1.2209377,9.697213
815,1.6453646,-1.1946167,9.64457
816,1.6334006,-1.1778669,9.675677
817,1.6525432,-1.1970096,9.692428
818,1.6139588,-1.1682956,9.721141
819,1.6211374,-1.2161521,9.690035
820,1.6501503,-1.1994023,9.699606
821,1.599602,-1.2065809,9.649357
822,1.6645073,-1.2065809,9.680463
823,1.6501503,-1.1970096,9.716355
824,1.6381862,-1.1826526,9.709177
825,1.654936,-1.1994023,9.699606
826,1.6669,-1.2472588,9.7043915
827,1.6860427,-1.2209377,9.690035
828,1.6932211,-1.1946167,9.685248
829,1.6669,-1.2161521,9.654142
830,1.6932211,-1.204188,9.69482
831,1.6211374,-1.204188,9.682856
832,1.6597216,-1.2065809,9.670892
833,1.6716857,-1.2065809,9.697213
834,1.6884354,-1.1778669,9.728319
835,1.6860427,-1.1754742,9.706784
836,1.6692929,-1.1706885,9.661321
837,1.6307086,-1.16351,9.69482
838,1.6477575,-1.2496517,9.654142
839,1.654936,-1.1994023,9.666106
840,1.6477575,-1.2113664,9.661321
841,1.7051853,-1.2065809,9.699606
842,1.6692929,-1.2376875,9.740284
843,1.6860427,-1.1970096,9.71157
