,mx,my,mz
301,-9.01875,53.737503,-3.3937502
302,-9.39375,54.750004,-2.4375
303,-7.5000005,52.875004,-1.4625001
304,-8.887501,52.350002,-3.0187502
305,-8.00625,53.625004,-1.4625001
306,-8.118751,53.2125,-3.5625002
307,-8.71875,53.718754,-1.7812501
308,-7.9500003,52.93125,-2.5875
309,-8.512501,52.85625,-2.7375002
310,-8.64375,52.74375,-3.0375001
311,-8.6625,53.025,-2.5687501
312,-8.85,53.60625,-1.125
313,-9.50625,52.987503,-1.8937501
314,-9.168751,55.125004,-3.43125
315,-8.85,53.60625,-1.125
316,-8.625,53.9625,-3.5625002
317,-8.043751,54.037502,-1.8000001
318,-9.731251,53.831253,-2.5500002
319,-7.89375,53.8875,-2.4562502
320,-8.887501,54.018753,-1.6125001
321,-8.700001,53.437504,-1.7625
322,-8.7375,52.48125,-1.8937501
323,-8.25,53.381252,-1.4625001
324,-8.981251,53.475002,-1.4250001
325,-7.8187504,53.193752,-2.7562501
326,-8.118751,53.2125,-2.7562501
327,-8.26875,54.600002,-3.6000001
328,-8.64375,53.025,-1.7625
329,-9.806251,54.525,-2.25
330,-9.65625,54.375004,-2.7375002
331,-8.625,53.9625,-3.5625002
332,-8.94375,53.062504,-1.7437501
333,-7.275,53.531254,-1.81875
334,-7.9687505,54.562504,-2.79375
335,-8.8125,53.325,-1.5937501
336,-8.08125,52.800003,-3.2250001
337,-8.19375,52.687504,-2.5687501
338,-9.731251,53.550003,-4.1625004
339,-9.20625,52.95,-1.8937501
340,-8.043751,52.3875,-3.2250001
341,-8.887501,54.018753,-1.6125001
342,-9.731251,53.831253,-2.5500002
343,-8.793751,54.393753,-2.2687502
344,-8.306251,53.643753,-3.075
345,-7.8375,53.475002,-1.1437501
346,-8.15625,52.275,-3.0375001
347,-7.5000005,52.875004,-1.7812501
348,-7.1250005,53.081253,-4.0687504
349,-7.93125,52.93125,-1.44375
350,-8.625,54.2625,-1.1437501
351,-8.868751,53.5875,-2.7375002
352,-9.618751,54.093754,-2.4
353,-9.618751,55.593754,-2.2875001
354,-8.700001,53.437504,-2.5687501
355,-8.7375,53.7,-3.075
356,-9.975,53.456253,-1.5562501
357,-9.3,53.643753,-2.71875
358,-7.55625,53.287502,-3.0937502
359,-8.475,55.4625,-2.6437502
360,-9.0375,54.16875,-1.44375
361,-8.775001,54.131252,-2.5875
362,-9.39375,53.100002,-3.0375001
363,-9.618751,54.093754,-2.7375002
364,-8.26875,53.381252,-1.7812501
365,-8.175,53.906254,-2.4375
366,-7.9687505,53.362503,-0.975
367,-9.31875,54.05625,-1.9312501
368,-8.793751,54.393753,-2.2687502
369,-7.51875,52.875004,-3.075
370,-7.89375,53.8875,-1.9687501
