,mx,my,mz
401,-57.45,10.106251,-12.900001
402,-56.7,10.03125,-9.675
403,-56.4,9.712501,-11.306251
404,-57.15,10.06875,-11.775001
405,-56.250004,8.34375,-10.44375
406,-55.912502,9.262501,-9.675
407,-56.775,9.225,-10.63125
408,-56.8875,10.3125,-11.45625
409,-56.4,9.712501,-12.1125
410,-55.912502,9.243751,-10.481251
411,-55.912502,9.243751,-10.481251
412,-56.568752,9.8625,-11.45625
413,-57.35625,9.431251,-10.44375
414,-56.11875,9.825001,-10.33125
415,-56.11875,9.825001,-10.33125
416,-57.825,9.900001,-10.44375
417,-57.825,9.900001,-10.44375
418,-55.631252,9.20625,-10.9875
419,-55.631252,9.20625,-10.9875
420,-57.018753,8.700001,-11.25
421,-57.018753,8.700001,-11.25
422,-55.125004,9.69375,-11.493751
423,-55.8375,9.7875,-11.15625
424,-55.8375,9.7875,-11.15625
425,-55.275,9.84375,-11.83125
426,-55.275,9.84375,-11.83125
427,-56.175003,10.2375,-11.475
428,-56.175003,10.2375,-11.475
429,-57.412502,9.825001,-12.075001
430,-57.3375,9.150001,-10.931251
431,-57.3375,9.150001,-10.931251
432,-56.268753,11.19375,-12.0
433,-56.475002,9.1875,-10.63125
434,-56.475002,9.1875,-10.63125
435,-57.825,9.900001,-10.44375
436,-56.831253,11.137501,-11.325001
437,-56.831253,11.137501,-11.325001
438,-57.2625,9.675,-11.925
439,-56.812504,10.70625,-13.25625
440,-56.812504,10.70625,-13.25625
441,-56.325,9.01875,-10.462501
442,-56.193752,10.51875,-10.6875
443,-56.193752,10.51875,-10.6875
444,-58.3875,12.4125,-11.8125
445,-57.206253,9.262501,-11.418751
446,-57.206253,9.262501,-11.418751
447,-56.100002,11.043751,-10.21875
448,-56.100002,11.043751,-10.21875
449,-56.100002,11.043751,-10.21875
450,-56.100002,11.043751,-10.21875
451,-56.662502,9.31875,-12.093751
452,-56.662502,9.31875,-12.093751
453,-58.256252,9.806251,-10.59375
454,-57.2625,11.175,-12.13125
455,-55.706253,9.618751,-13.25625
456,-57.037502,9.1125,-10.44375
457,-58.350002,10.78125,-11.1
458,-56.2125,10.5,-12.7875
459,-56.7,10.03125,-9.356251
460,-57.3375,11.868751,-12.150001
461,-56.156254,10.2375,-9.8625
462,-55.3875,10.950001,-11.3625
463,-56.100002,9.543751,-10.650001
464,-56.11875,9.825001,-9.84375
465,-56.025,8.85,-10.63125
466,-56.193752,10.5,-11.175
467,-56.1375,9.806251,-11.475
468,-55.893753,8.962501,-10.96875
469,-57.281254,11.175,-12.937501
470,-56.437504,9.993751,-11.793751
471,-55.331253,10.25625,-11.83125
472,-55.331253,10.25625,-11.83125
473,-57.112503,9.806251,-11.2875
474,-57.112503,9.806251,-11.2875
475,-57.112503,9.806251,-11.2875
476,-55.85625,9.76875,-12.76875
477,-55.18125,8.868751,-11.793751
478,-55.18125,8.868751,-11.793751
479,-55.55625,8.231251,-11.775001
480,-56.756252,10.44375,-10.9875
481,-56.756252,10.44375,-10.9875
482,-56.625004,10.556251,-11.962501
483,-57.05625,11.681251,-13.6125
484,-57.05625,11.681251,-13.6125
485,-57.281254,11.45625,-11.325001
486,-57.281254,11.45625,-11.325001
487,-57.91875,9.356251,-11.08125
488,-57.91875,9.356251,-11.08125
489,-58.068752,8.00625,-10.556251
490,-58.068752,8.00625,-10.556251
491,-56.11875,9.525001,-12.281251
492,-55.818752,9.50625,-11.962501
493,-56.175003,10.21875,-12.7875
494,-55.256252,9.5625,-11.8125
495,-56.062504,10.63125,-11.83125
496,-56.062504,10.63125,-11.83125
497,-56.643753,9.337501,-10.14375
498,-56.643753,9.337501,-10.14375
499,-56.062504,9.13125,-11.137501
500,-56.062504,9.13125,-11.137501
501,-56.925003,10.59375,-12.281251
502,-56.925003,10.59375,-12.281251
503,-56.625004,9.056251,-12.4125
504,-56.98125,8.418751,-11.25
505,-56.98125,8.418751,-11.25
506,-55.85625,8.55,-10.462501
507,-55.85625,8.55,-10.462501
508,-56.04375,9.13125,-9.825001
509,-56.04375,9.13125,-9.825001
510,-56.79375,10.725,-11.325001
511,-56.343754,9.01875,-12.093751
512,-56.343754,9.01875,-12.093751
513,-55.631252,9.20625,-10.9875
514,-55.631252,9.20625,-10.9875
515,-57.506252,10.5,-14.85
516,-55.3875,9.450001,-12.3
517,-55.3875,9.450001,-12.3
518,-57.3375,10.368751,-12.262501
519,-56.850002,9.900001,-11.94375
520,-56.850002,9.900001,-11.94375
521,-55.143753,9.675,-12.806251
522,-55.143753,9.675,-12.806251
523,-57.43125,8.606251,-11.400001
524,-57.43125,8.606251,-11.400001
525,-55.93125,9.243751,-11.306251
526,-55.93125,9.243751,-11.306251
527,-56.86875,9.88125,-13.556251
528,-56.86875,9.88125,-13.556251
529,-57.750004,8.775001,-12.843751
530,-57.750004,8.775001,-12.843751
531,-56.643753,9.337501,-11.2875
532,-56.643753,9.337501,-11.2875
533,-56.325,9.01875,-11.2875
534,-56.718754,10.012501,-12.1125
535,-56.718754,10.012501,-12.1125
536,-56.11875,11.043751,-11.83125
537,-56.11875,11.043751,-11.83125
538,-58.0875,9.50625,-11.7375
539,-57.91875,9.356251,-11.08125
540,-57.91875,9.356251,-11.08125
541,-58.800003,9.6,-10.89375
542,-58.800003,9.6,-10.89375
543,-58.2,10.6125,-11.75625
544,-58.2,10.6125,-11.75625
545,-57.15,10.06875,-12.093751
546,-56.41875,9.993751,-10.5
547,-56.41875,9.993751,-10.5
548,-57.206253,9.262501,-10.6125
549,-57.206253,9.262501,-10.6125
550,-57.206253,9.262501,-10.6125
551,-57.093754,9.375,-12.075001
552,-57.093754,9.375,-12.075001
553,-55.93125,10.462501,-12.7875
554,-58.125004,11.137501,-13.06875
555,-58.125004,11.137501,-13.06875
556,-56.775,9.20625,-11.4375
557,-56.775,9.20625,-11.4375
558,-56.062504,9.13125,-11.137501
559,-56.062504,9.13125,-11.137501
560,-57.35625,10.650001,-11.94375
561,-56.550003,9.58125,-12.750001
562,-56.550003,9.58125,-12.750001
563,-56.193752,7.6312504,-11.25
564,-56.04375,10.35,-12.13125
565,-56.04375,10.35,-12.13125
566,-56.30625,8.606251,-12.075001
567,-58.050003,9.243751,-9.618751
568,-56.5875,8.625,-12.39375
569,-56.475002,10.40625,-11.8125
570,-55.74375,8.8125,-10.650001
571,-57.206253,10.481251,-12.918751
572,-57.206253,10.481251,-12.918751
573,-56.79375,10.70625,-11.793751
574,-57.562504,9.993751,-11.4375
575,-57.562504,9.993751,-11.4375
576,-56.643753,9.337501,-10.950001
577,-56.643753,9.337501,-10.950001
578,-55.706253,9.6,-13.743751
579,-56.925003,10.59375,-11.475
580,-56.925003,10.59375,-11.475
581,-56.41875,9.69375,-13.2375
582,-56.287502,8.606251,-10.950001
583,-56.287502,8.606251,-10.950001
584,-58.55625,9.993751,-10.425
585,-55.74375,8.8125,-10.650001
586,-55.74375,8.8125,-10.650001
587,-57.000004,8.400001,-13.668751
588,-57.000004,8.400001,-13.668751
589,-56.7,9.731251,-13.2375
590,-57.581253,9.993751,-11.925
591,-57.581253,9.993751,-11.925
592,-57.225002,10.762501,-12.1125
593,-57.35625,10.650001,-12.262501
594,-56.437504,9.975,-12.450001
595,-56.437504,9.975,-12.450001
596,-55.350002,9.0375,-11.962501
597,-55.350002,9.0375,-11.962501
598,-56.41875,9.993751,-10.9875
599,-56.41875,9.993751,-10.9875
600,-56.79375,9.20625,-12.243751
601,-57.05625,9.1125,-11.26875
602,-57.2625,11.19375,-10.9875
603,-57.2625,11.19375,-10.9875
604,-55.500004,7.8375,-10.14375
605,-55.500004,7.8375,-10.14375
606,-57.43125,9.825001,-13.70625
607,-56.437504,9.993751,-11.793751
608,-55.350002,9.0375,-12.281251
609,-55.575,8.512501,-12.431251
610,-57.225002,9.262501,-12.712501
611,-57.225002,9.262501,-12.712501
612,-56.531254,9.6,-11.45625
613,-56.531254,9.6,-11.45625
614,-55.987503,9.65625,-12.450001
615,-55.74375,9.88125,-13.762501
616,-56.9625,11.00625,-12.3
617,-56.437504,9.975,-12.1125
618,-55.687504,9.618751,-11.8125
619,-56.775,10.425,-12.450001
620,-56.175003,10.21875,-11.962501
621,-57.225002,9.262501,-11.90625
622,-56.41875,9.69375,-13.2375
623,-55.912502,8.962501,-12.1125
624,-57.487503,9.3,-10.275001
625,-59.325,10.33125,-12.843751
626,-56.362503,9.3,-11.775001
627,-56.475002,10.40625,-11.8125
628,-56.475002,10.40625,-11.8125
629,-56.831253,9.918751,-10.650001
630,-58.0875,9.50625,-11.25
631,-58.0875,9.50625,-11.25
632,-57.562504,9.993751,-11.4375
633,-57.562504,9.993751,-11.4375
634,-57.562504,9.993751,-11.4375
635,-57.412502,9.84375,-10.950001
636,-57.412502,9.84375,-10.950001
637,-56.475002,8.887501,-12.731251
638,-56.475002,8.887501,-12.731251
639,-58.0125,8.53125,-13.1625
640,-58.143753,9.918751,-12.88125
641,-58.143753,9.918751,-12.88125
642,-56.381252,8.0625,-11.90625
643,-56.381252,8.0625,-11.90625
644,-55.781254,9.075001,-11.94375
645,-55.781254,9.075001,-11.94375
646,-56.362503,9.3,-12.093751
647,-56.362503,9.3,-12.093751
648,-57.487503,9.3,-11.1
649,-57.487503,9.3,-11.1
650,-57.487503,9.3,-11.1
651,-56.287502,8.325001,-12.88125
652,-56.287502,8.325001,-12.88125
653,-57.975002,9.76875,-11.90625
654,-56.343754,9.01875,-12.093751
655,-56.943752,8.00625,-12.0375
656,-56.943752,8.00625,-12.0375
657,-56.568752,9.8625,-12.750001
658,-57.300003,11.45625,-12.937501
659,-57.300003,11.45625,-12.937501
660,-56.550003,9.58125,-12.262501
661,-56.550003,9.58125,-12.262501
662,-56.30625,8.606251,-12.075001
663,-56.30625,8.606251,-12.075001
664,-56.550003,9.58125,-12.262501
665,-56.550003,9.58125,-12.262501
666,-56.625004,9.056251,-11.75625
667,-57.018753,8.681251,-12.056251
668,-57.018753,8.681251,-12.056251
669,-57.956253,8.118751,-12.01875
670,-56.850002,9.618751,-13.556251
671,-56.850002,9.618751,-13.556251
672,-57.018753,8.681251,-12.39375
673,-57.018753,8.681251,-12.39375
674,-57.206253,9.262501,-10.6125
675,-57.206253,9.262501,-10.6125
676,-57.318752,8.71875,-12.8625
677,-57.318752,8.71875,-12.8625
678,-55.706253,8.38125,-12.262501
679,-55.706253,8.38125,-12.262501
680,-55.050003,9.0,-11.962501
681,-57.318752,8.71875,-13.181251
682,-57.318752,8.71875,-13.181251
683,-57.54375,9.712501,-11.418751
684,-57.54375,9.712501,-11.418751
685,-56.04375,8.83125,-12.750001
686,-55.0125,8.7375,-9.8625
687,-55.7625,9.09375,-10.650001
688,-57.825,8.25,-12.187501
689,-57.825,8.25,-12.187501
690,-56.100002,11.043751,-10.21875
691,-56.100002,11.043751,-10.21875
692,-56.7,10.03125,-10.1625
693,-56.7,10.03125,-10.1625
694,-56.550003,9.58125,-12.750001
695,-56.550003,9.58125,-12.750001
696,-56.23125,7.89375,-12.88125
697,-55.7625,9.09375,-11.137501
698,-57.16875,7.33125,-12.825001
699,-57.16875,7.33125,-12.825001
700,-57.750004,8.775001,-12.375001
701,-58.2,9.1125,-12.20625
702,-58.2,9.1125,-12.20625
703,-57.300003,9.9375,-13.06875
704,-57.300003,9.9375,-13.06875
705,-57.225002,9.262501,-12.225
706,-57.225002,9.262501,-12.225
707,-56.812504,9.618751,-11.4375
708,-56.812504,9.618751,-11.4375
709,-55.800003,7.8562503,-12.39375
710,-55.800003,7.8562503,-12.39375
711,-55.893753,8.981251,-10.481251
712,-55.893753,8.981251,-10.481251
713,-56.287502,8.606251,-11.75625
714,-55.7625,9.09375,-11.137501
715,-55.7625,9.09375,-11.137501
716,-56.550003,9.58125,-12.750001
717,-57.075,9.09375,-13.200001
718,-57.112503,9.375,-13.70625
719,-57.937504,10.856251,-11.2875
720,-56.756252,10.44375,-11.793751
721,-56.7,9.731251,-13.2375
722,-56.925003,10.575001,-13.087501
723,-56.850002,9.900001,-11.45625
724,-56.775,8.925,-13.5375
725,-56.475002,8.887501,-12.731251
726,-57.24375,11.19375,-10.181251
727,-56.718754,10.012501,-12.1125
728,-55.706253,8.400001,-11.4375
729,-55.537502,10.81875,-12.825001
730,-55.537502,10.81875,-12.825001
731,-57.281254,9.95625,-11.4375
732,-57.281254,9.95625,-11.4375
733,-56.643753,9.337501,-11.775001
734,-57.112503,9.806251,-10.462501
735,-57.112503,9.806251,-10.462501
736,-56.2125,7.9125004,-10.931251
737,-56.718754,10.03125,-11.306251
738,-56.718754,10.03125,-11.306251
739,-55.95,8.00625,-11.90625
740,-55.95,8.00625,-11.90625
741,-55.74375,8.8125,-11.94375
742,-56.7,9.75,-11.775001
743,-56.7,9.75,-11.775001
744,-55.968754,8.00625,-13.5375
745,-57.2625,9.675,-13.05
746,-56.8875,10.3125,-11.94375
747,-56.8875,10.3125,-11.94375
748,-56.41875,9.712501,-12.431251
749,-56.41875,9.712501,-12.431251
750,-55.8375,9.7875,-11.475
751,-55.8375,9.7875,-11.475
752,-57.300003,8.71875,-11.7375
753,-57.300003,8.71875,-11.7375
754,-57.43125,9.825001,-13.218751
755,-57.43125,9.825001,-13.218751
756,-58.162502,10.200001,-12.075001
757,-56.662502,9.31875,-12.900001
758,-56.662502,9.31875,-12.900001
759,-56.11875,9.525001,-12.281251
760,-57.99375,9.76875,-12.712501
761,-57.99375,9.76875,-12.712501
762,-56.625004,9.056251,-12.4125
763,-57.787502,9.1875,-12.056251
764,-57.787502,9.1875,-12.056251
765,-55.74375,8.8125,-10.650001
766,-56.475002,8.887501,-12.243751
767,-56.475002,8.887501,-12.243751
768,-54.99375,8.306251,-12.281251
769,-54.99375,8.306251,-12.281251
770,-57.2625,9.675,-11.925
771,-55.3875,9.450001,-11.493751
772,-58.350002,10.481251,-12.731251
773,-57.318752,10.368751,-11.94375
774,-56.756252,8.925,-11.90625
775,-57.881252,10.1625,-12.88125
776,-57.881252,10.1625,-12.88125
777,-56.60625,10.275001,-11.475
778,-56.60625,10.275001,-11.475
779,-57.05625,9.1125,-11.26875
780,-57.05625,9.1125,-11.26875
781,-57.393753,8.19375,-11.38125
782,-55.875004,8.55,-12.4125
783,-55.875004,8.55,-12.4125
784,-56.5875,8.625,-12.39375
785,-57.787502,9.1875,-12.375001
786,-57.787502,9.1875,-12.375001
787,-57.187504,9.28125,-9.46875
788,-56.100002,9.543751,-11.45625
789,-56.100002,9.543751,-11.45625
790,-56.775,10.425,-13.25625
791,-57.7125,8.793751,-10.425
792,-57.7125,8.793751,-10.425
793,-57.2625,9.95625,-10.63125
794,-57.2625,9.95625,-10.63125
795,-57.187504,8.981251,-12.225
796,-56.550003,9.58125,-12.750001
797,-56.550003,9.58125,-12.750001
798,-56.7,9.75,-11.775001
799,-56.7,9.75,-11.775001
800,-55.875004,10.200001,-10.6875
801,-56.04375,10.35,-11.8125
802,-57.3375,10.650001,-11.137501
803,-55.612503,8.94375,-10.96875
804,-57.000004,8.700001,-9.637501
