Timestamp,X,Y,Z
23/09/2021 14:01,-1.1359925,-10.340583,3.2222347
23/09/2021 14:01,-0.70229346,-10.321441,2.3001008
23/09/2021 14:01,-0.50817573,-9.303294,0.46989053
23/09/2021 14:01,-0.5802595,-9.140582,0.90807617
23/09/2021 14:01,-0.7405786,-9.430413,1.698605
23/09/2021 14:01,-0.7692925,-9.780065,2.1825533
23/09/2021 14:01,-0.66400826,-9.885648,2.3024936
23/09/2021 14:01,-0.6089734,-9.780065,1.9214365
23/09/2021 14:01,-0.56590253,-9.634102,1.6411772
23/09/2021 14:01,-0.51086766,-9.530911,1.2723835
23/09/2021 14:01,-0.5300102,-9.499805,1.2197413
23/09/2021 14:01,-0.6305088,-9.490233,1.3776677
23/09/2021 14:01,-0.7405786,-9.573982,1.602892
23/09/2021 14:01,-0.7262217,-9.624531,1.6770695
23/09/2021 14:01,-0.72382885,-9.650852,1.6459628
23/09/2021 14:01,-0.7405786,-9.662816,1.3968102
23/09/2021 14:01,-0.7501499,-9.612567,1.2221341
23/09/2021 14:01,-0.76689965,-9.573982,1.2029916
23/09/2021 14:01,-0.78873414,-9.61496,1.3082758
23/09/2021 14:01,-0.80548394,-9.602696,1.4641083
23/09/2021 14:01,-0.79830545,-9.631709,1.5885352
23/09/2021 14:01,-0.79112697,-9.600304,1.5789639
23/09/2021 14:01,-0.75493556,-9.590733,1.5047864
23/09/2021 14:01,-0.72382885,-9.595518,1.3704891
23/09/2021 14:01,-0.6975078,-9.559626,1.2436695
23/09/2021 14:01,-0.6376872,-9.569197,1.2197413
23/09/2021 14:01,-0.6903293,-9.547662,1.2675978
23/09/2021 14:01,-0.6855437,-9.545269,1.2628121
23/09/2021 14:01,-0.7262217,-9.607781,1.2723835
23/09/2021 14:01,-0.6855437,-9.545269,1.2795619
23/09/2021 14:01,-0.77407813,-9.583553,1.2173486
23/09/2021 14:01,-0.75972116,-9.602696,1.3154542
23/09/2021 14:01,-0.81266236,-9.662816,1.4350954
23/09/2021 14:01,-0.85812604,-9.67478,1.4856437
23/09/2021 14:01,-0.9059825,-9.655638,1.4928222
23/09/2021 14:01,-0.9131609,-9.665209,1.4063815
23/09/2021 14:01,-0.8748758,-9.590733,1.3513466
23/09/2021 14:01,-0.75972116,-9.5404825,1.4207385
23/09/2021 14:01,-0.67118675,-9.597911,1.468894
23/09/2021 14:01,-0.62093747,-9.653245,1.5789639
23/09/2021 14:01,-0.58504516,-9.634102,1.7129619
23/09/2021 14:01,-0.5515456,-9.650852,1.6794624
23/09/2021 14:01,-0.56350976,-9.610174,1.6148561
23/09/2021 14:01,-0.5515456,-9.593125,1.5167505
23/09/2021 14:01,-0.49381876,-9.602696,1.4159528
23/09/2021 14:01,-0.5300102,-9.597911,1.372882
23/09/2021 14:01,-0.5491528,-9.542876,1.4904294
23/09/2021 14:01,-0.5706882,-9.535697,1.4327025
23/09/2021 14:01,-0.64247286,-9.547662,1.4063815
23/09/2021 14:01,-0.65682983,-9.483055,1.3848461
23/09/2021 14:01,-0.7286145,-9.449555,1.2460624
23/09/2021 14:01,-0.7262217,-9.432806,1.2939188
